,signature,type,source,tokenMint,collection,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price
77,4WcuzQyA3d7VEvQpg7bv6pqWAXrxPRgGE9LFzLwpHeYqtSobakSHjGTvpaCajaiFVTAdozWHhqofX4bqb9owN83i,buyNow,magiceden_v2,FATVJqS8A4iZHurKzTkAaTfby1YxwbAhRCWnPAVu2J3Z,justape,136976687,1654823989,AZi53uHWpEHiXx9bVeAHeGM81kQu5BQkvETHfYhsrJaB,,7UbiCiqwi61Z6gR6WvYqZqZik9wgzkJYM2nvYq8FCc9p,,23.456
78,b6EHdG4igjxWy6Vyci6yZoKGi2AF4U8tJy827gZgeuUutBmowwNb7qB32gBYKG3nf6CEMUMWBArbpmu4LvjCNiC,buyNow,magiceden_v2,FEY3vZwujkyR7szqrUsewXmkCKBXCinFpUVhZujY9keL,justape,136976547,1654823884,9qeDoab2Q8ufqCTRSNryBXREtuetntuJiztX92zXCQny,,EBzbhEz7VsTCqcu4nbyogobWrZGijQuczsMfJi2SByCo,,11.5
79,3LjSZfmaCM3wVuXpmkBeW6wQHg18eir8Aq2QH724VwR3DTHs1qCYm9qEJAtT7Qwru7QiE6AFF9x5U3ZkqKrLLUz6,buyNow,magiceden_v2,9LaZA795CrGQUSnq8rtk5kVZN1mAppDx7xTbqn2qgcCc,justape,136976521,1654823863,CFcp9YKydHSgLd7vCS8aVF5iJLwzMeBnbP1HLCXEmhEm,,93kEMceiknUJ892adNWTXH9fwtiUghamWjZydPSiJapS,,11.5
80,MrZJqXFWpPzJJzaLj3Q3qZTUHLAGw5z5Sq6PXRqE3aHikqTfnBX5ueyjonv4X6K97Xc3FWKkcsW1me2UPqeQ393,buyNow,magiceden_v2,2t98fPPDqA752Tw1pp8QkhZaxe5pwNyaviSxPrgizkVU,justape,136976334,1654823731,Dg2j6B6wywriFmvurLdosNaotYXBi5AVKT7k76TXrup9,,t3icpmwPTBwcJcHGtm71MKdfsVC8NVLX3iV6FYf6KnX,,13.5
81,2ec46dBVsVgZ4XpqL2btGrhCgG3d6xTcPxyqZM6erGtRkec8msKQxBPBxWnTPwCg3d9WZcFgMvTqa44TsgAp5Twz,buyNow,magiceden_v2,CEvppQRrRoRgjCtSSz1po6FS3U2SRKJNRUxxBLJcnyi2,justape,136976275,1654823691,AxkpbnNGf3fJ6EqPExxLgBVbx3LAGV4m3BqisgVbEv2Y,,HLippwfQh8s3TE3qiojiB96q3oBi5BDHigyYJWfj2g2G,,11.35
82,2N2nNRDpNkNtwgJX44FZQL54QfSanwbz9vLHSVSY1fwppCX313CfTmSwVNDKtWfTPBWa8EKMrRyucKSDzBGvHYeU,buyNow,magiceden_v2,BjGam75oxEoN5FP1sC2EQNGHXeaquL34GtSMTzf3bDa2,justape,136976185,1654823629,EDUxFRiewxRqLqgxVdfBHczEpqyjB9YJxHHR6AGmKB7v,,3j6USd8Jm5PLdw4FHJouzquT5YPYY4Zud9iAfWuhh7gE,,14.5
83,32Ypb3DQc8eVwiPRPrb4bQdvayudieLvi2Y3UKixYFN1i8BsE9AvFvrZhGWnyrEGswM9n7hmcxC2BZWMBEjJzTSx,buyNow,magiceden_v2,Aj5XFqoco4ST1KTms68nzkzNSefvXsDCdBpuaWKdqsye,justape,136975830,1654823383,AMWvB6aNAmJQKqH2txVmfHdGHDoQM8xzAek2m8Zm131x,,2wFBnnQZ7cJTbiFFDYxBXd5afhqtE1V6cYumUbxE4V5E,,11.35
84,2v26HGNKgZGVPTur7DAc79fgvQCrHaJimEM1K2ow72VavBaECs2AdTmUPZtwqcpixJxJJPnBBKVxmYembNNMfpyr,buyNow,magiceden_v2,7HC3sx2QnRBKrTmZengdjwEvi4MTsufkyG2xYR5P23ei,justape,136975827,1654823382,AMWvB6aNAmJQKqH2txVmfHdGHDoQM8xzAek2m8Zm131x,,3T5q4tkPYCQimf9N31wedbATrFYZczNDnB91LJ3DMdPe,,11.25
85,4Lpeio9w9ncy4hWkm9oNGcgtUP52i44R6QcJJcmv1Lu81SPQ2qpqJnGRQzvtufmmooPpo3V6FNZMq4j76iZ3qGVw,buyNow,magiceden_v2,A3UExJdvySru5voSVXWdkMAq7D5cd6gASvy8ptEJrWT8,justape,136975775,1654823345,8DrSki3t2i2cb1nBGt77LLFoNgncAX6uUrnoz2AuXEPc,,BSH7rWSBJPdr2x1kX7V6HqrzmAFc4koGntKRLX789ufw,,12.0
86,452R1Lu2JcpioMWYer5ZbWPUiYmc2sepsS3WSLBXKhT1oovYi7AbhjVdpC5RUa7NSxrjavhbmr6Gg5cqbji66Nyk,buyNow,magiceden_v2,687CHTWU6g3wdMhXaZgDEqk8VauveuasMTkpTbUthScg,justape,136975753,1654823329,qPujcwV4aqhXEy7zjDvNnrSn5FZmY7rw68ZnmfKUe7b,,Djtz719BT6gRedCMLZegtNjBt8tLnVmX8xuUg2wsffGx,,11.0
87,Da8S9riPrao8zuBonrqRBD5CnRJZ31Cg2G7UGKxaLsr6SNnzjRGuhhKgkkP5QNMYXDRGQW3SiGMnac89Rc8bDfN,buyNow,magiceden_v2,Eutc3uwcHEemEr7KFmM4Cr1zJ4tWPBHxDYSpAs1xwYNE,justape,136975606,1654823232,HzzozfEubP1258oaZP6ofWjxkZXxWba2YtvMfhKdKXL6,,4aWRNXYBJndJb1aiW9KUiKQCtgoayxMVs1ZE2oiqCSD5,,11.1
88,Epr2LWTTTfbB9n5SEWaqgit3FCwhq3zMTaaBezTyZUuFhq1BNzmdzCPWWqBBJpYUeFe6yzx78rjcHreoLnEkp5N,buyNow,magiceden_v2,9F5rw4g9XgHbamDesHCvgRXD7tqACBtcqzwnEtgXbyr1,justape,136975570,1654823208,2CFrAnChKbtksvRCHTEvfZJYr66onf93sexUQGY41hqG,,HJQpYpiUyTjLBopFC7N89gm5nuVBxVuL2oYvhy5agw2t,,11.0
89,45TEYg6SsTTa1d6uGPLHYm1b3Hi3AemNJadE18tNh7TcfXFGTdQS8LiSXafo5PrvkUQ8RfwdeCTkWyHg1ZmxHp9n,buyNow,magiceden_v2,4wXc4yp6DtRo437n5FhcWjRFqnLcGU8kjGeXmKvgvSso,justape,136975478,1654823141,7os47hRL3v5ab6FMz1URJP3ukL1QRQA4XX7JNPhUkgdE,,HAiQM86FQDUsEFaWBqrgzPX7SPou2w2qfQJkPhfQUb48,,11.0
90,BojYG84eHdLcu385iYx9bebzHZbJvYbQXH8Mauy8mqUJfPHaJNC6j9VgGTJrnKFRTyEwXJ1Y7FL33wcnqCfodgq,buyNow,magiceden_v2,2E6xHjyxdvEfRws3rNuEWg6JtdRoyvAUDqpAnoHrhygq,justape,136975177,1654822939,4xJEBH5mM4Ae4yZU7he4TLPWmVQxbbigU8Upr3W42KP8,,FWe4aHPc3Bjj7GGpjouCdskB4mDcwFd7KcfSm6feh5tY,,12.0
91,5LNHgAutxutYs9pyZgct8PJ48cgrwhbaiMcqet2SRfpdCw65KL8vR8EfWa4itZdcgCyewaFYywAW9MkSqvyB8X97,buyNow,magiceden_v2,8UzxJTHWUg1VSHByMWyGC9yYfRYiz8UMk6oGjEPNYEkE,justape,136974887,1654822737,68tutwE5VPYG6e1f3dEmisL8mfYtvYQv13NdQtWGDj3y,,J3aYHRKbF5SzMwFtpdwuJeSDp83ZAjtqwFZtKdofwoKk,,11.0
92,uSHP9Up6KTxe6m9mLnDffuQ4HA1L9YrdGrTwuv8HEpw9RwPbk9DyLuGiiEBadpidq9dbcLAZ4MwPdY2DfMAJS2S,buyNow,magiceden_v2,3rGM1PyKLSsfZszxXowJJYKadB5bvheDmRNbRhvGKY1x,justape,136974331,1654822358,DsLJt3K82DZD1uZzM2FRT27ft1KfugCoypQLUXpQ47np,,J8tpkL8Kw2Yh56GMymNr9F2K17i6uQrrgPye8Kxgexhk,,12.78
93,3Argw4auJ4Sk28GEDDTPY4hmhaJK95K65awUcb3BVqt75niTSnHSVZcjwxFW7v9RukenC3PcWU2vrXDKUKoD7eVL,buyNow,magiceden_v2,B5JcAkCnT4dWCY6r6wwD1BxQEYa1zKcgEzQQj68fv9XY,justape,136974325,1654822355,E2eiiwAhagkaG9TxBibE9VXGMrh7XDBJCqRBPwiZvSEy,,BpEpPt1yM9FGZaWefNgazE9kGt5ikryQ9z437kJxpA3N,,11.1
94,4iFBZ4j4wJ7PSXaBTZjVk81JPL242DtYF983LrPnci4vqSZEBafk2Z5YfS7RDvmGme2NTkX1F8Nd9SxNLNujiZhu,buyNow,magiceden_v2,BVD3wCAphzxsp1oisgnSGG2nexqnU8DVxxYE6jVYH3xy,justape,136974011,1654822136,A9ga9zwFYM49kM7gc7R4EMUrCwXHywDiLpoZgVHfaYye,,ErMCRY9f95JsiNGBxXsXR9yuYZyPoWFY9UZg5R8A9U7t,,11.2
95,2TwZcNjEb2AyaLktYWUYmWaPL1ZYMWkrafwTH6chrKx51XnNwJ9cmqyM9zCqqUWrLe8riv4Y3ZEhnCM6mpCWK1DE,buyNow,magiceden_v2,Dik9QZFSGZcTAb6fAFJi3jsv4CW2dirFicrz2wKiUBYA,justape,136973935,1654822083,A9ga9zwFYM49kM7gc7R4EMUrCwXHywDiLpoZgVHfaYye,,9KQXmTpNDtUJzDGCfex2HNuS5y863ACiAn468hv8hqKA,,11.14
96,gfdUqX6hG6Up2VmSUbsTPhLiYotEetWjLoLcikh6FiVHvyQorgyibBXrPzaa49pnd1P1SjXiX7FGBPBAPcpd6Dt,buyNow,magiceden_v2,7LGkX6DNy9EqUv6uWAA6UbeMiFBBzx77mpm8EQfmBwfT,justape,136973912,1654822071,A9ga9zwFYM49kM7gc7R4EMUrCwXHywDiLpoZgVHfaYye,,EyWoDersP7ZZABUoFEAqLmiEYXofxoSSZuWy6WPHtrSY,,11.15
97,XZhNZCez4shLxgTYZ6JGUh2cfGUfxHyaFSz7DvHAgUK7wgC97gNZwQVKHTs3W2T691YjuicrDHVYHoVJWy3pJLZ,buyNow,magiceden_v2,Byea3PZbcDpQtBxVErKvAkWkpx3YCZvVouQxvCF3H11D,justape,136972955,1654821392,EWLd2LMLhTxXwh9uAJKw9y6VPhfuCwtWvQfMUVGmj3Xr,,7ijrEkKXvtRDc34efF9VPmCC2Kbko1apHCkVf3mS7pAz,,11.3
98,27XSFJMX7aXtGHCLReR4xUpCnxH9QtacKH9dTJxACmQkPKmV3pYpDSVZuHUu2nxzwCLNLkNnaZ3XXaazoq83R4Zc,buyNow,magiceden_v2,8MDccsmV96bRGQya8Sj61UPuKEh7aDB9UYVvBNYudjrv,justape,136972782,1654821262,7sXDye92k7CDo4Yz3DQ2JhJrKxxk1avcszbD36KhwQ9S,,HfpgV9gVXdVszPMndmznWbdJpT3JsusLssroNo4hmBgT,,25.0
99,2D8uHBw7NaGJX7tLH8QuUTqECgqWLwxy2iamGG9sCWXd2e37KCUpbVysfZvyJzAooPupZm8EpVtXxFLGbPePcVfB,buyNow,magiceden_v2,GCrhXn6Vui9x4NDp2GoEZxT6VLZH1vuVySYtQtbsCFkq,justape,136972687,1654821200,6GgAqFv5vXHgnVnKf7JDiWZE9oDsELtn37EJKgs4CVED,,F3AmUMFQNwBPxPPfXZcaoCtZh4xvSVwifdcL9A34DAcN,,20.0
0,3dHWFNBsAJ31pwc7Lmdjdg9yYXZzKvxmL4URXTMqXfYhaeTEM9a1o1VrzhAGmEgYQc2e6z4cTh3aV8DHSH1vdiNR,buyNow,magiceden_v2,BAG9qEktz1rsVyuPhUKqc4KXjuUn13HZhJPTf5358TgL,justape,136972643,1654821166,4igMuQBEG45ExgEDkGb7zMzvua9ZfAf3dR9GMqkPS58G,,6rybge3PJfytNQv4BAqbmh8Mg9ZaKkdBct2aN7HXkus8,,14.0
1,2SnraFpAXVJbkKovxSjiv145k2b9NzSKwc9tytyaTzWCn7RiK9Huyp379TTz7pP7tF57Yrdt8ubFdRLHHnfigjZs,buyNow,magiceden_v2,CcgEF9Q2Uc1DRKWdZr2m9YCCVR3HRHXgjM6fs1NUUD2g,justape,136972380,1654820979,Ho7EcXiRSFpycmxoPGQ6iFHumS4EBvS6GreV51GuaAQd,,8HUFYiipBX9UuQEgj2UYkFbc6LtMw11gyUP5gz4mS7qh,,17.42069
2,3zBJH3nrkJeWResK1hKMpBQ5Aix51aBnZFFpmFkHnkDwswqAs6m8xDyTT9TEdrBkjGYRXLj3KLujstTw3Bo73ao2,buyNow,magiceden_v2,2Tuo24nyViSA5KMyXUwpnx7DygB6mvNsDFCEtbBA2jeA,justape,136972135,1654820810,PmnmAkytA8zCqBkdvhg46ZsC9LuPDzNhkLQJ6fZsD5V,,BB3nHbtQy9f2HkCc3hCzWnerEsekBwGpBSarqdJ96WyJ,,12.5
3,5ysYqMwKiXevnTjzXW1ts4DQxN8Hwq4Npr6U91JamujE5EyYnLvqE6rqCMeAAoDBoisLgDVDcefof2RQNGPVdDEC,buyNow,magiceden_v2,Awy9p4nUVj4XXFyNqGUTxYQKjSbUah4iuBiCvyCKZfrR,justape,136972022,1654820724,3ALuDUfwVoaPDgEuNzSvTKqK2GdCRzvij1SHhx1fsHSg,,3WELUfhNfZKcBPyDYFYztPfptgC9sGbfkXixuCwvtHZQ,,45.0
4,58J6CwhkPUn5Mf9ykPnrm8s7hbxebur6aj3MXjcfqpZnYwrgq5ksdDwujuubdDvVxGjt4j1S8AdM4cCVAFjNuA1D,buyNow,magiceden_v2,FRhSC2wifp1nnjDm6uYJxZdAyKWNax2nVbaxd4qXEUgA,justape,136971614,1654820420,J2LqNRF6CvBrncj1SixFPvZZBq5KSCawKWuV1Jff5huE,,85N7smaAVxUpuxuK554SYi9ExsEMrdHpo4CmKVWvYcpG,,11.97
5,4Ls8piPd2Nd9fzB5TWnPq6Gs9cWffbghESjquzRVLS71RDBBgHwvMZTZbWcSFFih4SwFJeuGUTBGqoJdgbj1mXy2,buyNow,magiceden_v2,pYBW3sjN14MN8YiEXHwjJUB3w3VZ84VTmfdLbCmcn3W,justape,136971562,1654820372,3EzyQdGRxaApTJVouryk5ayigBX8yMCux4JDfoKmZJqg,,DAXFTwx6dbPN8GNWTQEMJB6cE979nRaBNgupHHpLxTBe,,13.79
6,5TuUt7MhUBMqvpQMLaJiqmVxd8CzVTDb85YSngma7xWGpuLBNUAjPJ3wMtGBbwS2hvKzMFEAK1o9DT36Vf42XfCG,buyNow,magiceden_v2,FGDmiq5HAGXqyRpXw1Z2CGpdMYPudyXVB71fNtE5MXPc,justape,136971219,1654820106,2khiKMDGyaAZQyoNo6mnPNUcPkLBTgBguMjddYDHechE,,BvDPL1QCUc6H2Fmg7P79fSZQ5E4LaGKg5PDn1s2TE1xd,,17.0
7,5xrEyLvaBR26Rvmzq6XUUeYHLxjuMWWsjc6jy7pDh4iWStuic1J2MyYYffMQ4pB5WDekSrrFEvXYbAfmbFz5ebci,buyNow,magiceden_v2,Fq9eiC1y1GHE1QaVVmf9QLHoR236k38uJ5i1hedGdDK6,justape,136971139,1654820046,GcKfNuVbVgiyT8i7TRudGjJYCinpRmwon514rs1WqQaa,,GWnKPZv3RaNDM6N9wVYm3XZBCj9rfKdPzH2xFqTbEebS,,12.0
8,2q4uYGMpxWTdbRYccffF4HjMKNeYjErQTwrvYY9q3GoUMX6dhrxypy1musanxmQU24sY9KRZgxTrzSfTAmTfkcB7,buyNow,magiceden_v2,BurzAvPjd163WQ94cMjTVH83SEZuzw1hAGrW3xmUWFvX,justape,136970906,1654819875,8r7hGTT14FNB1bjRZdRHp4LkE2qDmeBsiS7HgTcNjpXd,,eF62Pe6HAs7YJwJ1H57mHVXNDvTLytoYd1VWXkP5eJr,,11.0
9,2Z9wk9A5sL7qy77CVK2dUQkfp39x37CQ5LQE9AKLfrGJU8fwaNyFUBG8oMBujnfXyPnEw7B12b5X7do1PdXR7GMt,buyNow,magiceden_v2,Ft9oGoihA5VBMJA3g49Gkvu1CifTMd8QmkzSQvfwwJk7,justape,136970687,1654819718,7vKcj6Ud3XfxDv9iz7TUzVW5wYTpYAKfQZTDfTjw7nea,,BvDPL1QCUc6H2Fmg7P79fSZQ5E4LaGKg5PDn1s2TE1xd,,12.5
10,3j4Udg9WkCnNwEKRZ9VEe1Mge32o8cazdft4gRz4vvTfaDooWzmJbbpd1tZY8FYbiQ6wHo8XCKc7mHG2tTsEor9Q,buyNow,magiceden_v2,AnfncDQ4EvcQHVpNwFiPkG4UKyQ7FDWL5dE9WVDsAvkb,justape,136970663,1654819700,Bfc8MAKqF1xwNbdAo6KkcpEJea99JUPheGEUr6iS7b8Z,,3w3WDCfEPVwMKhjdW1JNQg8BnrvnoNQdjvnfkapYe9u7,,11.0
11,c86qqGwNJEiAX9XzH8mJBZf2oTJtyVNuXbq5rwdf4Fa6TTazQe376rJxDXDb3tbYqND7j66kyCaeNotqiQvuCGC,buyNow,magiceden_v2,DfyTuMMBKmx2rymyDub3JpBjfhJoBQczmmjeaoiQZwdR,justape,136970655,1654819695,Bfc8MAKqF1xwNbdAo6KkcpEJea99JUPheGEUr6iS7b8Z,,6Bte79vX9bFRvvbQBhhTAy9nReaobvm4MDUhJxyZZYEV,,11.11
12,mR9viTkNJpzVMgqZLkjEd9yhWmc8eKks26m49sZHJnPUGEAYDmi6Wz77B4em6NF5Eyfrrzfqrq5jhFmTyFsqDui,buyNow,magiceden_v2,HiLjYWxoWqkuYxvTBL2rqqur8tJtXoTw7n7HocRd7u9C,justape,136970634,1654819679,Bfc8MAKqF1xwNbdAo6KkcpEJea99JUPheGEUr6iS7b8Z,,2G1q8g8xd347ZdWUVqVgpnK7ssfL8fkFtwBc27vKG3Vf,,11.0
13,4mLQyfNBZR1g59dzW6gW9aoyFy2yrg41SB5Wg7TGixawmuVEfZQmDuVr5nhjhiMr29jqvs4nq33QeN6SgZ2Ujqyu,buyNow,magiceden_v2,4mP5NShMLxqwaJae8rQj1CSi79rRJzYkzmxzLQHvsVGd,justape,136970232,1654819385,EE9ZKhXhoPh693TQJGB8nxRZwieSno6JPFnk54QZkmUV,,DnfaCaZKhRjFnBrdqqNrVa3ZEf3QpJZ9MbyiaDBHtc1,,10.97
14,ZPd34iQ1doMLa6eMQssqgBDnAaU63EMN8Y84Cau7FZNn4Cxx7H7vg2rS6f2NiUL7SBpRCTKjDzcAPZU3SkuYSde,buyNow,magiceden_v2,384tmGdyfRT5uN4FiLnG2dYx4rcLwj7iRFe3WCiiy123,justape,136970227,1654819382,4WT3asEbBJQEnUhqDNgE47dizJBUKsto3ozTJozRJCXq,,EojfCcw95H4tjQECF1qRhJMbV8vLGs6R2ktKwj1DYDf7,,10.0
15,mVbeG2Y33SyUGWn7UZhWRFQFwuFTcSptoS9AFB46QLc7x1mUSwEWuXDcj6Fd13fgTtrMYJQ9M2Mo3xKoyJ2xRwh,buyNow,magiceden_v2,9zQ4Fc4r1edn2mWfEYQB5MTQmj3aDy7VREKhd1ZTkEYP,justape,136970171,1654819340,B7fEWQSev8wL4gKhyS8MWzZJeagPsHmkGh1Q2qDYWuo9,,AC18VTkoQsQs6EidY92Qt8xHCwr7qhgY6CAmPgi6uEmB,,13.0
16,2Eh1CkUWEqYE6q9Nrehr9hP1wXUD1Md7TNDxEocWLBz8SkW9gxA6nrEiizRhFtyLRehvuy5C82QxCweeC8x35h1C,buyNow,magiceden_v2,BxTmkumxZDgWbFE8em2ru13Lg92MKHaYRkdrDyexrMN8,justape,136969527,1654818880,8mSpHwpQycoR2VVLzqXLSEFTXqGRRQb2ZNRxHrgdtdvM,,6sQRrVqw639vGP47rpeP7qXuguBpZsXMwx4mzaizFJaS,,11.0
17,g1ey2FosouNhoY3rfXR3Rjjhsrxc8SwFQyPEQKjzfB5zoCtMnErKpkwaub6mSkWu5i4JoUxAgZPe7vTTn8EGUwt,buyNow,magiceden_v2,CFcavsKwvqqEFBs5fghufu2FYKNC8WhXf28SJE2sYN1y,justape,136969499,1654818861,BZ79y2ZDw2uBs11oXhUYob17xk8RmyUDgkpNEKE6y9dD,,2KnrdPpWN2HSEYg5KJhoCKcjwvZoGjr94p41ZGzM5tFJ,,12.0
18,24NAe9fKZ35UcHriVRGDoviRVaZDUG7XRZy1KMPEaVb3AtyFBkVUeJzvZ9PrUb7h2pd7Zd6jRQJewKcWmLh7Q2Pq,buyNow,magiceden_v2,GZ2bWo25y29LdFPwXdXYCVND5DX7NEQpDKhqt9aJj73j,justape,136969375,1654818771,uhzdhR95gQyGsQ2rLyzgYACdeNgnMpsJpGYyaYTYgxL,,2pPCfEiWtuqnbZhjkELEYU9F8QYxx2fony3H9iycJ2zj,,11.95
19,5zxsFcr8A3GPgKu7JbnSY3ByJAVbN6BeEavj5PTzvH9PY2ZGDySUT6RQo9KisgjaEtMhqmvHtqH5wzidcaMqUbNB,buyNow,magiceden_v2,GoSkyzGdFz5xMijH4nX8dTvYLq4yYsSzjp7vCLN2o8Ae,justape,136969290,1654818713,EuKe57sveJpm8iJ69MLC2VFktvSTSLumRzQNWXH2DRyB,,6NfZUbRTsZ1q99SGWmVNnKZJ2GSBa7Ndbeg2PTubVbF,,11.0
20,4abJggVBEbhXa2AHzvx4SBLCMuwwgPjMHLZ1a8FXAZ1TKegsXYPJyVCeP9G3hB59FQMUpHXUXjreBzQRqkhvLSBw,buyNow,magiceden_v2,2YDAk6xkU4QoKqh5qg4hhssszDqyK4Hibo7fS6ugmhu5,justape,136969257,1654818695,4RxWNgXMQafa46gfwDNSqZRd3RMV6xTSt9RSx9A7mzXx,,7zSMX7ahkeGHDEf7HdNWppEK9YeiPEW3Rkj3tEEfrhY5,,10.98
21,4NewtJp7RFYuJ41w3MiiS8CPJtLhrMfHvEWowjpeAW5EaofftV3kV9m2Lz92HEgJnDTgKgnYiz8Ewaw1qWGF8rxP,buyNow,magiceden_v2,7LGhCyaRP9EL1B88rxcWHxN9Yn3tM9WpWVVVVGENb6Sg,justape,136969129,1654818601,46RQLQTUka893omr4jqL3xuND2wEPXcDCtdzBUFrRune,,8YKmWw75MuaamuMVZxcAYZC6DvZtEmg1QXdyfU2P5ATS,,11.29
22,iCHdFVHZJVNrZ5veKbmiv7huAesBLZW5L77vGwUtKG69gPytVqKAvGiUHYqRFJWfMwDXgCiDuXdMyewvZ5JH7jM,buyNow,magiceden_v2,BiYjNV26bz1sLtvVUfecuFXUzRCAyNDVgmrh5qYmEZUT,justape,136969127,1654818599,5hhDAEPCvL1SPcauvfMfkMe5K8q9P2w1st7PZZXoRdgC,,C3gVAQenapw7FFz8i5RurHfNqGY1BVDZ9PjR2XRAxjzb,,11.0
23,2yUUDfSTH8yuELv6S6vG9v66MJf7dMuqK1SsLd9GNSRnqi3bzc4bhQMchpvjLTpN2vYpSPLYfWMLw3TAeEPW8CTm,buyNow,magiceden_v2,7ZfPmAESjX3fYqysEoKp76m8HpxKsmWQ3seWZkz9wJRb,justape,136969120,1654818595,8TLbnsk9SNHfk74WXFAT9GsyjS8BP9Bj5vDnG2ynRPss,,CkJKLN9ALKb5AwYLtYEzurmubnnR5D8C8DWpMV1KyTuN,,11.69
24,4jbNhVjhSVfJduq2GeP14ZHWTpT5hxSNESZoUUKzqjxNetVZzC3WRHXYUUSWxWf8SG1byeTW3v3a7KMjo1cQCvxG,buyNow,magiceden_v2,Fr961JRo5qDiW8PiWZF4qczjZh6RMFqrSfh2qF7KkBxt,justape,136969033,1654818538,14YLyQnEi3eQM9NuZEBgjGYFU8DVJAz9iB4c45ozw7oC,,J3WYLPba9BzcBpY76kUmuaaYUA99T3GChZxZvCZuzmBv,,10.999
25,3kkc9vQKqa4QrfLJF3TVUMDXZQBTF5UvK1VvLagwBS9eWtezFDEzBb71ZsU6fmjCmWNjbCbJHdHdd147r2PhTc17,buyNow,magiceden_v2,5yuF3bS5Cj7NNdYCcdLeCVuRtNc1Z6xsyTnN6qjQcwNz,justape,136969026,1654818533,14YLyQnEi3eQM9NuZEBgjGYFU8DVJAz9iB4c45ozw7oC,,2jWNb9TGxftfdV1gPim8B1gfBfCWepoRRwGDhUcjER7j,,13.5
26,239DfFJTdgqtNyNJJntmpzcjzfb38xAhXySgibj6J5MP6YYooi5dnwXXAxF44zLGMSMt67syooqbb9hyW9XZiVLf,buyNow,magiceden_v2,4SGCpBDdsP297GKwkEb74twBG6XNkxmJXxcLsiPT1uqj,justape,136969026,1654818533,uhzdhR95gQyGsQ2rLyzgYACdeNgnMpsJpGYyaYTYgxL,,CfV99CyA8UmDHT7zHcBokmff2aX338waoobxyPDkVe4b,,49.99
27,v9cFKkQy6Qa33nCxb6dDfueHA4SYwTxrekTdANv9kHHwoMzZGzY8sGEUPbUiZnrdS3oSEhvH1PaK1vcLbxHQN5p,buyNow,magiceden_v2,FDHJgD3m47AHnUa7AUukbUxUKYqoZxtjwpvYbA4NzpBM,justape,136969026,1654818533,uhzdhR95gQyGsQ2rLyzgYACdeNgnMpsJpGYyaYTYgxL,,4tjss5k85p6besbGmRbf1MQeMnW2tyVGH88jVQqS3GGh,,11.0
28,myZGsWyM9DGF6Ko7jKQcexATBZNyD2gk6LwhB9AijPQ74ozR6ZcEN8W7cTN1g4qTxvWm5Tqdk7QmtekpbsVTgLh,buyNow,magiceden_v2,CiQz8oaMpPA9H8PRb44mK8DT74A5jDjRmPHQrnfGJFMu,justape,136968911,1654818453,6y6RJkqn74MzN4pu9Mgts5XkkqtdzJajRDE6K9U2Q5eH,,J7YVqDSRTf3Bb5Vcjqj1qfKL9qupNwTvV94rJYxRZPrZ,,10.9
29,4DqhVrLEgSFbqjBjrbnMUfYKefQ3yk4rzuuYFAYVKknB1EpapvndedeFAK8HerxW8pXSanMe6awpuzxw3TUnhcfK,buyNow,magiceden_v2,8twZrsuqaiGZ48YdjksN33aDDkrmE6uCjg7y3qs7Eyuh,justape,136968798,1654818375,HPhgWhac8z8rDk7hU2kJzyrGc7K7nmZvrZ8S6XZAFejm,,6CZM9Q6DoKWKDBcpTCCxBLT6dBRBZ7vzivCBa23F6kco,,11.0
30,4VfFTMMCh7wjGyq3U2p3kVmb1FTZjLYhidgTVmuzkBX65Gyq48MGg2ASWnPs7BpD2RZedeETmnwigYTWQ78y1iQp,buyNow,magiceden_v2,26b8tnrnqrisDGAXKdUo2YzYFwDbVqCtzEKC32A6MTEV,justape,136968567,1654818221,78MJ7e1nFHgq6EYsFhUmYutbiT98xd66hoAetkf4JqCM,,SyxXpCMQvcQho8WuadPqUG2SAdUJHuwK1g92y8FEYMc,,11.0
31,57xGCiZzHdiPC8HuSHsFMJBmfcv1SgzhX9T7epmohn17ACFGW8bNPrNiu2WoUydmn3p1xrsZ3zyFak5FF5JyPUjZ,buyNow,magiceden_v2,AA3LXtvS1T7vhjLjXhZ8W1izQ9jJaVFZvYqBMeRebW52,justape,136968429,1654818127,B9gy94py9iD5D5x5zSv5AoRH4hpjhXm56fcvVsQGFkYR,,EVWAXV2rA8yo1nuhRSTA2Av7gd3sdwbrrAuFJLEcCiNE,,11.5
32,4jeXob1R1UHvkoZDGhRGRfnpTK6fEAxc5aqGSJ3xRPxnqZGpb4a1ewVYiXmYuuT3wWrkPbsGHQ7xAwMhZBXBvXtX,buyNow,magiceden_v2,5iMpvBegnmiMQ3PNZJDNs6d9QcVNN2nGuHviwc7UF6mi,justape,136968319,1654818054,6dyiYzxUUgDiPwMWDJomXrp2S2PdMRNDiUozQ7p9fT2V,,FGZ4KH1sTfNz11p6mH2a1MFHqg9GE3ZFPdPCYRiRNhEX,,12.0
