,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.created,rarity.moonrank.crawl.updated,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img,rarity.howrare.rank
9,9BC9XYb7GJD5oQr8p5ho9eiqy4qTG31d6wD2TTWxf8CD,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,62RxL1K7kd9nBnBrzKF3WJwikLAESvPD9mTPtaYCrVfH,Hmic5BtcKyU5JPw5qtoe8mr4oLiQiyA6bVjjFurZqG6P,DGyK2XrXsJA7oPXybdXaxwmgbLo5ryS5VYwbUV6TBoUB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,333.0,-1,8582,2.3103936804879266e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigjwkkqf2qu7r4ydixzcqkgdnb2ad45n6alqato7wv5imj4x24cbq.ipfs.nftstorage.link/5143.png?ext=png,
10,n6pjYq6Kadpr4ZzAwmJWZCVgwuMss8uS59wqvTB9iGM,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FLgKBVhvuT8EVnvHEVZTAzqQG1GpcHVxS431TmdT5KQZ,GYP3NBVFEJRnuMeAbkLHRDVADvVjtgHGVeLh31asDBNi,4Yo1hyzjs12jMi2Pk476DX4ZVg2UUCtwoV65moRsD2C2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,240.0,-1,773,4.2005870666317087e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigsln4ka7vedwfidzi6rhm3vdsvs32cjhkxbtss6qkmg76kifysai.ipfs.nftstorage.link/3502.png?ext=png,
11,Hqhsk4Fa8Sjpc1VqYsrsdA1i3n7ui1SFwJK9iDVXpuro,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,H2b5zuQvMt8ATUdDhxHch4PetDorc74SZ2668cu9rJ76,AeYbXCEMkqSBToUTuieayJD38oH8ucJDzhu86XJri53x,EhmBvMEfSaVGpneiBPEbCchyNRycW5suh79y5EtUiAzR,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,215.0,-1,6363,3.935660991852054e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiguasrwkn3zyl3yucwxbs4azd5rd4gvkau7vab6xjgojsl2rrgsve.ipfs.nftstorage.link/2914.png?ext=png,3489.0
12,7ZLNQuntcbUgc1BYUHabrbr38kXkfiGBUcguP17KB1Wo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7GaGtCj3CP3XfBp2iiAMF56XJBb1kNXLAnoBSPCd1con,8Eb82kfpA7qPG4Buc2As4F3bxRWQtjphErjenU4WXTAR,5iiGfgzHhcLGx49qZbV8tE2vHV2B7ByBYNKazudFnWov,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,180.0,-1,4865,1.5015551239543835e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiejj75uw57tocv33tump27nei4g3j5osuviby5jxsttsq4q2k5wha.ipfs.nftstorage.link/9842.png?ext=png,8104.0
13,4mXtuDv1UpVBfxvpJJdX5nyiCLD6ke6WAvAvesmroSoi,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8yNivwXavGGDCs5EGEdX5wtfq3qpxqvYPnQcZqeTi7Ey,4o969MTDuhwxiFqMskUuNrEpShwbuNDYA2rX46CfF795,3SKMuyvNS2vS4UQWxUz5MoeMTGbv7J34iyaP8NNJypuN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,190.0,-1,137,6.353201312488799e-11,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigrfcmzuc5yyi4xcjyjrwpbxmmocar3diwmtywxsxkls2fsw3pghy.ipfs.nftstorage.link/1636.png?ext=png,
14,2Vvr3YowpQuaGBtdoNAHcL5hKhGy2Tt5nHCkBNDWWs9v,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EGKroaau1yhpE42PuWUksB4R3hdpDzZkz6CTmLuDfc4X,DDqyUqjY96jkDbquhrwrXmYCEx8weV2VcVNP4up2iNVw,54Stdw8Drf19fdbSsFDDGX8P6Y5r9zuG7JShWz4GU8Pp,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1025.0,-1,1269,8.629458906646577e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeif2t6r332eyczkvcmj2alo5r5eze5wdoy2d6erfrl2uz3obvm4xh4.ipfs.nftstorage.link/6443.png?ext=png,3515.0
15,Ex1sE3FZ6wAaTYUgpd8hdK6KtAvmxe68CQroqywJNFiM,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FZqsbtsxwDwW9z1tthwkJ7YcsajWFVzMubrHCgcUpPr3,BzF2QfiCyQro7vwqppR2dcnfiHo9CASvZUSBT7RVGfnQ,AUPmTsPpiK7qZvn5oA2FR4i2rbbaPTTyQHwNHsKqtzA,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,1765,1.5032416816313914e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiftec6pydv45vefvzpggocwsiyiq7myy3naman6mnmw5hy4enn54e.ipfs.nftstorage.link/1919.png?ext=png,
16,7PgBpw1pDiRd5XnPwWSWxiqZnxM6oYAgvc9MeJYnGeib,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,D4vd9spWzHFdjH39ELvpujwn8Hj5GXVhbmTXinN8Uzms,F7gMe1Z1Q2Tq6rrbeeJgZich5VjdfRNMMgfbW46FJWSU,DRhhLnJbiwDERdCN7AyYMh7aNQFwtFQqpnWzMsmMif31,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,375.0,-1,136,6.342558430117919e-11,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeief4bxroxutbgffw2vfclrxv4kstomfxccyzpc2vi723ql23s36be.ipfs.nftstorage.link/1759.png?ext=png,
17,EWw9iGXz2VPBYf5FLQ2zcegwb96hU9rduz4inzWz4e2D,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,GRz53FZuMp7SH97dRucvDQiRSxLBZR2eq5vDCimVKCBL,ETAMMuKi39fAFXmR7F7vRvnwME9MUv31gdUjPUTonVCv,CWmwjEr4Cmfycpjrya7SYHtRpb4dDCRo4xU9dv9sDTen,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,50000.0,-1,47,3.123653833681919e-11,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeieidboq6gekyykmfwlewz3urrvmurwai75oxe5223tcidytwlh5fm.ipfs.nftstorage.link/4152.png?ext=png,
18,7zbwTRScA2yxo4oze3S65vQ8FZGCeQVFYinpJ6fjS7US,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,ATvhvgKKnuREuw5wY3dfGyNswY7Q8aXD8Nzh6LoMBqvN,HvyhpBmDxam4rWYGyYWdEGvK8B3DAFCqMCjYhPV5DBXF,JijstUJAJhocJ1XY7siDagkKkAMHBX2cuH5NnEBnvjK,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,225.0,-1,1865,1.6438931364199287e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifcl4wqvklq2ypif5ymlgsitnfuiinnpk5tquomwph25f5ofmfhi4.ipfs.nftstorage.link/3317.png?ext=png,
19,BHHhPntgurTMtKxYUsg26FJni8KdFBLd7H8tZPGKn2a2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HiL2JytGsmuCo9FCK1Q1u5cFoyiu72khrdYYw7MopcCJ,Gm3bXs4pXL7JkG9JsmZncLttUFeNT4BhVsZExFfWNB2z,8HpCUUpL6ciZr6C3g9NLGoHmjtvj562pJyFLUuVnKxEV,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,350.0,-1,3616,6.608425487212058e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiapyl6vxb7ggsaw6gzokmsxkl4egegrddv4z5ikmxyp6gwmnmwuke.ipfs.nftstorage.link/1598.png?ext=png,
0,Gjxr3kCbXaFEkAdNAtwcsQNeitUCX84M4wBo99DuWynB,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BEHeuAjc6cjdzyA3okXofjJCneUPanwq8u9c6jUkZjH4,9keWq7uHJGYjXLApzgKcsKy8nLRrMBLoWEdEKVXvo5yx,21XhtEphJqX3qXFBDmDqHrY3acWYwokwH5emEokh68FG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,149.0,-1,2526,2.85528003697389e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeieetyo3mkphauurwnzij2wyyyfuo3amukuqnrasvp4mnkvl46hg74.ipfs.nftstorage.link/1268.png?ext=png,
1,6nLJiMa7rHWdfzw1sueSV6xaEV7ZBghetoms3UgHcHKY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6x22yr2mL7ABSk3HTV3hjjXR4bqVdHGioFUhHdJh7ftL,5zWGqBE1VubMVqf6aKPPY4EkDx6dMnFTgLKCMMchyhmn,FaJ7GeTiHNt3S6J8JHkuoR94bcx6sKJpb8aeVJL8k379,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,169.0,-1,3114,4.486496692080471e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihhqrpymfrbg3od2juvxxgi2cvtxqxixryk5torf5popmtdretxby.ipfs.nftstorage.link/5911.png?ext=png,
2,GqHN4ABeLUPTXzb8DdWjnn8e463iLPVSyzfseg6Usprs,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FQQGwQYyNN3sUYSMM81u9jFX8qkUGPkbXSdXsrgFMDAr,6mXxigLpvWEfLzJSQjL8qnP4ZiXUWs4b9rNzz3wznHKe,AJrSjmGkrscQmuWw6AfPM4rWP4Rep8poDEbNQhvjnz12,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,210.0,-1,5519,2.2904575543146367e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/730.png?ext=png,
3,FEm4wgv89seZ9ZTAEEKZpy7fbzDddCrzLHUcuhi9vtA1,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8Wj6fzCH4zko7ZSD5hKXe97yWedDmYhj3eQFS9jJ56AA,6zSRLudL1jm1aGBUkdRxh3y3vMcoZLr7WaEig4PCcR4L,9U7UupWuwroyfZMaUFdfTSAku4kKT2LT7Y8YdLYB2Dnd,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,777.0,-1,1889,1.6890021998542373e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigocfakarpbneiniiq7pspig27uyqrc7xxphsbgl2anvaj55zu6xm.ipfs.nftstorage.link/311.png?ext=png,
4,HNUSvFERaoesJAHWSK54gacZycVimqoUHLP8KkuvTHNw,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Ey3Tk9c7gkbrMqewdEYc9ar66TRF34q25ho4xo5xJXKP,8FzhhXWKeYVKVd6eSkSXVVjNPKDFRvu6DHwRWqzxWq2Y,FVxQbCvbMw4jKR5LwPAUzreGQRBEB5TiPN8nCeWat4rz,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,500.0,-1,989,5.931993934176416e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihs27vxji4cs5wjquzl5ybmfbmnt6amazwspns3gcht6nyorpzh34.ipfs.nftstorage.link/9825.png?ext=png,
5,7e6dSNpZpUhXHxcHmZ7u8uGdfAHBZ3iU6dx4XmsMWSSc,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,94xQ63gBzrHThmx5UBf5vHMVVqCcLNaVsvZMkSukvP4Z,GoFm8ZRBVqxyBaf5jnNWAK4c9XauGCHCb2VLx4mQGkvC,GucWUSYbuiAuuYye6JKj8Q4qcSFUsE2DjuDVcoDDXFPG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,139.0,-1,1137,7.399862497286999e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeier53zymxd3qc7sxrjgwhx42ylooo3ouskpklcrerx3dqj5nzt5ya.ipfs.nftstorage.link/697.png?ext=png,
6,69anduX4WTD8TWdDJpBaDeeicbHG6W5rb4fKfSb3HpBj,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HBjMUqE15xZeu2j9hJf4V5P22sfGsH2Cz97dXp2zgBwX,AwwDevx5Pr9AFAHDYdfZzJ3cDKrW8nbrqLQEpET61PMV,7KuLL67ohrcHCHzoSNGrmdmXhT3rcJfXFYTjMVMcVPjD,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,140.0,-1,8602,2.3736588345233297e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifykysj4snt6grazpemjvzzp3ejnrn6r3hudfnhnjsv3eikcvznzi.ipfs.nftstorage.link/9445.png?ext=png,
7,D9GKxZEL6GTr8E4RGyEbMKe2a5tVsvtHD5GXryc2SeFY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HiZkPdMRE7LTmhCQ1W9VNPnYghS73NV29QA3GRMi5x5B,EEVTxLaCb6f88NM7mxx3qqoxuuJML6eHFwEqCHWsKFXS,4HxiusYZkLp6Ka5xffXmo9ir6Sqkou4QjXaHnuxQJVE5,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,330.0,-1,2987,4.1094443564478844e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeid4ymauvvslixbb5sgsaagxsfophmzxbm2voe5sjuanbo3m4qh5vm.ipfs.nftstorage.link/8617.png?ext=png,
8,D6WzYR232eDoYUShMw5yAHaSejgRP4WFcxHq2M5xoeev,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,H7uinQbgANBPopehmuxYjRtN84AtdCyCMiHbti5BsUio,986ksj7ecbnQuFnmP7vywsYaFMeVkideFYNRXWaBRqZU,QHPLixDELN8Mzdqy4VJo6vFzC31Dkw3MNakjJV43zWv,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,220.0,-1,3092,4.426721618670731e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihylx5bttm6qt3chsqj65vd2jbsrls3qrw5w3t7lhrlokleokx7zu.ipfs.nftstorage.link/6352.png?ext=png,
9,8HKbgz2GmdqxTfrog3pdJ6tT45ouiAuQmspo48y31xrh,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,F7SPgP6fLszhtLFsYEArzZizkRK54v5h4esxM1E5AgkB,4XPa3Vwi836NcEdod53cDUg69XVZLYS9oS4fhvYpDhQT,QHPLixDELN8Mzdqy4VJo6vFzC31Dkw3MNakjJV43zWv,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,275.0,-1,3347,5.402109609547703e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeialcn6hhvbxdftk5uznb5vf4odbo2cjgfoll2a7x2tmq77sdk3i7a.ipfs.nftstorage.link/9199.png?ext=png,
10,A9hR2VhCQsa1nF3SSNup6gq7RuM1fMMM5xGo2Fj2vXfa,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3P5q6GpRRmsQzLnr7m8B7n7xGFiy1E2H7QynSgvPkS5q,HL5DUPSgNupuk8EFcPRMU25FCadzeuME64NXTkNF83cK,AbkwtiYEpLLyUKcs33dokoPyY1A8PWCPKq9W5ACtagkE,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,350.0,-1,9660,1.3357240739832112e-06,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeie62as3r4qrcg2t7fdltofrqicq2stroquqqkz2tk2n3nd5itqlhu.ipfs.nftstorage.link/4621.png?ext=png,8604.0
11,EEbo5XcB34SXgiZ3Uv5h9Gic7AyRAM3Ce91eX3ZJTJWr,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,GQXAh9Z37m23TBvMcBXvpBu9KyHR3f7U4zcfYTNzGLCd,A3xS61NLMQERWUZr3TW3GAR2dWdzk1JVAmxaPfRqiWKE,96NL8PNi3xfC9Kq5MH2PCW5761TvPmM79kAacmzSQuq2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,7912,1.2077339683300002e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifths76zoadhkmzhpxq4unhprahky3tamcrubwrvunqv27eut736u.ipfs.nftstorage.link/9673.png?ext=png,
12,9FABvYp9vNvMc6Tcu8fK3bCjWszSfctuPm2aGXVLXUg5,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8U8cAm3eRiuHpSYVkKdrNDE7bxTVqUYDhpkzrK3CGMvY,ER7gAHWdnGG8D6ND3L4KVboi81FHvLAu4cKTRUBqv6hr,GucWUSYbuiAuuYye6JKj8Q4qcSFUsE2DjuDVcoDDXFPG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,138.0,-1,3003,4.167768158947838e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeibr4h4xaqbdjhgn4x2t5qamd4pqxaihwkcqyaikuxvwilju2d6pp4.ipfs.nftstorage.link/184.png?ext=png,
13,EDwJFFvNWhFrV2WNwM7p5zfb7jPNe7hH29gm42o7KzuY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FZTWCP3jk79AVf4g82M8AYgKXVgofSmDvz4XmzpJk74h,2Gq7Ni9GGwqJtB6kXBU7hBpKRjsaPNJzp6VPnYamLN3X,7kgxXCSJ5ptmqfAhmKNTGzAScJJHRfMNF55Bm4Va7BbX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1000.0,-1,9189,5.201938525962656e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiev44sczxuj64au2iqmlahp4bx6ian72uvg4lb7spjq6tbg7nhha4.ipfs.nftstorage.link/6630.png?ext=png,
14,AiYVxgiB8xCoj8wAqXRFCR6umDtFs4Ap3fTixYJUbCFg,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FVtK5bbtSEWAJHhobVXJmZ9xuJGzEf2EhiNPuf61qw9M,F9XBm4RcBun4s9CEmBzsTnZL6mqLkBHFCZaaAhgetKHB,A8La28BfjdcfptVnQbx3wXvzBTZc2rP3HgwBTfKM7oG5,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,110.0,-1,4599,1.2673431654936101e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidl3dxvlqrfwxxfimv2b3chs65dwx6t2cnozkexqq3gtbfyisk35u.ipfs.nftstorage.link/4333.png?ext=png,
