,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img,rarity.howrare.rank
2,48RvKpRt4sdWmZ9Ko1G2tNoT8Q32QZkMSTz2HHfyRxDC,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DfKzQCHoR8a97myKm9RyhEwwW7Y6q1sBY6cvhJZjxj96,8h4i1Kx26jfrvqjQQiEBo7DSbThFf8X5B4SsdWRimdxz,9q8fWuXNhGw4cTgtZaKEDWFAGq4p45413r6aGmfgHf5c,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,6392,1.0572546062644063e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiewge5udi4vsmj5wzsgqeptkxa2bfoqvauau567rl6cz4fh4cki2a.ipfs.nftstorage.link/7535.png?ext=png,
3,GtuJUSFYMaUfK4GCnKF4RYkc4dQHA5yHzKaK2vSWQ39o,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Ac3N6ht1rqVnB78Sxa6Dxrp8xiv7RqudLsR3Ms1EhAtD,8cL2AcEwMNsK1kKAj3NHkWjdN4xCuDhCCRBdEWJ347iC,HnAeLQSbCnhKaNGkMuqSgLaC3FKw53b7BemjpVgD2Nse,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,26.0,-1,9418,7.899411875257238e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeicsx2sqkcqoccllgurwxkz5t6iaz3ugfzyf4b7zvlktszmg3ucn6e.ipfs.nftstorage.link/3781.png?ext=png,
4,5JhRLYZgf7kWKzHXjub6hdNWUsxAZti4s3TZzHA1KDyS,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8bSmx3zfWDtX4Y64BqF6HfeBdDNTjAULLWvMpK9es8bk,8Jt5ETy9e8zTWHBqUNHyasfvsVDxbxDrCAdWQhANk2z2,HeZrCfZGJKZrW9h468Rn73DWetjW6jntaPN5ZnZ818oN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,5474,7.758427242564543e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeidgjpjmhuo7f6xh6ji3xkspuw3vvwgsxdfzqgfbbk4nlrqxshqexq.ipfs.nftstorage.link/6654.png?ext=png,
5,9834nJS5qNuHZue5i1ssizU52Wf6dK8BDPDxxkqcv8Xq,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,59XbLES6eQyBBrvKnxeQ55rtRpkhrqqAwkoXThVpGivu,ALBnEuN9NShxRkUgVex5SzcLyiriAgmES4eaZX3pBgoz,9wgBPt2kCSQeDZDtsy18YGmaA5Vhkrfmax6HcvDC8FF6,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,175.0,-1,3224,4.199720517144256e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeibps2rqqgg4ihs3zwcxjyuqtgtkxgyjbrgvhxofb2neqf3ovis7by.ipfs.nftstorage.link/6413.png?ext=png,
6,HTNtrcUj3x5WBQ8og8GS8Shu4v6xwWea7oCYviKVwi8W,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Fydcyd8JNnS9JkbSChqSuvVbHEeZY7cnKHRW5MGgGn8Y,8NujqxLrKVigo1cyFcDYYui1c5tyzqbDoRwiHGUUwJC2,G4xQVhWhb6beqkkz542WQU5wPqAE3A2yFEGPMszuro4f,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.1,-1,9071,5.4132492841376404e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeif7azg4vdykghsvu6iu6uf4oe4q75bdfzl72cjloa7pg2fqrr3ccm.ipfs.nftstorage.link/6334.png?ext=png,
7,69ofphfJvScWqbMZixGXkqeAmyZoBASfLfmHBaNNxs8W,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6VzoDpUoe5XjnkfvjNeXmuYPVKswFdMK9CVMW3HcNCcw,DseRR2WPrHJUu8WRJryyQPo4wo54BjwK29D8igVKEMru,FAZahP6ioteVh3UJfW8uQNiCSL5WrHheUWJZiswRmgLa,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,1951,2.84836920311808e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeicklyglyroyik3sizjwxv3sadsedv6fth7qtdwi424fxgcramoc5a.ipfs.nftstorage.link/3607.png?ext=png,
8,6FE3pRgcZwqE1BRh3diu26t8QHMH26rz6j8DD3BdQtnG,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7gBXdwvfEWpCuJAGSBwBsywufYdvqYmu5Efvtco1QV61,2j5TW2J9riPJwaSpXK3RCnGjGQPLKTstPco957uNTv5U,CyLr4zdhNAoPaTmXZDoNPmvmyoU4P3VKCqHnrM7CH8wj,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,23.0,-1,8432,3.112651826505e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeigsrun3cemxgzzivlq64m745cvwnjsmjhtddv7vqoybsawwf2r3w4.ipfs.nftstorage.link/2193.png?ext=png,
9,FJ59nYFuoYjTfoE2hiWJwX2YE4coZxuXXLDR8ZgmFmh1,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2L9Ha77GfKUUPLEPt7Ygkkq2bQT3owpjz6XnDdn6jK71,ArZm4rzEjLNeHfDyza2WyYQvkdy7hpRGwj8uUJAoTyjS,6gu6YeehNLB8NCtNWGKoLEmqjzofUg7LNk8QNK3aKyRG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,45.0,-1,2159,3.062422414467999e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihxi62hmcyzhi35mhy6w4icpw7rtttvbxuwikvaoesbiqc4tnfmju.ipfs.nftstorage.link/585.png?ext=png,
10,CSo9G4yHdVKqVB46Qyvr3GJMcfXmtezYRf5iHtM6gdfB,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5HoFurVcuzri7hei1MmdMrU3BoyP37eiwHxbauDkJJsn,GPSQ1o4tNh6sKeHKdQPSTqJU2FujLm9SDu3aQZt7aAvJ,2WuFzPogqAZtdhwf9su8jNR5p3h7N6Z6iiaSw4gZp3zX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,2788,3.6655195293662404e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiba4o7j36letvviicct3orfvsfs46kf7cn4quk2afrkvbe2c2nkni.ipfs.nftstorage.link/9928.png?ext=png,
11,ARJoSrDqJKx3Xuuxz8k5VEYa5ioX6QR4QcnAmruZxPGW,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AeogXgLJnVxFdASqoyzJBLULWgXQaAocSds9BM4H7iL5,B3FK2jmLNt3tZxcGPooKAzGziCykE7EJsphrZFJAyEtq,87mjdx64M1SQ9pUyxTeejRHFcevPi1RyiXJa4E5JUA6,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.0,-1,7955,2.2039309082480004e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihslrnej65uhrzragca4ty43vdsnb4b3ago7ysg4f7c7nmxeakaiq.ipfs.nftstorage.link/2226.png?ext=png,
12,DsdBVYE4Jdh6x2ALyquZWkvjbwibdd3m9YoPcUm7j2S3,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5AyDPkprMEDktybncs925atjjd4wF4hVK9iE7h9DGxxK,5sPS12NkqedykawDgeMstanoYdMe9KgBTUB1hhKz3aa,B3DXdMzsSMeFFGNqXfEyec2YasALsjfYjZFsdpgdo882,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,3835,4.916709705600001e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeia6mppooi4liey2svope6vnrqkz2n4n2y3qdcea22qd44kioo4oxu.ipfs.nftstorage.link/8530.png?ext=png,
13,BQoc6e5hJixNRmVgLsVWrJ73tA6B5DrzrvNmCYsMuzQq,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,B2LPHzLhLuMeWBnHbPViK1mBx2R2gcG2VkZY1kPRwVpo,CSAVZjgZWjfBmmCzMLc21bbBTqV5C8quvRT2z7yaaJDZ,GjAQN5Kx9WYBoUA4BftrnvNqjqHDGdrBRtUtpQMBcHcW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,5020,6.7836512371968e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeifos3ii5l2pzxa7j7fhgrivgo7yow4ehaidmaaltw4xc2ngj2azrm.ipfs.nftstorage.link/8451.png?ext=png,
14,JAAUNdLgaUtuWAdGpXVQvonUKEKKuf6EA4qjhqvbsbr5,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HzXBQ7tBUXELU2Cyg5QS7fc3AWGuZCAZHkzdUB5Cg8Yf,XCxZpWsK7ABYdWkghuniaa615pbURtxLPbta251f4LJ,CJxfNXtdM1NJqTm5AGN8cdX1oXL6UA2FnWbiCQV4w6Hi,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,44.0,-1,499,1.425367125e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeic5qkepfue5t5un4vzhz7ny5cm3txj7o57rmzzxwr4fdqxzzaqoqy.ipfs.nftstorage.link/852.png?ext=png,
15,GegwfrcPdZJBVKAGHSgrXjt292qQTLBCPLWaNi9hqMQH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6y9WnGEXLRcdwTAg3B5UAR7j8s4Rg3nmspA7czkYxXVw,CmKqmYjejuPVVEfbexJQVrxK8uBqr3SBFfxdGY9MNDcz,FmhFpNt5k7sTtRhKxQ9Rtrm2FoZ8r3qc1tQmcHAb3UJH,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,30.0,-1,686,1.6537032728798401e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiaedutdoc6u2w2hmd3noq3vsu2wukcmii37zeg6ua2emlbsjfp7ci.ipfs.nftstorage.link/3479.png?ext=png,
16,BSVdcBVxekShnXb2h7cEeQC5v1i4LG2CDVSRKe7fw4xf,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9VyziZxT9GfKmrZEjy9dRWBJDoAGoeLkwVb8w6WNimQu,DzFcqVQNBAvA4Lr8vp4zQ9tjViCDuCzjV5M2SqazUv9j,47EzugXa2Hxx5sTUXhM4aK5v4wfyyCotDLTANH7wVjoB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,100.0,-1,1136,2.09184813384624e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiho6agkphvh3csuthjdnpw7gd3ntsbuungouybdz6ou7jzj2imv3m.ipfs.nftstorage.link/1124.png?ext=png,
17,5WJ4kCW53FvWKB8wCZ6ziyF2oPRJawpaz3aJrBef8Ahz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5DQyipHqPd5MbvQDt2GH43zXE9xfUvqBFHGtrwviVvE4,F5ZJPnF4CwyJBNjgKLomqKVWneHgeHoTy1XwoUn67rEX,Aa4gyqXpNvXJZgc5dbvUB7gRN8t6egGdX3HGnswJfMED,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,21.0,-1,2658,3.5342842461380997e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeicsqcjmx75vprbv4di7gtvffihdgh4zpv4x5pwe3tlqmx5nodpo6a.ipfs.nftstorage.link/1252.png?ext=png,
18,9pwKXQwKib8FtAuKVty8XmUuJv7rA3dYMA3CfDtBm9QH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EhuTgLa7QuVKAp86NxpHYbGsFskZGLB8uVyNR5zVSB3K,F8dDrMjKSLzEaD1PnWYjDjP22jRfdX6FK4cXB852Hsbx,FmhFpNt5k7sTtRhKxQ9Rtrm2FoZ8r3qc1tQmcHAb3UJH,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,40.0,-1,840,1.8101384084784e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihmt24m5t5ewrjy6hpereapp4276zfkznbpngtcm6iup6yfwq32tu.ipfs.nftstorage.link/8736.png?ext=png,
19,DtJorAwdSXGgM88tqngu6oPqbn1x1t25t2y8Ri7pP1wQ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AALyBeuehsDqcBEAzscFjsykF9uMnpcqNsbU4uxFzMtG,CzqCRrdLc6jZtP2bT22gUvK3DEkY3saymR6VDtkvcUkd,6qG6fzVHC8nUG7vM2xfwG4VWh7dGJdVqzsx7SLSDq3gi,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,40.0,-1,348,1.2442907215746e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiasma3d2fskanon66zz6d6rqubttpbiwrufjfqqt2tvknzssx7x2y.ipfs.nftstorage.link/2516.png?ext=png,
0,CeMf5oEbA6bqWQophjBpP6gequpWZMyzprf5q1KpNbHt,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4x2cMmHRMXDFUQmCVB66kdUJ9dsJ3nmdD9UXToZJGwFF,3YABbatUwLkao1eEgewysWmu3VeJBcPXvNFfduP9JKvh,D2qYo1r6idb2dGswnsXEiqk7Df9DmHkaf9Ugy4m1kb5s,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,69.0,-1,8871,4.503430508759145e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeifdl2v4aisdzjccau5z7m5aakhpilychkstahc73irwzfjfv4hw5u.ipfs.nftstorage.link/6946.png?ext=png,
1,Bx3hFMkZaLs6D1dc3QrsRf4X9n6w8gJu4vAVgzU1c2WG,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HhNYibMxWQLpCN2w9E6TKXoJC4ik9nUAxbY74zpz6SpZ,8bhoKuiUJxM2JqbscF8wfEwwobgvn5CvNHeEzXhGdA4d,r4yxhFNtnSrZi9YSTpH326WavHengxbFTmfo7Ud1M81,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,45.0,-1,220,1.0373570151945e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeihqra3rfbespl36i24wzj2vl4v2z2owmt3szxporjttqt7f7demxa.ipfs.nftstorage.link/203.png?ext=png,
2,6q5yqFxqb2GMoDLPk5NPCswDUEvbyiKXeTRqQoH8jbqP,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6h9cdvHgYJtBxunqnh3tAgw1P5pHKWx8A3K5NTzWBmLe,H8XEgsahaCV72vqKNkPzbg3sdXswNND9xTJvdUN6jM8y,2SHzPFodKhuRSWPBgqj7Bft7B9TFXe1dc1pi1a3ujab9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,25.0,-1,1323,2.2678651974887997e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeigti72m7drbecpjsnbq2ii3h4h75ubnkaboakstmluvwgqes53434.ipfs.nftstorage.link/1938.png?ext=png,
3,7V1S25e3o5RHooUskVoCYydEJj7jLe2qccfhHikLju6K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,SVmHNJHwFrHxWdgWwcCiQ7AZSrWwmkuh4Mqp1s9gjZ7,A9Pxvc7Cyn68szPpjqMRytLKjeLH3rVQrsaSSPHUcoYR,C2xWRr1i38T59Rrzw65kihLjmiaJQFkpTWmhMhWXTCvi,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,45.0,-1,135,8.52536442977856e-10,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeignpwdjo3iru2aougp5m2juqhyeweot674sgwpq3m2cztznuutezi.ipfs.nftstorage.link/7863.png?ext=png,
4,7mtWnPyYkZLXb4mA4cDZxJGwy47LDvcyvZFGBwHjAqna,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2QXABNAGzp1taTFiJyqRzNSVc2aveMQAvXtySs3gdgQ8,BBYPjXysNuzf6FeNY32CxNW4trp1iuMLBTr8SY7WKGro,E9YqR2AyUTW9VJAMkc5gjGvxUMokZvQ13mJgJpd2DmKD,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,33.3,-1,7826,2.03929115041386e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeibku6or5srsndbp7tyvy6htsagsdyryfb4adxho5ep6akllu46ufu.ipfs.nftstorage.link/9287.png?ext=png,
5,5PiW31hQ2kq8KGbCDDvwNYk8Ytogzw3v6fgJTLjxMKTG,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2Uu87KJh4Uo2mNY9ESgtnNT7Q6UnzhV5593ax5258fEv,BeTU6rptWzvtXa696PskSLTW8kPBFM98TZttNPwbiDLp,ANe3Y4rJTtekq1qnmPPmUMbmur828fD7necF5uaWxkTP,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,125.0,-1,3154,4.124166197276159e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeiai5vidjs3cncfyfgskwmw2nfrfw4ktbgv2ey5kpbjo2utvk2l6fa.ipfs.nftstorage.link/7653.png?ext=png,
6,CSf5PB7taW2y2DD546ScB6KjsvEdHtGnv5UVKqgJqrX8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3STcPzSChwMUvauhFP8QQYv1NMVMAjySTkfCcwhUiRXe,5yEdNPfXCPYAt4Hxx2oYYXFwrJJUqXLwyAWXkADZVyhW,ANe3Y4rJTtekq1qnmPPmUMbmur828fD7necF5uaWxkTP,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,99.0,-1,1099,2.0628859412295004e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeidzerf4yaaz6qbrjsp5ixlb6y7auymty7v6oexnbmlxbpofuhk6eq.ipfs.nftstorage.link/4506.png?ext=png,
7,E6SNXyC2rqECtsxabc9JRVfsWx9R7yherd53Tipu3bsz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6v4dUqCs9F61iUeJKoppzoEGgbojb9cJFtH6QaY4PGRX,HhTXjwiLgdEMMZ4P3m9ziu9Hf2NpwP5KQThEKZNuNFHR,C2xWRr1i38T59Rrzw65kihLjmiaJQFkpTWmhMhWXTCvi,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,27.0,-1,7303,1.5698217994739276e-08,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeibps2rqqgg4ihs3zwcxjyuqtgtkxgyjbrgvhxofb2neqf3ovis7by.ipfs.nftstorage.link/6401.png?ext=png,
8,59tbNPDsQ4twF14BJupwVzoSLhgVt6QvU3deC1HcY4ut,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5v5xcpSyipBzm8SQAHAedKFAG3pr9Q4fhbUKLH9tyGrW,3sRpFywXWrM3t2iecmvRDznKjM5SEgQaSSZRKt4KS34d,5EcJevf5bj2MKFC2ZXkKJjJtC1mpqHygUKe7AwUycnB2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,50.0,-1,345,1.2423367028654406e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeietkf22ykyxavkl3dngk7woljiqkt5pmspobhsq77sibkloya3tbi.ipfs.nftstorage.link/9760.png?ext=png,
9,4HsdeJvbXmGmc9zXzAdqHZZPAYPz3BYW7Fhpykx6KkS6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Hrqx8Ubd9te2nfVewXgsi9MRVAk8KhjjiwvTyFavGS4q,AJpoj475U8g8SxHQRe44UKQpD3UztWLNWyJq6cKMfFLX,2NQrb686suDAtn2CrFt4XiL7U38AXvvivrWgJVJYQWXn,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,49.99,-1,5351,7.499710525329225e-09,primates,1655214916,1655234983,FpXNW3GkDRRGMcCVb1N6XroLfKSDn2WWaKoKdtgfrLet,HgKGGPcVGXt4529nbsBDRSTurhAw4cfKLEjp5hazga3u,,0,10000,10000,1536800520835727400,True,False,0,https://bafybeia52cbsr7rx6fyiqydga2wi522jn6l7pqhhxf4ah5rd7qjfro5hau.ipfs.nftstorage.link/2409.png?ext=png,
