,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
347,16.872519,33.0,Primate #6433,987,6,https://bafybeia424yyyalb6a3dxp7wsi2dvp6r5g7qikf73okgkldtb7y6jcmmfu.ipfs.nftstorage.link/6432.png?ext=png,-16.127481
329,18.762363,35.0,Primate #2949,1315,6,https://bafybeiafn27vdcxzwup54ewqbcw52z5g6cjavjl4ebujo3rva4iplpybxm.ipfs.nftstorage.link/2948.png?ext=png,-16.237637
1236,13.760122,30.0,Primate #2060,6224,6,https://bafybeidkrxxynltndl2iik743rmmqvpuqentnquou5ftz4v677fe4wu2qa.ipfs.nftstorage.link/2059.png?ext=png,-16.239877999999997
444,13.713489,30.0,Primate #8651,9991,5,https://bafybeidy2wnrlrtsgko67pk2cqolwfsm3k6mszvd3a2xe2g25dbkcd7rd4.ipfs.nftstorage.link/8650.png?ext=png,-16.286511
865,16.701992,33.0,Primate #4144,8342,5,https://bafybeiceyoykabtlwc2xagluknxhao6zuzopwlxwyqn3elhpcfd6gst3nu.ipfs.nftstorage.link/4143.png?ext=png,-16.298008
1300,13.701759,30.0,Primate #5824,4388,6,https://bafybeidwrm34rjffvhlp6c6oblbbpnbhxbezebire3xk5fwrdmhvryvdte.ipfs.nftstorage.link/5823.png?ext=png,-16.298241
1021,13.701377,30.0,Primate #3765,6112,6,https://bafybeiaslcm7g3nlkxkwdjebqw6g4glrqnrncsouhgb6qcll676s53jdke.ipfs.nftstorage.link/3764.png?ext=png,-16.298623
560,13.686752,30.0,Primate #4728,4177,6,https://bafybeifxb62miohpmrh7bwudpegyb6s75ldlstlczzaiktet4omwxc33qi.ipfs.nftstorage.link/4727.png?ext=png,-16.313248
889,13.683998,30.0,Primate #4243,4112,6,https://bafybeih3m465pnvya3dddfptkz7euulysuepqdljyhufsvibxixa5cmpxe.ipfs.nftstorage.link/4242.png?ext=png,-16.316001999999997
310,13.663688,30.0,Primate #3363,9037,5,https://bafybeiht7kmlabijfdermqt3qs63hyt7dalclj7z3y2o2ucstdgkzobbpq.ipfs.nftstorage.link/3362.png?ext=png,-16.336312
1083,14.662192,31.0,Primate #7342,6257,6,https://bafybeigvx73tb7nkisfkgwh4v2do2swgofyhjyaix35rv5nhjsrivy66ey.ipfs.nftstorage.link/7341.png?ext=png,-16.337808000000003
710,15.640602,32.0,Primate #5251,2470,6,https://bafybeia7hhxyt27vyq6prsqrjvgymouvoka6wwemiwyggu4geha64kk6he.ipfs.nftstorage.link/5250.png?ext=png,-16.359398
1217,16.591627,33.0,Primate #7778,2885,6,https://bafybeibdfwnvemx4nnewoxko2prsaoqx6btrd4p4d7jao4aakyez4msh6u.ipfs.nftstorage.link/7777.png?ext=png,-16.408373
149,16.909096,33.33,Primate #4868,1405,6,https://bafybeifhdrafk33cg7utytwmkjd6gmnfszbazgdqpyuxnmujqgrnei24ke.ipfs.nftstorage.link/4867.png?ext=png,-16.420903999999997
1155,13.530117,29.98,Primate #9067,4905,6,https://bafybeien4fynhg7d6o7fwkpg2bwkvhrfzi36xnlc34cs4jh5l27j7kgt6q.ipfs.nftstorage.link/9066.png?ext=png,-16.449883
596,16.805365,33.3,Primate #1477,3663,6,https://bafybeigf5mn6jva3vr53cl463nwvynvoqhcmjujbbk43vdzg5ig57x2bzi.ipfs.nftstorage.link/1476.png?ext=png,-16.494635
939,18.366692,35.0,Primate #6392,1363,6,https://bafybeibps2rqqgg4ihs3zwcxjyuqtgtkxgyjbrgvhxofb2neqf3ovis7by.ipfs.nftstorage.link/6391.png?ext=png,-16.633308
624,13.358792,30.0,Primate #6198,6822,6,https://bafybeignk54izwvdb4oyrmcu54pjrp7wg5ajct2jfqp54gnqekkhxb2uvu.ipfs.nftstorage.link/6197.png?ext=png,-16.641208
1151,13.352463,30.0,Primate #2886,3581,6,https://bafybeidrgl6tftwdipnis3gc45oelupbt43g6cisvultdn34s2chvcv5ry.ipfs.nftstorage.link/2885.png?ext=png,-16.647537
1043,13.336789,30.0,Primate #1145,4717,6,https://bafybeifeoziochcrrrgbqnrzglcn2lsef6nvo4rpvvt6vozwuqderhwitq.ipfs.nftstorage.link/1144.png?ext=png,-16.663211
785,13.300226,30.0,Primate #2698,3957,6,https://bafybeifzutzk2xwpdjb6ikc7zo23pzcvkclsb44majajkpndstrf2dlx5a.ipfs.nftstorage.link/2697.png?ext=png,-16.699773999999998
416,13.282643,30.0,Primate #6969,9576,5,https://bafybeig4n5ahpkocnzwjsx6mv5onqebrh5sgymn5nu7e7263x6ugexswmm.ipfs.nftstorage.link/6968.png?ext=png,-16.717357
203,13.277457,30.0,Primate #1576,6637,6,https://bafybeifn3xecjoiylgzly5qtps7vernkula45xkqzonbpfnl7d5hq6iabe.ipfs.nftstorage.link/1575.png?ext=png,-16.722543
1075,13.264327,30.0,Primate #1217,8599,6,https://bafybeihpehikmi5sdjthgtauscggukzfhayfajqj3qfq57cm6r4olxxlhq.ipfs.nftstorage.link/1216.png?ext=png,-16.735673
1363,13.245716,29.99,Primate #5123,4950,6,https://bafybeib4o67s6du6lbyosnsx4mhn6342ykybr5fcyrturq5m2afec6ac5u.ipfs.nftstorage.link/5122.png?ext=png,-16.744284
1297,13.239521,30.0,Primate #3259,9529,5,https://bafybeicikmgp6nashm6zyygr3p2infdknwgagfscg7ppidoupqtmfqlxiy.ipfs.nftstorage.link/3258.png?ext=png,-16.760479
303,16.236574,33.0,Primate #8704,6165,6,https://bafybeibhjmbtlpdujwd3m5x3q4vukp4fwm7wlbdsuzpyzx5hqnv2u6dkxi.ipfs.nftstorage.link/8703.png?ext=png,-16.763426
398,23.191402,40.0,Primate #8737,840,6,https://bafybeihmt24m5t5ewrjy6hpereapp4276zfkznbpngtcm6iup6yfwq32tu.ipfs.nftstorage.link/8736.png?ext=png,-16.808598
709,13.188314,30.0,Primate #2857,9976,5,https://bafybeidkeunknm2iuc5gezeezey7fts32otxrye6n3s5qwrtvuexlm5rim.ipfs.nftstorage.link/2856.png?ext=png,-16.811686
1308,13.483751,30.303,Primate #3890,5999,6,https://bafybeigge7ayruj3jsmvpfudovd47xguqewt3nbst6ghmqfjyoiizedxgq.ipfs.nftstorage.link/3889.png?ext=png,-16.819249
404,16.448517,33.3,Primate #9288,7826,5,https://bafybeibku6or5srsndbp7tyvy6htsagsdyryfb4adxho5ep6akllu46ufu.ipfs.nftstorage.link/9287.png?ext=png,-16.851482999999998
302,13.097632,30.0,Primate #3397,5887,6,https://bafybeiayuvbdnsexywsnpfhzuvik7xeqosii72l6xvnrmw4qtpy5s6bhcy.ipfs.nftstorage.link/3396.png?ext=png,-16.902368
1431,13.043355,30.0,Primate #3423,8173,6,https://bafybeiemzpru2mi2e66ak6bjb25mprww3e5w2heffsd5jxtmlnt7inauiq.ipfs.nftstorage.link/3422.png?ext=png,-16.956645
1199,16.240719,33.22,Primate #7918,1368,6,https://bafybeihhjfzkrvf3dim4ccvgvsvql7pcvombo2rltgxxbk27n6kfotwuhu.ipfs.nftstorage.link/7917.png?ext=png,-16.979281
188,16.275087,33.33,Primate #2155,1489,6,https://bafybeibln3b566zptsn64hrwfl363rpubol5cj7bm5k5gsmmpwe5wwpw6m.ipfs.nftstorage.link/2154.png?ext=png,-17.054913
1216,12.919868,30.0,Primate #2347,6454,6,https://bafybeih23eylzvrb6rj3hud7a4vqco6hgozrburk77u4q7hwx3v7mu2gla.ipfs.nftstorage.link/2346.png?ext=png,-17.080132
1295,12.917507,30.0,Primate #4849,8283,6,https://bafybeig4dmlctig55cvn2z3mfarbopacva4f35shbprkj6eebzorhj7h2i.ipfs.nftstorage.link/4848.png?ext=png,-17.082493
903,22.792,39.99,Primate #4955,151,6,https://bafybeieohkxy22lt66r3ixzlwsmf5vnwfwl5haoa7ofsuqfizqogk44y2a.ipfs.nftstorage.link/4954.png?ext=png,-17.198
1419,13.680986,31.0,Primate #248,3257,6,https://bafybeiemf7tqicbhkw6onn4th3vdbfx7q5kutflnn6fmpemqd2dg4bmdiy.ipfs.nftstorage.link/247.png?ext=png,-17.319014
983,13.366406,30.69,Primate #9304,6460,6,https://bafybeiduekxhqyjvfym3x4ldc2bldgh5e3abzpak7yrymdxbdafjpaqwei.ipfs.nftstorage.link/9303.png?ext=png,-17.323594
206,17.562387,35.0,Primate #7706,1442,6,https://bafybeiaehropsms7vk4yp5o6tmbhcw5vedkn3k2wus4hnfwyodtexajxzu.ipfs.nftstorage.link/7705.png?ext=png,-17.437613
994,15.817411,33.3,Primate #7972,3234,5,https://bafybeihoczeu5ba6hd6tjbefful3kokhd55q546rx6kjdrdsq25acrkd6i.ipfs.nftstorage.link/7971.png?ext=png,-17.482588999999997
836,16.450327,34.0,Primate #3673,5702,6,https://bafybeiadlposym2tmthqd3rxyfr2fkcjkuwbi7b6mocrfcr2eke4k5idoe.ipfs.nftstorage.link/3672.png?ext=png,-17.549673
93,17.419975,35.0,Primate #7802,2210,6,https://bafybeicqfvq7arfzmevuiyjam7rhjpobtgr3cibqrv47lvll5cztnwvdku.ipfs.nftstorage.link/7801.png?ext=png,-17.580025
664,15.374433,33.0,Primate #7672,1676,6,https://bafybeiai5vidjs3cncfyfgskwmw2nfrfw4ktbgv2ey5kpbjo2utvk2l6fa.ipfs.nftstorage.link/7671.png?ext=png,-17.625567
333,17.371529,35.0,Primate #4923,1251,6,https://bafybeih2khro6fapm4g7podt2omqnkl5daoctan6ft5cac52ziwi2rxsie.ipfs.nftstorage.link/4922.png?ext=png,-17.628471
848,13.345723,31.0,Primate #3554,9598,5,https://bafybeigbmvsyulfx3k4lvawlcdn4cxyp4ril36ivoqdgna4n2btly2kuca.ipfs.nftstorage.link/3553.png?ext=png,-17.654277
351,17.283852,35.0,Primate #3488,1873,6,https://bafybeialqtx4mmua4q6kw4yqotyocnhy3knmtuz5onwkz2z77w6ml3gfda.ipfs.nftstorage.link/3487.png?ext=png,-17.716148
31,14.377242,32.1,Primate #9239,3754,6,https://bafybeieob3b6lijx6kdv3ytqjztakvvvkcg52ldprfjs7xma4xdxhbvngi.ipfs.nftstorage.link/9238.png?ext=png,-17.722758
849,14.223177,32.0,Primate #4793,9577,5,https://bafybeiatuldseetgpzzjirzlgtwauebyqef44fpjjlltetiqx2cn7fbcni.ipfs.nftstorage.link/4792.png?ext=png,-17.776823
69,14.001476,31.8,Primate #5333,7225,6,https://bafybeic26v2ross5u5k3o5lwofmfcwdpid577vk737flbjqxsgs4uz2mmi.ipfs.nftstorage.link/5332.png?ext=png,-17.798524
743,27.095757,45.0,Primate #6126,1618,6,https://bafybeiboz2uyldkksjntvxdpdilwa4mkvwytmobpc2s5gzelmfdtww7eai.ipfs.nftstorage.link/6125.png?ext=png,-17.904243
24,14.092693,32.0,Primate #3697,3136,6,https://bafybeic2okfe4ptcgnee4o4gjeib65p5ruebebfzggtbr62qnenheavrku.ipfs.nftstorage.link/3696.png?ext=png,-17.907307
70,16.850225,35.0,Primate #5820,3555,6,https://bafybeichhoe662huqeokfwthehzowjyxtcybcmwgda562fc3nbp63erzlu.ipfs.nftstorage.link/5819.png?ext=png,-18.149775
748,14.828145,33.0,Primate #2974,4168,6,https://bafybeia4poyu7otyhdaier4o4zzvxhb5faywaop2bn25pkfeokoyaq3pti.ipfs.nftstorage.link/2973.png?ext=png,-18.171855
815,16.491117,34.7,Primate #2486,6208,6,https://bafybeic7qqwmxmlj7x7bb3iajxxnjiyzg62beq6vwpmrfxxdttgy36n2ru.ipfs.nftstorage.link/2485.png?ext=png,-18.208883000000004
1397,14.760851,33.0,Primate #1856,2631,6,https://bafybeigbaorruo6nu7mdaxmn656gvhobe6nzc5mcqlqs6pakryyymynboq.ipfs.nftstorage.link/1855.png?ext=png,-18.239148999999998
247,14.729772,33.0,Primate #4457,8032,5,https://bafybeic7l5p2x3m4kawtb7stwrqiriaz56walbcslus4atscjbxoqyu6pm.ipfs.nftstorage.link/4456.png?ext=png,-18.270228
933,16.695038,35.0,Primate #3584,1696,6,https://bafybeidoc77j4wfuxmi7wd7jplixtgrha3whz5qne2u3va6rw4z3gi6ena.ipfs.nftstorage.link/3583.png?ext=png,-18.304962
399,21.654163,40.0,Primate #2517,348,6,https://bafybeiasma3d2fskanon66zz6d6rqubttpbiwrufjfqqt2tvknzssx7x2y.ipfs.nftstorage.link/2516.png?ext=png,-18.345837
1352,16.638783,35.0,Primate #9156,1166,6,https://bafybeiecxvgmaoan2d4fy6ubzxxlcyxclooinuuwig2utuiwfei6zb5dka.ipfs.nftstorage.link/9155.png?ext=png,-18.361217
1288,14.565028,33.0,Primate #3189,4996,6,https://bafybeihf4e5r2flwgq3xtfhwydovq4x7pglj5gp3zaadcukrl6jg5gthle.ipfs.nftstorage.link/3188.png?ext=png,-18.434972000000002
1158,14.872885,33.33,Primate #7898,3137,6,https://bafybeihhjfzkrvf3dim4ccvgvsvql7pcvombo2rltgxxbk27n6kfotwuhu.ipfs.nftstorage.link/7897.png?ext=png,-18.457114999999998
570,41.53545,60.0,Primate #7541,89,6,https://bafybeiewge5udi4vsmj5wzsgqeptkxa2bfoqvauau567rl6cz4fh4cki2a.ipfs.nftstorage.link/7540.png?ext=png,-18.464550000000003
872,14.397757,33.0,Primate #5585,2942,6,https://bafybeid7krckqe6vi27f3ff5rlhvsjjmhovj7d2qte2ltpcgur73nfznnm.ipfs.nftstorage.link/5584.png?ext=png,-18.602243
142,16.3921,35.0,Primate #9011,9829,5,https://bafybeicdzcei4r6wkuantmc72ywxazsppecxqkq3xzxixg4qjnjalmrvry.ipfs.nftstorage.link/9010.png?ext=png,-18.6079
437,14.37632,33.0,Primate #6000,5001,6,https://bafybeihh33hkkys6res7tilsk27msnunfjwnj5ijsmczs4fwmjqrbdh7u4.ipfs.nftstorage.link/5999.png?ext=png,-18.62368
1084,21.050783,39.69,Primate #6753,467,6,https://bafybeidsk4syu62v76pxlqgpf66g7svv35dzzzjasjef6kerepxi6zir5e.ipfs.nftstorage.link/6752.png?ext=png,-18.639217
1264,14.635541,33.3,Primate #5803,3464,6,https://bafybeichhoe662huqeokfwthehzowjyxtcybcmwgda562fc3nbp63erzlu.ipfs.nftstorage.link/5802.png?ext=png,-18.664458999999997
345,13.292362,32.0,Primate #5563,4605,6,https://bafybeidtvaavrhv547p73g2jasb5f47cc3t3uywo45iknbmay2zmgzpw4e.ipfs.nftstorage.link/5562.png?ext=png,-18.707638
1025,20.282057,39.0,Primate #9445,332,6,https://bafybeicqyesd5w7736hurfe25q5ujgsjryvohcq4tgvczhfbk4jlvit47a.ipfs.nftstorage.link/9444.png?ext=png,-18.717943
859,14.269121,33.0,Primate #1324,8746,5,https://bafybeif6gnwmrvcsrmehlpv3d4zkpr25nokxxwxiaj3uw2z25wpmfq2ymq.ipfs.nftstorage.link/1323.png?ext=png,-18.730879
838,14.232813,33.0,Primate #7590,8670,5,https://bafybeicq35od66ufenouhrnqbl3imfwosv6koecy2ofnklsqe7xlairhem.ipfs.nftstorage.link/7589.png?ext=png,-18.767187
1302,13.215099,32.0,Primate #2603,9803,5,https://bafybeiczaqygf7igm2vpbxqhf7lues72ahmlcptq7spa35ut4n4a7hby6u.ipfs.nftstorage.link/2602.png?ext=png,-18.784900999999998
1188,20.083025,38.9,Primate #4600,389,6,https://bafybeiczjevudjiua6cea7agf3hs2tp33q4t4n6vmjcpdnyvh2xe4jb2fa.ipfs.nftstorage.link/4599.png?ext=png,-18.816975
840,14.1600065,33.0,Primate #989,5089,6,https://bafybeiacsckfdwzs4dvdyrkbuikthahrjy6qn7hhytqnfcatjkvmnybr4q.ipfs.nftstorage.link/988.png?ext=png,-18.8399935
190,16.976305,36.0,Primate #4636,2251,6,https://bafybeiblxfct4qyejeeuovbdez3r4cpqwxcbozkekvgnmnquebogurhdvy.ipfs.nftstorage.link/4635.png?ext=png,-19.023695
1002,13.966855,33.0,Primate #4330,5359,6,https://bafybeid2darg2zcamtnyctf7lkuekdcsosgyl24oz2wcyzvcpekakauk7e.ipfs.nftstorage.link/4329.png?ext=png,-19.033144999999998
56,15.938183,35.0,Primate #6113,9514,5,https://bafybeihrrdwei7qxxybjr2kwazunbjfm4ys4a3i3d5reieb5wz5f4tf4yy.ipfs.nftstorage.link/6112.png?ext=png,-19.061816999999998
107,13.924056,33.0,Primate #636,9637,5,https://bafybeiaqgndthxa46j2wpdymtbzjhg7xecxq7wzcreiuvu4zizj6jwoozq.ipfs.nftstorage.link/635.png?ext=png,-19.075944
747,13.914733,33.0,Primate #3889,7452,5,https://bafybeigge7ayruj3jsmvpfudovd47xguqewt3nbst6ghmqfjyoiizedxgq.ipfs.nftstorage.link/3888.png?ext=png,-19.085267
99,15.891292,35.0,Primate #5267,870,6,https://bafybeia7hhxyt27vyq6prsqrjvgymouvoka6wwemiwyggu4geha64kk6he.ipfs.nftstorage.link/5266.png?ext=png,-19.108708
659,15.840588,35.0,Primate #2413,1486,6,https://bafybeia52cbsr7rx6fyiqydga2wi522jn6l7pqhhxf4ah5rd7qjfro5hau.ipfs.nftstorage.link/2412.png?ext=png,-19.159412
1388,35.82226,55.0,Primate #9893,61,6,https://bafybeibnoiwf37xftrnfypjjvv6x7niwsbmp4k7mmbcdijx7xvvagaojji.ipfs.nftstorage.link/9892.png?ext=png,-19.17774
422,20.749817,40.0,Primate #3318,355,6,https://bafybeieuomhimgf6q4d6qtlp3mt4lt3bguuqomsodl2tnne2lldr2pfmjm.ipfs.nftstorage.link/3317.png?ext=png,-19.250183
267,20.707626,40.0,Primate #6137,262,6,https://bafybeiboz2uyldkksjntvxdpdilwa4mkvwytmobpc2s5gzelmfdtww7eai.ipfs.nftstorage.link/6136.png?ext=png,-19.292374
1189,13.665131,33.0,Primate #8613,9820,5,https://bafybeidkgzfn3tunpltorlz6m3thk35wrkkeka4524oqpdt3g6mp2z53oa.ipfs.nftstorage.link/8612.png?ext=png,-19.334868999999998
128,13.609327,33.0,Primate #2170,5407,6,https://bafybeicwxsyp565bszentlkds6p7j4sskmt4f4kmr7r3c2of2aluk3qxam.ipfs.nftstorage.link/2169.png?ext=png,-19.390673
907,15.596208,35.0,Primate #3502,1936,6,https://bafybeialqtx4mmua4q6kw4yqotyocnhy3knmtuz5onwkz2z77w6ml3gfda.ipfs.nftstorage.link/3501.png?ext=png,-19.403792
852,20.560902,40.0,Primate #4205,715,6,https://bafybeiext46da66oyaeludda2pfbd47ztmdksy6rt4jme625u2xrfmqrsy.ipfs.nftstorage.link/4204.png?ext=png,-19.439098
196,15.500465,35.002875053,Primate #5842,2109,6,https://bafybeidwrm34rjffvhlp6c6oblbbpnbhxbezebire3xk5fwrdmhvryvdte.ipfs.nftstorage.link/5841.png?ext=png,-19.502410053
746,13.491614,33.0,Primate #5962,5457,6,https://bafybeigk2jmxkoor7sv3tlratiajh7ifepinoagxx5cbagcfojmr5sazui.ipfs.nftstorage.link/5961.png?ext=png,-19.508386
959,13.807626,33.33,Primate #4475,5977,6,https://bafybeihklrmijgn5ifwgrsxmoz3atzhgldp5poy6ic2gezqd7cfndvi3xi.ipfs.nftstorage.link/4474.png?ext=png,-19.522374
950,20.401659,40.0,Primate #4210,552,6,https://bafybeiext46da66oyaeludda2pfbd47ztmdksy6rt4jme625u2xrfmqrsy.ipfs.nftstorage.link/4209.png?ext=png,-19.598341
168,15.297845,35.0,Primate #582,3183,6,https://bafybeihxi62hmcyzhi35mhy6w4icpw7rtttvbxuwikvaoesbiqc4tnfmju.ipfs.nftstorage.link/581.png?ext=png,-19.702154999999998
259,14.50953,34.5,Primate #6194,7288,6,https://bafybeignk54izwvdb4oyrmcu54pjrp7wg5ajct2jfqp54gnqekkhxb2uvu.ipfs.nftstorage.link/6193.png?ext=png,-19.990470000000002
922,14.983372,35.0,Primate #6759,1283,6,https://bafybeidsk4syu62v76pxlqgpf66g7svv35dzzzjasjef6kerepxi6zir5e.ipfs.nftstorage.link/6758.png?ext=png,-20.016628
1242,14.963467,35.0,Primate #2956,3049,6,https://bafybeiafn27vdcxzwup54ewqbcw52z5g6cjavjl4ebujo3rva4iplpybxm.ipfs.nftstorage.link/2955.png?ext=png,-20.036533
1042,25.950956,46.0,Primate #7372,130,6,https://bafybeiajnoujl2hf76g2d3v7mhmwlax55ropkowkyakgwexn23i23pv43i.ipfs.nftstorage.link/7371.png?ext=png,-20.049044
1068,13.27794,33.33,Primate #8251,4379,6,https://bafybeicdhmd36treo6vibvwaw7dymf6xi6dg4wi6klyett4vp3iatf4g7m.ipfs.nftstorage.link/8250.png?ext=png,-20.052059999999997
353,14.9027605,35.0,Primate #9095,5988,6,https://bafybeihpx5ghrz2k4d7zpaqngbsj7uhf7qryrcojwz64vivnogzapdbibu.ipfs.nftstorage.link/9094.png?ext=png,-20.0972395
19,17.89299,38.0,Primate #1864,7170,6,https://bafybeihdcj74swsuzoowtsphoiqvzgzen37aixmq7mpluowt6xfr6yl4si.ipfs.nftstorage.link/1863.png?ext=png,-20.10701
584,14.705469,34.89,Primate #331,8157,4,https://bafybeig4ebkyafk7kigo4qr2l7ayg43eopggbchzssrd5rhlyz5f54nnea.ipfs.nftstorage.link/330.png?ext=png,-20.184531
1154,19.773916,40.0,Primate #7675,543,6,https://bafybeiai5vidjs3cncfyfgskwmw2nfrfw4ktbgv2ey5kpbjo2utvk2l6fa.ipfs.nftstorage.link/7674.png?ext=png,-20.226084
296,20.772474,41.0,Primate #499,324,6,https://bafybeihnzavnxmb23xmrck3k2movifuimjrgov7dsruxc5qwepiwuhj3oq.ipfs.nftstorage.link/498.png?ext=png,-20.227526
1132,17.756224,38.0,Primate #9318,3288,6,https://bafybeiduekxhqyjvfym3x4ldc2bldgh5e3abzpak7yrymdxbdafjpaqwei.ipfs.nftstorage.link/9317.png?ext=png,-20.243776
795,17.748266,38.0,Primate #5322,1752,6,https://bafybeic26v2ross5u5k3o5lwofmfcwdpid577vk737flbjqxsgs4uz2mmi.ipfs.nftstorage.link/5321.png?ext=png,-20.251734
846,13.741688,34.0,Primate #5870,5894,6,https://bafybeicrm2qkeapfzr5jwggsywekexcitald6ubcjwd6ssfgcossjxudca.ipfs.nftstorage.link/5869.png?ext=png,-20.258312
824,14.687077,35.0,Primate #9171,7339,6,https://bafybeiecxvgmaoan2d4fy6ubzxxlcyxclooinuuwig2utuiwfei6zb5dka.ipfs.nftstorage.link/9170.png?ext=png,-20.312922999999998
1165,13.642704,34.0,Primate #3088,9193,5,https://bafybeignijm5z37fz2hvvn2bbtnza7ev2ikpxaick2ewydgqp7ncdjricu.ipfs.nftstorage.link/3087.png?ext=png,-20.357295999999998
1067,15.640305,36.0,Primate #6050,2113,6,https://bafybeihtqjyorlspho76bevm4zg2zgjgdhqvywncxm7m4hpk2qr7smwtpu.ipfs.nftstorage.link/6049.png?ext=png,-20.359695000000002
401,24.592659,45.0,Primate #204,220,6,https://bafybeihqra3rfbespl36i24wzj2vl4v2z2owmt3szxporjttqt7f7demxa.ipfs.nftstorage.link/203.png?ext=png,-20.407341
172,14.518103,35.0,Primate #9155,4143,6,https://bafybeiecxvgmaoan2d4fy6ubzxxlcyxclooinuuwig2utuiwfei6zb5dka.ipfs.nftstorage.link/9154.png?ext=png,-20.481897
450,19.48081,40.0,Primate #1071,922,6,https://bafybeigjpvk5tp7eg7rwvtcy4gyfx2luzzkicqrpwtbcdmkgop7sae5heu.ipfs.nftstorage.link/1070.png?ext=png,-20.51919
403,24.42425,45.0,Primate #7864,135,6,https://bafybeignpwdjo3iru2aougp5m2juqhyeweot674sgwpq3m2cztznuutezi.ipfs.nftstorage.link/7863.png?ext=png,-20.57575
165,15.409286,36.0,Primate #9973,2403,6,https://bafybeidbj6g7j3k3ilvcvxecrgaiuzyd2udbrqzoz7vhwreceb2yz7nj2i.ipfs.nftstorage.link/9972.png?ext=png,-20.590714
1434,14.379437,35.0,Primate #8045,4683,6,https://bafybeibutfmwo64wuyvswgoo5pq46zjco42rd5jnsswjfxto63x7tq3bim.ipfs.nftstorage.link/8044.png?ext=png,-20.620563
1417,14.367399,35.0,Primate #1282,3086,6,https://bafybeifl3gee4pbvgpjasfieinwfskclz5ozwrhrzf4cur46xromvezxqu.ipfs.nftstorage.link/1281.png?ext=png,-20.632601
55,14.29142,35.0,Primate #1035,3341,6,https://bafybeig3bkguzkyuya7yd3kt5iyuemod6so7bftauucddlxpuhkaouua4y.ipfs.nftstorage.link/1034.png?ext=png,-20.708579999999998
857,14.225958,35.0,Primate #167,7111,6,https://bafybeigbaesp57s27u5xvyje4gex3g3icxdmbatfjdyixjechxslfyppbq.ipfs.nftstorage.link/166.png?ext=png,-20.774042
478,16.193047,37.0,Primate #6076,3820,6,https://bafybeibhdsmntfqndv4kgzdlq3nt4z6aq4iyc4atbvcvgxu3fd5uzis6cm.ipfs.nftstorage.link/6075.png?ext=png,-20.806953
1282,14.188824,35.0,Primate #5154,6147,6,https://bafybeibpab2u5jz62j4vldx3afwjmkegkqnk2eyrui3dn4z7mtv2mxv6em.ipfs.nftstorage.link/5153.png?ext=png,-20.811176
182,14.158202,35.0,Primate #3165,4574,6,https://bafybeicuwwe4m37pbm22iamc76hom74up6m5l6lslfkiqnaeonvvi52ds4.ipfs.nftstorage.link/3164.png?ext=png,-20.841798
870,14.135899,35.0,Primate #7772,3279,6,https://bafybeibdfwnvemx4nnewoxko2prsaoqx6btrd4p4d7jao4aakyez4msh6u.ipfs.nftstorage.link/7771.png?ext=png,-20.864100999999998
288,14.132775,35.0,Primate #6430,7540,5,https://bafybeia424yyyalb6a3dxp7wsi2dvp6r5g7qikf73okgkldtb7y6jcmmfu.ipfs.nftstorage.link/6429.png?ext=png,-20.867224999999998
632,14.048745,35.0,Primate #2126,7528,6,https://bafybeiaur7w6b6orx7oojtvy4r257e344aj4mx7kkweemkyrscnhs3buei.ipfs.nftstorage.link/2125.png?ext=png,-20.951255
210,14.035179,35.0,Primate #9875,8220,5,https://bafybeibnoiwf37xftrnfypjjvv6x7niwsbmp4k7mmbcdijx7xvvagaojji.ipfs.nftstorage.link/9874.png?ext=png,-20.964821
885,17.763578,38.808,Primate #7266,2033,6,https://bafybeidbzzq32ggbtkmzugb6qs3mxs53b2dbizay45f5czdzic4nz6fycm.ipfs.nftstorage.link/7265.png?ext=png,-21.044422
860,13.742244,35.0,Primate #2365,8088,6,https://bafybeih23eylzvrb6rj3hud7a4vqco6hgozrburk77u4q7hwx3v7mu2gla.ipfs.nftstorage.link/2364.png?ext=png,-21.257756
1009,13.737662,35.0,Primate #3497,7144,6,https://bafybeialqtx4mmua4q6kw4yqotyocnhy3knmtuz5onwkz2z77w6ml3gfda.ipfs.nftstorage.link/3496.png?ext=png,-21.262338
900,16.719828,38.0,Primate #2457,1069,6,https://bafybeicxcvwmbqe7mw63megv3chbye4vmcelgulnsfjssa53nttj5buu6a.ipfs.nftstorage.link/2456.png?ext=png,-21.280172
869,13.71741,35.0,Primate #2081,9397,5,https://bafybeicfkjavueijvtznduaozwja3s523fcw2cqc7hdcdn72t2bawtgkn4.ipfs.nftstorage.link/2080.png?ext=png,-21.28259
214,14.711045,36.0,Primate #9503,4359,6,https://bafybeihjf7fq3muaxrazn434xaqyetefr7cupfndwvxcenrh2mhlkhxwxe.ipfs.nftstorage.link/9502.png?ext=png,-21.288955
736,20.744387,42.069,Primate #8264,481,6,https://bafybeicdhmd36treo6vibvwaw7dymf6xi6dg4wi6klyett4vp3iatf4g7m.ipfs.nftstorage.link/8263.png?ext=png,-21.324613000000003
723,14.20258,35.53,Primate #3021,5605,6,https://bafybeiha4wmyrn7a3dtnrxk764z4peogvj6d3buf5zgcacp2vjwtuuiequ.ipfs.nftstorage.link/3020.png?ext=png,-21.327420000000004
