,signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
34,32pBDA9NsgcCpKtKVKQLL7euC7N5QYSgS5bP7nMbZ6cLwYup66ph6yHVqdpgb96yEPZca2pq5powHsj8fj8RMhq6,buyNow,magiceden_v2,DMirZkCyi7Z2rV7mYKh1WR5WNTJ2FaUxDgK5spTywk9r,solana_monkey_business,solana_monkey_business,137477099,1655179658,2Q9zj9fivBboLRnzBgCrbGdVLqEJsPTAxY993tY2XW5V,,CZDwr46CGbA1eWigHUaqJ5SRDtzmhYnN9UZtuxbibghC,,159.0,https://arweave.net/tmeBCuItERIOWsKbrTBlPZXdhY3Agxy6cB7l-xTIq2w
35,5e1UsJLL1pMjDztLrroREVkcbR5ehm12Ho9SRBZYdmNhTCPMzeFYThyAdTbr8q5UFgSqLN3LCUBxnaZcDnAJ271W,buyNow,magiceden_v2,CFFrnNgYnAh1D4MfA7TsJp6po7kxVfg4XpEGH6YUo3sX,solana_monkey_business,solana_monkey_business,137473334,1655176802,E1SeFtahpPg9Q17ng3QA19B6BK73psHJXSnL8dYAqqj8,,4pk1cMgbZsUY2txgDyXD8Pypm6kJGW1pZwqJeM2yD6cN,,148.0,https://arweave.net/9Fd7OlT5CwgtwNSkDWvoxI1WqU24DJY8pM8DQzAnXBA
36,5yiFkFbBrKBmEQX9TaXcfj35A2s9VDoi32nZR3zpT1MeShy8k18hTy8Fmk8h1SpL9TQysdodEwiyVMzYNrDE81gG,buyNow,magiceden_v2,EBtL92tmAnXbPerb8eicW2zHHYRjBSMGayy7mDoPAUBZ,solana_monkey_business,solana_monkey_business,137467363,1655172158,FEHKfLdnX82kC6JoRsmzkzc84WSJLMBD3DytKvJDtgW9,,3jvNxAb2PbKqs3NoqM71wfcDeL2eZExKRe7zPYxV9M4A,,133.0,https://arweave.net/ZGkS0oxv2x_2Y6SnDD_uyQsoSQlddIKFqIuZ18sGJ8M
37,2Kof3wabZhXVUnN9vv76MtJUq4ixJahVrLqrymmGwbg7W8boMU8SNP8wuHDAygXhXKRVMWZA2ee8CtPJonNyQBPi,buyNow,magiceden_v2,5nkXnhiyvMpH6vosjPAihmJ7UCaw4E6Y2Qhu64hqqsk3,solana_monkey_business,solana_monkey_business,137456357,1655163708,FQrfafWzy9S2ou1LdzRyNMjrhhFweENV2ev4YTrgvL3t,,7QmKSAAcskGLUxJajeTckbvEDzAYxcwBh35mJEzwrdPe,,160.0,https://arweave.net/sTfxFU3CDFHHByU0sVeIG8ENaX12i6c32ptmkeWcpIg
38,4vuoAHDw4ea89ihYEoqbG4MT97436YxkemehusW88iRXbC59wCCABCmtPKcLYG89VRAVmn78uhM8BsycwGkd4toM,buyNow,magiceden_v2,CvdZKVuk35z5UUqKstFgicwbhNV1HrAtPrX6gaDcFE7x,solana_monkey_business,solana_monkey_business,137433153,1655146216,6THrauR3S2dRuEP75vPpjz1X4CHnao2gXJnEtHwhvMZd,,3vgYxjqyrSbCXKR69aLdwNduEEQ6Y32qafVXirjb3xUK,,154.0,https://arweave.net/BJ4F4xAmLixXtqVPdT9-pMhJaL7Z-k0kEpcEsZM6eW4
39,5bJ3wNGTtePikcTs13zJiQJqwij5mYmbMQJJLLmgaUDLyakzsDrD2UbhyYxfQ9wpgLQQ5Uf9UPY1pfw551ZcKzJn,buyNow,magiceden_v2,3aFgQbo8jBwvvzHRtu7tg5WGo8nUBAbgPaz9kbWPxC1f,solana_monkey_business,solana_monkey_business,137420066,1655136538,HhpxcqJMXMRegQzcQFiU37azoY4F35612JBCeDLJ5Kxn,,5C3jZVL9MEA3Gt4LxdwBcR2jTfyxJbbYdZjiBemNCboF,,149.0,https://arweave.net/BXlDJz3upzcC1vo7VrgN1396WdOHGvedbIlUG7OwLpk
40,AQyZDvoNuvr6LSwbD7Dze6movA1v14uaW7qLhVefTayst3xdVUEnxV5RYX9aYntQvSMpc6vYLoQGaNAsAbzBg9M,buyNow,magiceden_v2,FEZwKqbozSP8NZwdjSqTWStCP34eAgnPAf2aE3stsKKG,solana_monkey_business,solana_monkey_business,137390605,1655114314,FEHKfLdnX82kC6JoRsmzkzc84WSJLMBD3DytKvJDtgW9,,SsyQFVjGRjUnvnqk8deaeumXMrZCfnaWjArRfPdVNH8,,140.0,https://arweave.net/QLozJybvsi7x0qEhXRpuKDodU60j5PSGQgbSB1fT53Y
41,541dok4L7DzhXBmpgwXn8vScqxD6NS8CVGidCzKVN3QEtX5PPahyE11zPmXEEx86k6ukrFN8ZAGaVNFc4GA3eX17,buyNow,magiceden_v2,G1AXQ26X2AH9BVfmAREx7WsDcoRgt1LFKvcbzahh6HcY,solana_monkey_business,solana_monkey_business,137357943,1655089587,CiBAda2XwGVomxLdkQb9JUd5qCE8TmMbFouR98UdMTbN,,HHqBDUwByKfTQAgj3Mqx4EujFRvaPsgePUNv5Z9ihtDc,,140.0,https://arweave.net/Ic6bN-g4pBvcG5ZwppZzBRZqOngcgqU7UDxnXJB5gKU
42,3f9zCDMmTdKgemNVhQvm2oMTW7f7oStoBefKehSHh85PQ4JkqGV8dV4MC9TVWNFGZrio5pVE3WoemfJKM2tm3aPx,buyNow,magiceden_v2,CUp8M6cHWPjLTfU7sC1WLhm8d5m2sPHXCz3yc9rNRpy2,solana_monkey_business,solana_monkey_business,137356672,1655088597,HYrduXQiQdD4Xe5AvwCRWyVKcgYeVRkirwGL8nPbyQ5F,,AovPy4vNnz8Sreji7e7y64h67LbdAMU91238VPbrnUHu,,163.0,https://arweave.net/1lGOKf7Aptss59k5uMq2ZwIXgzM8lT00ValaGCVKxf4
43,3KJe3TJf5zj64ZqDG5VnH6GZjLLnZXB8oqwBZpXNgi8BvcNjYzTJNKZavq7Nzmdz6dZ7fmHvq56KVx92Yj6DKNZX,buyNow,magiceden_v2,HtdpzLKJAMq9jn9yknHoQL5Biorh8nzqM3uATXyqt1eM,solana_monkey_business,solana_monkey_business,137356646,1655088576,EgconhwGPYZBe8VtRqbyyH8NMWeiGAxgk5gs9SKdBtsU,,BcJhmTAnhPeZ2uEb39DkXthmJ7BHwdadMHSNx6Q3kYH9,,145.0,https://arweave.net/Ymz1bXUdzaeBJTz1IVZzUr2w9S5m3DAh5VlGRiwIQdk
44,3wYKCnStgq4hYzwcxhTmAqzwR8kkeQkVCWp2RJojgPrEzKE5a1D5MUdpWVRUsKDUoc8mkNwdsP8Up1QHDTuQrx6B,buyNow,magiceden_v2,EFj1pDxRNJkzYMeRiBi3tfWXyPNkyDzQKx9maG1LPjDL,solana_monkey_business,solana_monkey_business,137258012,1655018705,HwLpHRZFiNN5TayQkPZsVYy1maXbTFH163PErKELN9Zh,,ARXdRrBRpkPvXyXdgpxdmmpAqE1heaQWHn1cdo85bWyN,,155.0,https://arweave.net/INeteiOtwyBgoP-mGBoS0365m8IN6go_YJP2expIstQ
45,Ph4cGooKLZvnkzbPZfd78UUgormZSRbgCkwGDrybNDHbAi3XSqQZv87YLnLsfDkCywH5Zie9xg8xBBS9EnytQqM,buyNow,magiceden_v2,2adnFbNXSyLwyNQbZuBXghYNcYyQwJoCFV3to27xL4om,solana_monkey_business,solana_monkey_business,137247126,1655011105,FEHKfLdnX82kC6JoRsmzkzc84WSJLMBD3DytKvJDtgW9,,C9wet8b1fVwBHm8pT8jdivuaShN7TrtzvftQFsvnR4yw,,150.0,https://arweave.net/lalkb4BIvHluvjqq46VhVaTETAh_cu58p0kQiv365L8
46,4btyLMsgf6P82jU6wvdQ58gAUsmWnnSkHEM1vwPc2TeSmFGXtqPrwbkATBTCSQKhREvsdMdmnSnvQzLHyVU7KzXe,buyNow,magiceden_v2,71xfsQzRoXCqRzYWKAFYKgLHxknVrgPoBhKeZHwaUCAy,solana_monkey_business,solana_monkey_business,137211425,1654985895,5nZMPyMuo21TkUu2iREjZoKGdrm2dTtaAgBDABrpjYDX,,8DSJETupgJKT9SHDcsZo5z8qobfcZsxRPh22StaFAbfV,,160.0,https://arweave.net/LeC0eczSZQPMxBGKakpYOG2tt8ugA1C3CxskFxRUHJI
47,3M32ANtoL4mY12cfNAxvNHRiVkK86EN5KuZhKdrQACQrCiFDwMSQiWtWubAcMNgn8sJy9F58Zzf8h3VEBV4F1nNv,buyNow,magiceden_v2,D4PoKGJnAjzPLHt5SefGQ7d7LsXaxTWtqR5QCfUtmG8A,solana_monkey_business,solana_monkey_business,137207990,1654983560,GFAsMc6JLMCUK3JJaexCCinGcLo2AHHbnGX2Zt2ozf4Y,,FFX1X8HKJtFpiy4HiUCog1XqXa9fENQQnde2BT1ZgzB7,,175.0,https://arweave.net/OU1eZCfB5lO8ahJlwB6W4fzU4WzgILrI7J0NGyZ_lUg
48,31PqiytBoVixsyz9WohVuC5ay2UKgn6XUDYK5LcA7yDdhs8VLkdDYmyQV5fPKzp33MkJyNv2wG3p79VZr2fMPKZD,buyNow,magiceden_v2,GCZqGR74N5FWNkk8nbzYb94MWZfJxRkeGBnuBAeAy9M9,solana_monkey_business,solana_monkey_business,137175912,1654960620,PouAFtgMHM8RhciTUg8EyzfzwpwsEJZmP4CszuSBDDy,,585dBhYLiM9SBW2y76K1iU7tQ9Nf2MCaSENAT8W4FC6h,,139.0,https://arweave.net/_OsJe6jf-nc1SxtR2UC-R1bindHSFZh8ZbcOphMgUWo
49,6328wEy2wMTsMEuyTLw6QGijDQQN8HLwHdEYRkBmTR8yyBrjjGWUqCvU4SerzzMPENy8ZUHpTcUYqt2DN9NTgpPV,buyNow,magiceden_v2,HdaDVfQHuycTpeZinBYAjUt666bLL28sAQL6xUmbokeK,solana_monkey_business,solana_monkey_business,137112161,1654918544,FEqUDbm6Js5tYM7B43aiMrPpsJWmDqbVMnqTKpABWfRY,,7Ld9bHTxhjnd9NYyYdMGim8ucaadLLTzGT6MxD8Eu4ds,,154.0,https://arweave.net/sQvg1J5ojb-fvNkK634Yatqcd_GCYAtnIu7TTtETlkE
50,3wivH6Zu63zZzT6FvUfDGnjmQWMeqkKacyw5hUmzJw9XmQcEhB6bBGDUAaNqg4YDgaoTtK3k5cyqhCMV1bBtP2Lt,buyNow,magiceden_v2,36zoFd9YMNQQ7ALMTBgq3J9M2KFd1HZ9yU3rxJt4udbT,solana_monkey_business,solana_monkey_business,137060956,1654883157,68aetbStWLXvf89SRcMHeXTNpSYFbUmeC1QvwgJ2J9Vh,,HSnSxBd9cWiBBxvT5MDZAzLVnB84fsmFdiuctn2ijyvM,,175.0,https://arweave.net/zbLdOaYDim4kXbk9LEhdCaR7W3185-miimiW9Ntxed4
51,wSh6HzK6dYB3dSnvQnJjSUMLWtzX8wyWiLGd8j37vAHoJ9ttnK78hcJCzuHT1rDigdsCEAUxaTM3ZXQm8zB2R3E,buyNow,magiceden_v2,Dgvx2vgretPqDw1PxYfrUd9KPnvxNxFWYk61Avirpj2S,solana_monkey_business,solana_monkey_business,136947399,1654803231,BQK2wAd5rvbBhqV1npCc5MCytaX8xiBygsSWQbLrRbco,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,169.99,https://arweave.net/zhibFwVwSs72S3vtpJElTdu_i-vr51DuKuU9W73ruAQ
52,4hhJsfQ5ZdbXcqxACt7iwA8Z9ceoCS78ufQ41nzgnK3C9dzGq3hN4XntQm81K8p5u4HVezcmEXYyPLmdWxppWsua,buyNow,magiceden_v2,J1bhDfMkHS2ByFvgFNNcyTmg2Sw9BTUtc1LozJsTUzkS,solana_monkey_business,solana_monkey_business,136945745,1654801998,58CzFPJYpcvX1z8kwKndS2ZzbebqMzDBZdKTfFdKkQ1Q,,5jLr1mbBRQLeNpNDh743JEuY1b46PKV3qBPaEiSo9ECA,,200.0,https://arweave.net/ytsCK7H7BS_b0g6qijOb5xIkR3AajUcvBtFJqiipdV0
53,2WSqQP2gmzP84NxyGvo9YaXc7mHu6khXPoM4WWxLMC19puLqtBY3LeqvEAhCSJKuS8rq1NjibWFb7uBi3GU1AKx5,buyNow,magiceden_v2,5EWWTm6JSuH5bGHfLALMtpJwCWnz769YWwWv66imP9gN,solana_monkey_business,solana_monkey_business,136941209,1654798568,DSXE52TyAf7TWrHQrWiudUDbJ84fjGmhDF49y5JPNt17,,DHa1PmMwoSfWNpc2cgMKUsykQt75tpLayD63moAk8nKz,,300.0,https://arweave.net/jHTNiHtKjJKUa2UjXQF3FX3hqZ41uFfljZ3m21NHW3g
54,2x7q6EGqwWEFLAYHHdRnWygMhxGwLNkkj6bau7tqMuXmoEHknMnoEVzQrN3qsztYsrEuruRjCFU5mRpanQpKAnj9,buyNow,magiceden_v2,BEjW6YCahrD4iHDKyPcVj7Qt4Q4QDdh4nSvJ57MdM34N,solana_monkey_business,solana_monkey_business,136873991,1654749069,3Ph4q8DcQ5xpMHNrDVGmgQ6PKKFXsrjwctTMCA8ZheQD,,CLDXmzXRdBwoKL5GRpMaEVvhFHPbWkU8SbQUuh7ViFZo,,200.0,https://arweave.net/Kk1hmlm3LKe7TNFp6WEK33eMenkEnhau0mIM6a2BEes
55,2ShjHHWnunbUwRZ7L6AyPsUrpt6nZsvC49QyQjK4NLoJggovsLxm4QFvoaNtoiyHYfcoCK66gjjLMsdfSjKRsJYG,buyNow,magiceden_v2,AieURJZhDv57YcjAgj8tBVbJqVDpArtpwDVf6EC3RUkn,solana_monkey_business,solana_monkey_business,136858483,1654737354,CQHFjBf8Ar7kEgVRpGdLLGRnXN7pGSZBJys6P38LRXm6,,DZgNEJBLWHCyaTwU2xprLwchGSRHceAMpvjfcDDGhLQA,,269.0,https://arweave.net/In8D9_qhtJvzyZRezzPfURo8cqj7FKI-HMC9SM_3ETQ
56,5Tn5UEQPhZi6sbi71BNQGQt7BHDTcpRVQ7pSLe44WNMMkv3Zswxab8pKdoR8E89VHvCGgPG9cv8sdjF2csAWDEgE,buyNow,magiceden_v2,EFMnzTfQw8y63KTC1QRR13qxP8ZKBajeD4GjRuRRLQ4M,solana_monkey_business,solana_monkey_business,136854007,1654734132,95azoGMfeMULvouxC3HQikuuytawJNTHY4p14zwTS4fA,,7C8JGowRJSoyj43byPeR84c3vykabRThsTmzJpbSGi6T,,165.0,https://arweave.net/uatkvcK07v5jTLBIaXM2I4SJ5r-ZBj4l1NSDw95LP2Q
57,5wVzfTgftqGQkKGR97tPnW8kmVBBcmvMYc2udbD9RRpD63ZwGqzhUSDxP2mdP6zp9Ev93ntyRxSgEyPESTQYavS,buyNow,magiceden_v2,3YJNk75E5DRJahK97XyhELUHHCfwJfHzxs835EjwkfT3,solana_monkey_business,solana_monkey_business,136833873,1654719887,4qtFy7QvUEJignEgZRJiLZQmxEmQwKqpWTUzfv8j5Xn4,,52kGXYW963ZomHE4H8MK2unx2pUGAbq3ysqcoFDcWmfV,,166.0,https://arweave.net/wR1xlX40_zRDa3fBnegKtoND_6uhr6UgwUEG9nuNuTM
58,s2hBDLYMhJA1umqAisJbBZJ3zB9T3w3Uho1fEu5voQBS2PSQ1NzBMeBgtU9yDpfsTyEu4FzotBPEsFXRqvysoKJ,buyNow,magiceden_v2,2vGtPjzTH13BG7NC2SzjWyWo6X5ke459EeMbpv9DExVE,solana_monkey_business,solana_monkey_business,136777431,1654678449,GM4UPhkM51URjXRkSbBTV5DaNsPxNZq8KaJab2Fg5xS1,,2ggRXT3Hg2peexrNdEoaErazSh4tSTzonSRfFsJRm2KX,,200.0,https://arweave.net/-RWn1y4yPXSoMqLsDPxnIqYjuJpI5sofoAzWpYiIRL8
59,5UaB7VwBxinxSus7bwmzdKgoEQoPzbhaxNDbFFZHPZEBHLwtVcjnF3BZjr1JfgtaU7PP4akySpkSBYbMLsjdLmBW,buyNow,magiceden_v2,HYnkQFPGuztMJ1UJ5fZe8xHWfcCE2ZbUJTkiuXywGjDX,solana_monkey_business,solana_monkey_business,136670267,1654600201,CTzYhmFELbtG53dAr88W1UMfybtDBKvzraSDnR3oGXuq,,EsWBip1M72wJ6rLLSUfZGHBepJ4d96yjSzxboNd99rS1,,160.0,https://arweave.net/5H0vX518-0uB2OYeIhOYVSZ4OxiQ_tJtXR49vszzWTQ
60,3L77VqhHKfsVub7oETjPayP6quwi5hawcZpLjaBYVmMnsr1URGwqouoU4t4J3r89vwoMmhWU9YkYprZ4cV9jDfHF,buyNow,magiceden_v2,Dy5Q6LRodBr6UYdRbGgqGnahNNrQqpd3zYYwtUNgFSN2,solana_monkey_business,solana_monkey_business,136603522,1654552112,M98v5sBdYbN6ZEqBKQiQKhhksfqrEacCv4avBu5ZcSF,,FHaL4HbGeEEo5mRHuFttZYHsa1wQAr2n8zToYu7xTtRo,,165.0,https://arweave.net/0UsAq_Zf_R2jbEz0SqcFrMXv3yzal2zwF7-SQ2oPLng
61,2czvjXzPiZDKSLGcifBbUcc5xYNHq3rDpP5z1coHn9Wf1SNJ1ghWfS35TvhjkpqBihyW2TzegKWVLVzH1fzo5NeH,buyNow,magiceden_v2,8PT88RuFTmEMJBkjfKzHiWYmQVtyKqW7mgBMjMdEn7Wq,solana_monkey_business,solana_monkey_business,136589025,1654540702,HMqPZeDmeBnfvkv1D52LLy8KSKox6WBQ4cJLmc72N3J4,,GF93RedRVeTUcfeLtiEajcHMXApbg5JEACKkQYbDGgsL,,165.1,https://arweave.net/RhAadF7-yyFCVVOURhAr8RgdWTjJlFHwBwnxPmaEAmo
62,FzGinfRpBaD8XE4QTH1X8XHRFW2nNFaUx1dRiztfTodkWiZwumEicbFZ5kaLAYskCkDvjzXQsx4U6SE2tJKpz8K,buyNow,magiceden_v2,2quk6a3nA1uC662F5LBW644c8jXbyEjuRqbQXtBj5TME,solana_monkey_business,solana_monkey_business,136588113,1654540008,BhV13DFU5nbVSFGti4tWpKRiKanyVJfXR73A7PH7pFvP,,939Rq73Rx4cHRjcuBC1J3UgK4AsJhRiSx5Zx9aGZCZ4T,,179.0,https://arweave.net/4sU4Vx31O44gD97Nnge4ufR1HMoxBX3JIR6QOrSryAw
63,5GzkaPjZFuCYhL2597paYuxcpt6bUufmjiZ82D8886ucc4ChTnHSGHVCbFi4qngffp5naQ8MFz5EBrskfdDhGypd,buyNow,magiceden_v2,Fank5hujnvUGPVzLor9oDNHnAjFpAQmnz1jqVb1MXxwD,solana_monkey_business,solana_monkey_business,136571622,1654527391,8WYRXiQXQSoAMw8A25HuTiTmkg2Ax5YTaBxmHZk6s5LY,,CzMxYtX8bNYNrAbPHyymZttRtna5F9tXXNT8k99PDp84,,162.0,https://arweave.net/5GT2xcvQNCzUt3GRU7Vk76SvAKaLepaT7upFCz5_-OQ
64,4rFiW32d49jdKxRgWLBb73A1BVkmxDvVwwjzETNMgmnZRXuk7YL4X3vp247SbD7idHNj55Kd6vADZnex6pkiVhLF,buyNow,magiceden_v2,7jrooCqV21V3VzzV33xRk6EpLntYee624zG7QXojbCrU,solana_monkey_business,solana_monkey_business,136483306,1654445725,7sEQ3nRVuvRofcLZoZuZTz5UxMSPz22QFksBtsPdiVpa,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,176.0,https://arweave.net/nYTRIJ0e87oIS2QKW3x83sBic5Azf2RGJ4W1AUTo0A4
65,3bxAt9VG41jofTzGrQWvv28dqAroCaWc6WnCvqSFvyPPVaCJLSmuQmGpC6hmVBanBmq5QTWo1BbL51EnSg1vUmmY,buyNow,magiceden_v2,DWLb63gFojW1oKEURmwm2pcvCnCMrHs1aooFaDwktQfz,solana_monkey_business,solana_monkey_business,136359966,1654356921,HvDf4Cxd2evdYueLhK5LoaiEvDXFXgb1uRrkoYPdvHfH,,7dZNJv7WNbVaCS73qXHg9phbEFKLEpzW6vZ98Di3ComF,,160.0,https://arweave.net/VT_x-klN5DOX3YAAxSdm-8c2zOG8MWqPgAE5ORgfIeE
66,2WTkYeiJxzfnx7ALx8zCtHB6HgofsacinbNknPdHcmdicx6W4yU4s6vKtadWioRMretvcSBNwBBA7ktN5B2RWZZS,buyNow,magiceden_v2,DpteAV4jBwPbbAd9CDWMi3p6cPAp7uzmAPBLm493ArFV,solana_monkey_business,solana_monkey_business,136336325,1654339900,Eo4KwH4sBWd9qq2FGrymaykZtXsCyAhdUnGzCRoyXT91,,ETNjrENoLfDNgYbxZRiLjMA1MALyf9NJZbGrvsmud7Xn,,220.0,https://arweave.net/jB9uzh45cPHoKH8iINzVX9jGeBn3pX3GYFcNMRYu0s8
67,4wBmCGq8phq8hE3vkoUNDUGYHMbRKDo9i4ctrmmEWAJcJGgoJ6oYcqf9DKajYwBLwT15rBoXewxku9Pg4Z6mKcJR,buyNow,magiceden_v2,EWNhkrKdQMasHhtfNzSh4zrzuKwpo4j7My8cKEAH9Q6k,solana_monkey_business,solana_monkey_business,136276202,1654296610,FQThEd6gjtrjQvpDhhAkPXFH4BDeDo7NKAo9RHWvC2gn,,6bmTsr32QDrp8DeQQCxSk8vTvFJe8q6x1y7UdAUVsTox,,165.5,https://arweave.net/sTZpDhQ3pqqXkJG2v0FOkkJWs1ucDJabvwMexQ7GAt4
68,4dRiX1MMBR6tYfBqBPT8dch3anwp1Ufr9iyMtytE9bndoQQthS3LSVsZzdEDkMey1pQN24EJtU1YYvJm563ZDqgG,buyNow,magiceden_v2,AUH3f2aUQcauLg2ff4Qc5t2rHaDBAmYY1vVB1phapx6H,solana_monkey_business,solana_monkey_business,136238880,1654269739,3yopva5tfCduKCJMyjiyKcsaAR4e5gTnvdyuC23m37cb,,WNJZV8VsoLJ1T3TmG3rd2CP9Cn2LGexJjKo4kgdYMJg,,153.5,https://arweave.net/-K6Xx4bnhfPL12GZOJPt4ED_OeS4c9XAOBA8mmhkjMU
69,5WheC3hRzs6LYy9LK2aVqGzrHQrCr9mhxj7sv3ZhgHtp5oaQKaxtqG2PRDwvWKdKtu4o88jaUMB8xKt7vVBmxmk5,buyNow,magiceden_v2,AqAvPmdJ9TiUVJLW7PB5dGHY2zXRw8sPemZdSC62m9zs,solana_monkey_business,solana_monkey_business,136234145,1654266330,GNisgcTZZ2WS5PFAEkVUbFso3wNe22cjhmZiEjGcqeHD,,WNJZV8VsoLJ1T3TmG3rd2CP9Cn2LGexJjKo4kgdYMJg,,154.0,https://arweave.net/McK-CoXlAUVRroGwexNUwGvgALBwQMX3RHdi8jCmTM8
70,5bXwXfUPUMbSd7JtwKsDeF8JwnExZx6pvG6GjFwrEGDKV3B3M7AWuRxDtpg8nYxmadmqjptKHPmGis8BEgGUViM8,buyNow,magiceden_v2,FCTaUKZy3FCgANxTz3nejckFvTSJMfYFgXYpjFcsh4XS,solana_monkey_business,solana_monkey_business,136223658,1654258779,5KWk8BCM9iCKWtKe9CrYMGPqDV1YU9udPTDF5jkAkGxT,,6bmTsr32QDrp8DeQQCxSk8vTvFJe8q6x1y7UdAUVsTox,,173.0,https://arweave.net/jBME0t0UKsN0GnNQsmk0imt8aAN_ndMepqLXmG1KvlQ
71,2JqgyoHZzpixnwEnTq9A1T3yUEmHgMaeM68mNoLQtKQkNPXFrJfPodkD7ducyznTaGEy6Js8ePNmvRf4ATnSLn5a,buyNow,magiceden_v2,8WKiyrpttF19Gvv9ZeXzUwiYus6Gj2CPtbJJHtbREhXb,solana_monkey_business,solana_monkey_business,136217923,1654254650,2et9ByEwqa3ahPBFJ9wD2eRqgZ7KXFtzxXZ1Ep8nBmto,,DaectzmqF9wAyLcqeHCQM45AUqQj21BLo4c1EBGLA1jq,,225.0,https://arweave.net/GcGmej5ouKyGWs2roJ-0XujtHNj2uni8CPeYMicOu3A
72,2Aacm1potTe7Xfa3hy7bAfFEkadKihdYJMHdiP39MJoEVWo1bJcoM5BDQQHuBK5ksiMhTVnHNqUeFe1rs8fSPedq,buyNow,magiceden_v2,9WxSvwKwCKcWjyqMZqbXMuR4o4Mzo4hCBFMSbCjbCnkz,solana_monkey_business,solana_monkey_business,136216353,1654253519,2et9ByEwqa3ahPBFJ9wD2eRqgZ7KXFtzxXZ1Ep8nBmto,,52kGXYW963ZomHE4H8MK2unx2pUGAbq3ysqcoFDcWmfV,,166.0,https://arweave.net/h-gJeXossK0_obqVQx4YAvnvfxQ1ZgwlPJo6ayW0TEw
73,wdfqx57v1jDDBq4uL3oceYqFwZVNAXKAouorc9sm6iPb8WN6uJJCLMWXR14AuEzsfZHJfK9NfnLD7hM6EJrXZBb,buyNow,magiceden_v2,A4iYqEmS2C6Gcsyf7xZCvKd94LCRNSGEsmkdvn5GDRDD,solana_monkey_business,solana_monkey_business,136211428,1654249973,FASEdPsrFUJJbDKYNW4MDurNucBydQBUoTLU2msHY5Hj,,EWmzVeqhpzmgdvJGND3MB6hx9bsX2stiRPJmN4iLjRYG,,166.0,https://arweave.net/tKhGv5DmUmgd9K2WWYdUpglZL_whB8jlfREuYg0KItk
74,5ba1CEEKHKy4SHJtMoDRNiu6SN185fghHizSM9nvYtUt2wou3CHHK9ryXZSsDPtggd6ubWenpXaqqS2Ro5Z88Ahd,buyNow,magiceden_v2,31EVFbMmaggoeo73nDDwL9CUwGbAwfQCBBL9XkVM8NnG,solana_monkey_business,solana_monkey_business,136209357,1654248482,GbQzjZ2iG9uSBgiWb4nRJCRCFXe19pLhqPcLmjZYMwuf,,52kGXYW963ZomHE4H8MK2unx2pUGAbq3ysqcoFDcWmfV,,166.0,https://arweave.net/K31HqsWzLaQuGdWw4ly0OEix5QmbU-tof2JA8j_cXTw
75,3yzgo2S8Pdi88tfX4Ty1uasokN8EZckv1ns1T1VGo5uxg6ns2wzbVoT7Xu6GmywvZgAL4rXLFNv4wvzAHdttm1A9,buyNow,magiceden_v2,FhA7b5WqS9Ce6VsistDxscebSdcPjuYXvUrR46aVzVJG,solana_monkey_business,solana_monkey_business,136208217,1654247661,5UxuEU5DtbVzQzH1XhDxvsnXpPoxyWuq2cjdbhcRK1hX,,6bmTsr32QDrp8DeQQCxSk8vTvFJe8q6x1y7UdAUVsTox,,169.0,https://arweave.net/AndTliJfhJ1wD2_t1hGSrHidn-zXehZ5BOVfXXIvBcc
76,2b3r6Hf3CQFtDuthsbVg2swDzMkKrJRkWBe7ajz3FwiWXQFxW6YJ6HUz65GXUGfYHDVnnNGnyKmsN4Tw5iei7ML6,buyNow,magiceden_v2,FHyHM32xVNTYzbExULuuiuRrLLvaWox48rAqattj5U1k,solana_monkey_business,solana_monkey_business,136201313,1654242691,B7g4MXBVeE7HVyJgyLGWbgbSRGt8C74rGWM97uvtgSUg,,XaixyPKFt72hiBtwK4CyV3PazvvsV5JjLQLqUYkbcuw,,175.0,https://arweave.net/-RmkZmrunLG-YEzOSh8TtfMIwsEdVkb3-q6U229qTM0
77,4L4jiaDqVkK91e7uiHcZwB7DmXyzUdcupqrbYtFEkYHN3DSy3RrBn911o3L9vNpDprEKHAJpeyisE7TeNwPMw8WC,buyNow,magiceden_v2,47hrNKqZNxrB1kApkpzxf8g7FJNVnXyTnhvqrGfAA6nj,solana_monkey_business,solana_monkey_business,136173519,1654222679,moonXLvrPNuBzq1Qj4gD8SQfkuiRm2m4qFo6KrCvooo,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99,https://arweave.net/DN3URmCa_d8CssL-PdNAtZMj4NgJ88Q3SkiqxqzO9S4
78,4WUuk8JkwwfzYwon7NAqWqFuMtFqwQUfKNUVh8y6T7d2BHp8GTvASMf9t6ABV9hWpG3khMV6wcBZcPY6dP6uUhry,buyNow,magiceden_v2,236vLeUNDEGgKyMo9UmA8mYbJZWC3mHMz7fWcrudqde9,solana_monkey_business,solana_monkey_business,136173465,1654222640,moonXLvrPNuBzq1Qj4gD8SQfkuiRm2m4qFo6KrCvooo,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99,https://arweave.net/OXoVQX1XqfRpqY3oW8clllMSxyp9s-QShaHYxSmlE7w
