,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.created,rarity.moonrank.crawl.updated,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.excluded_mints,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,rarity.howrare.rank,extra.img
0,8dkVhBGjj5PWTi1Z2r8rysr5E3yu7kyHenqe2jbsbRpz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CEqzEmd8g6nQjvPwQuo6y2gXGBc7T3ac6dzJfs7Biwqv,4SRpXfoc8fRqXYru1YzFqv17HD8LforyNxnbPQgv7vJB,6qvnfDHFLyhpXMSdoJAyugJdtXiJfYeTvKbGfjNEnCJY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,499.0,-1,42,6.844786283240228e-09,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/_990ruxW-75TgKAj5-H6lDJo4enOiAyJ5u3Ol9dPbGg
1,BZvvS2TFEC2n4kfTJzj7uEgPkcb8f5z44sC57MDG1wCL,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Espuc37vbip5o65FZK95RzRzjGRHbT8vVBQYu9V6FZQA,BRXUx15vgNphjAMf3TRvFoaPgqmFrg17NL2XG2sqBN7E,5oqS6ZLvTinxej8BqAdMriZoEXGcFjsQtmtz42S6DizB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,389.0,-1,688,6.585301285390443e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/n5CXSP9QsyfY1CWqOiNzhptfI2L5Bna6Wi5w7xdyW5k
2,EKdCcSQAdbyvVa766Co64SpcGYYMtAWYQ2iMWHtrvK3K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,GMXHKcYwajctwENTPxraiL4Pu6BsZfxemxu9tjsJWMPT,7c67tzLEsUwLhHDiK7q9ohbNs5Prh3mydXKoCedtXMGa,HttwR286ZK4uf1e1xBNfLxS57koKspB1VCkpc82GijFr,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,209.0,-1,1693,2.6132814285610784e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,4356.0,https://arweave.net/grUDztl0brODdMtl6r-sF_kDw9qZPJnYSqLfMXgLaZE
3,5aVhjjafzQcsb52KFgbsh85bpzLosg2HGrr6HDA3sdX8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BeinCptB6LrSPMgoywnEEzxn9Ym9xryjhUTmDxouVwX8,GkPQJe4z6HAvArVjigekdNPCem58eowQa89VEExE4zGL,xvDGmFrXL5CCdo5Vr1fb4tUKfSqzUKgpPb3nrH2gzLW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,349.99,-1,1510,2.121485455263356e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/14l_T0MjpaW1rlwbO3tNx5UmFqU0Cx8caJ7STqwEezo
4,Be4n6sfkgNoZE2UvWqe3NyR9MkX4K7Lg1Mnc43ZBdQS1,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FovGfRc6NoNpaT1eG71w7nSyLxrMDcdm5Mn8y2yAM6gJ,83ErV3v2x5VtNunrSeLJsoXhRV7HtDNoCjQWWGZxQYp3,zyQjqxdTMSkJykJtFwnVZbxen9oFRhtZJmrJ1eQYKA1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,299.0,-1,4764,1.0059117178611286e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/_UiCTiQonjGfofzVW0g4Oq7e5yZ7j2EG2HoXJvIuHPs
5,HggZBeeHx4ai5jEoyGYMUMuPqPbSopUemAsyNZkg34Uy,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9fzTfxiQn6KP1rdt47R3CKYatR4tMeQaqYBk35QAz4b,BwFaE24qbfEFE2yxxnu9YqGQGZk8YiYbjdrCpVKnY8Cm,zyQjqxdTMSkJykJtFwnVZbxen9oFRhtZJmrJ1eQYKA1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,259.0,-1,2692,9.060154081089655e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/AyrgNRhvMmqoDoK9pkMFvAdgcvfrHUtOn8-nNsqupmU
6,F9ov2SaDr9uhLG7F4Uz5HWRzRsh5iVALkXjRjeVna8z7,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AhEy53xj3isZ96Vq6XhhrNugCb68GD2yAsr9ubvRLi1Z,ERamJYodxjT1NrmTcR4GRjc61QP91G7LsbFLL7oGE9Dj,H7FSYqdzdRcwDH4Vqfry8ASqCCFG1dRQVyp51AZwkwn2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,240.0,-1,1398,1.8791471423770942e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,1468.0,https://arweave.net/jKwO-sJYrn6iIpDvohCV2hKBIa6bDNTe1Gs1CXRqmZ8
7,416ZCGxxR3LUGWLcSnQVphoc4qVejgwpN649Rw3NX8Ft,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6nqDhYK1zyqQPvm6S3HAmNY3P8znjx8sKkoF6Yt2sqEf,Hcnhpwk8N8KBMyfHsi54KuTMDucNEJz9UFat6QHheUA9,4hWsjF76UioJLUnF8gzfoCerRypTVHBjnFJC8rSQ2zWA,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,425.0,-1,160,2.3485756303816657e-08,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/xUy6fSR_xsjPdwKPa0auKPtT89Fay9y8U0uyk0CeoAU
8,7JMwXuaHjp2pAuGpCikWhfViqtSBQ2Dd75qLm7SUB5As,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,74BcTZosmJQ4u94mAU8SuXQeqquDYLHGT6GQaMbKMznc,FW68NTZAzEyaBZWEmDb43xTf4E5EhPQs5d1tPwvZ4DSe,DPGvWstCUSQuqi9KmHxFrUP9qeTvLQ8bhKG4s3GTYB3p,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,395.0,-1,2055,4.750292136446406e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/8FTlqMDH4g_o9JjegbxyuvfrCy7WK0uNlczB8epcW7Q
9,8FGUxewgkG5b1Ba2HiAa16FZwAkAmNrpDMi8x3E72BL9,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AZKKGPzHFEm7g3JpHHpjmnwBH6eLV6X1vqgrZp2DPEwN,96MMQxezSJCRbuYAhZ98H7R55CawGqs5upfWF8Qs2wL4,AKDfLQhpu3beUYtLmGE5KQ5nehoGYeG52Vakjom2u2xm,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,2400.0,-1,3067,1.3222746051103709e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/dc9UTjz79Lu7ZCdGi6y3XPuBj6blXIuS6M4e5XeeKNs
10,3yNqovqGyAEXmeyhQPoB1wuebLHK8ZJ4MiRZWjnnvKKn,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,B5wecNBpQ7spFYChM84frRQrWzCiv3SKVq4DAh3ZpWpr,CcXW8FZndDm8yxzFb97tfwLjFjcRaWPoY6BHoGEjAxdB,ximSvEUYomiBK8XNr7kT8JhXyansRAb8LAwBWAjQRJw,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,220.0,-1,939,2.3799380091177665e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/aQ_E9b2Tw_N1C-poJeovC-PRm_OMgFV3YQb6uOD73BM
11,xG3WJf5cZJLXfU4VyMikb9LA8Mk53RPBEU9aQQ7XEod,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CFuWFb78yTrWLEiqLpqr1RgkE1URruRi64hi5SgtmU1t,4Ur7ryPMqwKJYuJJnQs9TEk77SZgpW7R9SuWPLW2AKQD,4GVeGwQ4uswqxDR65RMWcwM52iDoGnAvUhi3EPMxAtDM,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,299.69,-1,4371,4.744126496024595e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/5ds-EgtAUPPkKZwyyVDp5wjCv3mPr7aZTE7P6QC9uhg
12,3cBsY5nh2TBXGrNRxCUYu78aYVocerCibw8vyj5eRs49,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BqMZiwyNgvT4ErtyjFKbWWzroK1rmhc9J45F6V3dDUCs,E9HgUe12NZyuu9mG3yagihQphKx8sN7R3GCdNETPK8RZ,5oqS6ZLvTinxej8BqAdMriZoEXGcFjsQtmtz42S6DizB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,420.0,-1,3116,1.3954405772353754e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/OvSmMV6nNMOBxnGD-mela2lv86lemXwkrvehvVvKsX8
13,7TAxounfr9kfDrWAKJkrsCZ1WBoVR2zS3SWGWGywkKWH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2PdmBjSfuh7PcTBwiuUtxNFoVNRRBSfVgR63f2txMVRG,9bqS98ByPHMuMx6ZSDiGx4Ryvk8kSwSAgu96DBKCo2wj,4inUaqhuKwaLdKC6A1S3DkpnCgagAZKB414PtbkQ132U,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,205.0,-1,2436,6.9588401335801345e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/N-lQ1GDxNFcd1LUyhyD2NlNpLOV2b57tRcxH71YJP20
14,CZAtggM4aXDckgW8s7opHBQTGcK8XkJ2efP7WarUmquY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Hu9x1gnVZiZp7EDS3kMLbjvrkfiwthUT9oJYjXP59xBK,3U3qCaLiFwfrj91KSju8jrmhbPaB7YnqgtyHpRhdgntS,gigaQKSYKk5YUyzJc9mikEpaDV76XowTK9pa7MjSXjN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,209.0,-1,4374,4.765257314746703e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/9Y7vudUs0kj7n-RUW8HdvJYn3h5nGFJJRnKmUd0nIU4
15,7pusgcjs9DDWmjiesxVhcM4PVWmAQvD1dUARKmv1RoD8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CpgRP6AU9kX3P7JFPdqk1aP7aNDsUPErbxLJzji5z9fm,D7P33TZzzt5RZe2jUJe5ccFhTwTRsnPii9jLsVVnvSCv,GCe3KacWWRmUS3oYBRuGvNo9D3wGTEXPYfRJ15hoeskG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,225.0,-1,3932,3.1832671331269725e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/WakY652f1btXMA-Ygek2UxP-5YiHDwVGFfcOZIifDxo
16,qWRrbjenRoeV7u1gAsUiWwRvFYqJPzxmXifHRgE7tkW,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,ydP8mLvNvGsJFAoen9NZButkCkKsSfk5U9BLtmMP4qr,9yqUpozFnycei8BVW3LbNsUKvGghAm9Ty2CdYvX61mTR,FwsaNwq4JBANWPDfPNK3GmHoLVauStcyrX8fk12DnyBQ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,369.96,-1,4321,5.855928314430007e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/XuwdArJrztBWCIAfCIh5oTKmN76QzfucJky7dweK5Ew
17,6L986RsZy2gJu7k13CJdWbctopAbjSuAxhj3ErtKxvPG,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FUmsz9Tzy3fRLJYed4tyDrAvx7EVKbaydiJnnDeDRScR,5YqaHcTHW4boBUyDrQAQ2Xiosc6f9ZVxjwemjyduxS61,A2RGdkhdix2eHpW38eVEsvK2bvEH5NtiLYTPwZudgJcn,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,309.96,-1,4966,1.8843296733711264e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/7XNnKjBq1qtLIZX8AHtMPWSFCd8iI858VzksOIh_8yw
18,8n1zfcpxjAXAZaLzx7eynYEJ5GYJ9suzNS6gdkpM9HpC,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5gecPz13TfHULaEUD7A3StKuJf2aP5BuLJRmM29TPu4L,EzoUdYbCH8WjHTrs4ZFRvqK8vFM7ZjmkKmizVtzJ5vqU,BWNvTEU6YtkT3sdE2jGZnD94tXHyJjwtkVWRcWoUKYvb,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,300.0,-1,671,6.294678069315739e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/gfF6b_w9TU4DrFOMttrut5R1ZvSyla2VCGVkdh4hbYw
19,7ke9XN9Ar5w1qP1JqNt7WbJVFmEmgUjMWaLF55b9Agiu,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4HDU5WWvdQUDCEKvdnFKbqAwr8AzrnHHNkXVntbH63o7,7brXrvXiFJb4ziRYdCTV5qUtpWGgrR9hG2aFaNvSGLJ8,5QwL3RRwsiP1eH3VSxYS8rqZkPdpS17xu8Sj25X1Ptrw,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,210.0,-1,4270,4.251776491974869e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/PxHql0VhIdTy67PgXjO8Fac54BG_LDcHI50Tcf6Qi_A
