,signature,type,source,tokenMint,collection,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price
0,4JXTidXxbGR4Z8t3hLpnwWTXM6e1LwCwTy69ALVcKf85zmQa4P5nvG5L4KtMF1HnitVh2ZwuLdGVjFWDhfuwioHb,buyNow,magiceden_v2,FshijKsWbQXXZkTHtHRHucjisjbNef4qKdx48Go1wx5D,degods,137862882,1655453815,Hmc3aPNTyVVSpERiz2GdrhbD4KFy7bG8kwucavdHaAwT,,CErcpWMXqoRJarwykcJ4iuMPTcaFYWMxWvXBPLL3Bfkw,,399.0
1,5KeStFSdXwkmPrprk1ZcM8Tc8GGP9dggTYyizpBEw5iyW2MAefwUHtkd4WKiUVUK8CZg7wYNi5ZrhYVT6wUFjdaq,buyNow,magiceden_v2,GSGLUx8mj3jKf5As1yGHejxhxnkTn4Ccesz9xddJaxE2,degods,137799808,1655410312,LorisCg1FTs89a32VSrFskYDgiRbNQzct1WxyZb7nuA,,AeMWyRTJUQbqbfEPSGpHEgMsq1Sz4ddMXge9uyeUEoVA,,340.0
2,4Y4FraNrYWqdh6NK6P4nU12t4KPMgGi4VBerRTibNoHmFRUnd1Qmt21W5tYUu3sFLzBWbxX6NqDZTjesGVBf2dte,buyNow,magiceden_v2,Lgq4QNR4RoU6AMNLdXRHXv2CZE8CUcAHrtcYoRgaSaz,degods,137782208,1655398012,9s4wcDSZ5Yp98R5uxeknZSbMuMir7YQj3q3pETvYHEje,,FAEr2FCqheDRWimHWbgPKWwKdvf3NVgpUmUtGHVwx3fv,,323.0
3,2EdExVCUJW8STzr6T9G7RT3D4x4wE22kNMrqAQS85NgLwSCgZeFd2XbaTB6Yyz18LSHgvjc8DinYUboA8p9XGewZ,buyNow,magiceden_v2,8vmmEaqHDiKMBiToU5JVt6krYmCXVQocbikLFvs62gaV,degods,137749208,1655375031,D6EsdUDLUdAKWA31SppEFjniGq5y5RieQ5X7x4ChMTnJ,,GSGZ8FYQwmSAumAJCNcn4bd7TX7MKNeP4M4ug4w6X2ii,,343.33
4,55yBpajw6yEv2e957WGcwtnYroTggJ4QLLjHhZwSaZnLDgRnndXAGFVf9PV5dhnApk1fjrEBKHDedQwFgZuAT5pq,buyNow,magiceden_v2,FuFTcC7H6uVtMfbKJdTArU5U6rjqjQnnX5vY9B816WDf,degods,137726517,1655359549,9My4TpDhot7y6kpfTvkoxduMvwhftMevtdx1TuH9LFHE,,FPpLJrgvtopgbiFYFqVjBwRoHPYw8rU5GQ3132L3RMTi,,450.0
5,3yuToe9Ph1k13R9GFi3RdRs36ez8M1boeCt5uVWwoqsFiWRuprcUdi6DJRPLgB61iadzG63YkLPGnSNcV8EnvXXB,buyNow,magiceden_v2,43p4EUmTkkBZcSL3KFR2APZo9rqHiZZYzPVcAkUQd6dq,degods,137717775,1655353555,UfJNTBwCaozAZBEEuznrcqGEvaSV5BU3uMvUWZXkqUF,,HjRKXCyFi5gmhBZ8YmfpiLgpY7aFMDELdoa26rcnkeuj,,385.0
6,65FDJzGPjfPoKz8rMJt2ZAFBegPBhTrYkxznCdLt5ZhJsV3uBSrp97eE3Ds3XZ3NP5eB2pBqsAwDoSewCZ3ArK7e,buyNow,magiceden_v2,7xSqw1Pf9eBXTrjSXYBMFZwnG4HyyLtZ8zsUkW5AQT9M,degods,137706579,1655345963,6C1vfLY1LMgEnpkR8Gep9gsygJhVHsvCe2RJZcxgc61o,,9qWBuHwi4ugM2Nt7SSCX5pHEYNJXyQZMTn8aoG6qnY6J,,396.0
7,52SKMsrojbypQy7huBRnTZEdruhQgiEs998tYGdGBV8K568gcwobkoHpgkHJVJJUH8sYB4v14aXRBCu3mKHLz5bf,buyNow,magiceden_v2,78E9SfNPutYyMmhFp9WWaXdsiJriEZMyZz7F7FUG4Nc4,degods,137686856,1655332278,3oTtAzrZLqsg8nu2hrZE2XDDdGpq6ZdC6GFhofxPy9J7,,7d2pZjkxCd8AbGqVpEmUiyQLuTrqTFbFymhQchgDhxGW,,350.0
8,4Q3qTdeWj51ZRLUQpBE1H486YUL6WyhoqXyp5yUM6Mvx7r2cBgeHK1kNqqXEKn9Vd3hWuSZ7fHkmunhWKQ7MxJrj,buyNow,magiceden_v2,8kcy52ARRUE9YecwwHGmdLVdcrukM397u6je14A6HvFq,degods,137683945,1655330198,5swmAFHWg4ZVRGDp1f8De6g1xcwfD6KDK7m6aK1KTCJL,,6nsC3UXTCpHq4tXZ1GEeVPg28B9NF8UV4G14dpm9WCUb,,333.0
9,57JiQPVqJPWFfMPZYnKJVUN17PHuQ1qqQ2p3NXDPtLNdj3DDPzczc5wTnMrz71n83HSMxGvEcnDpMVff8GEJrBM4,buyNow,magiceden_v2,7F7k82p2Vu29ckZtqGhz38jU4XwZ5LmSUtD3tV2J4k97,degods,137673909,1655323283,3AFKpfsTfy1DKbER4AXE5nNYjjDhb1wFKm4gK7KixZNa,,44MSMQrRWU62gZimmrVnsUogU5W1h6Nvr8i42b65EULF,,400.0
10,4AenaGRnWhsPkhnpwna5J4MnjrZsnepypAzoMNMKf7UnbE13XAF1NX3ETyyjbuMjUEfrsm2ASqEyq6TrGyY6gtxe,buyNow,magiceden_v2,6M1y8CYtA39DJtw6EQe2hAwniFZofvUC9tj3BidNcU7R,degods,137672087,1655322005,4EwQ3H8oeWZwJ8Mz4DAhZ4apHhVLqsKV9f8p3S3foVuY,,3MpqWCrdMA3cZLJUCWQ8V72PdbAsXvqTSUYbWNUPVBNM,,335.0
11,3hp5rg7hUykuJt1AcdToQ9M8xTGGiQXwmSLh56So6ShTkyGSURYy3grALNnyaaoRUvabeM9tDxsHe6ATP24tzUza,buyNow,magiceden_v2,27dN13E18uE52yZCUwb6nNZ9PkJpUDiSpSFn4Jwzcj3U,degods,137671814,1655321778,6oqRuiwVp2GEBwU6btXCsAXrbmyTBbsKA1xtNSbTUY6k,,GtNEkKJ3ew6MAVFZhqsuLhfmtG3Urp6jNtKeCfpZpZdg,,368.0
12,3dzLofPRRsemLZ1AS5gWN6rGeVxVyS7eoSeGUoDwVN4npX6KEZGWTws496zPscrd7TMc5RL7FNjYD7CWKxe1v89E,buyNow,magiceden_v2,3oKKDUENmrVZFQLf8tM76UppZXcH748sfnCZTQD3xtNs,degods,137638066,1655297476,HYjdkcfA4H9zS9U3qo5Ukn1XL7oC2FHdqykeV9pBjqgo,,13kE3LEffvv7p9J537DiEjWkFvCZxH8pkwT6c4wPXrUZ,,475.0
13,5oisvUoTTmoABCnjQ5PYnuFrHTJvJTZkyMfY7AmecG4CQPK6tTPfXmdaaKL92ERu3NnJgAep8pQjvpdbWUEmzMUL,buyNow,magiceden_v2,CaJgMUgmTxb6wyNPWC1ULnTyNh5Ch7TkuT2Z15gcLUsX,degods,137632371,1655293330,24xEKeveSx9JMph7yfrahpWvacFnBAcPf2gs5RDDb81c,,DGX5cJMZZK2veXHtQ3BxeGGa7ruyNwc1FxBd7HQ7uRSg,,443.0
14,2DRSn2WLQN6qrna6MJMfcYLpLCkdoT4AAZZJ5gRRNmwpxtU5tmr99Qih1UEJevLRMmWiCZxVDmh2cZkEZMw8EhKU,buyNow,magiceden_v2,Gbihce7EeyjnMKFjVN4axaEdDK5LtxTjzUPvw1vUYh6,degods,137628982,1655290835,9R6DLcaWoYESBcFUALiDSuHDMJyzQ8v7qKdhHNKsHM2Q,,EQKUzHtGV5KSwhoPLPQu43fFzeSDvb1F9diezmoW4E89,,380.0
15,2A6AjnT2LmpqsdDSZw7h2ftHJFFaQ5EiSmByY2ymgncCzXJnDgDU8K3JURb5wwFTDDx9nBEoLfzZVzLu3nYkcr6z,buyNow,magiceden_v2,GyQy9x3nQKZ1hQhUDkSEyLNMgk7XS8XmrysHrmZb9sRn,degods,137620393,1655284715,8eq5Vd6jDHJrujT7rjKCXn66kJWQ6UALKYK7Dp5ETzfg,,EbL9yBFqUB6PQVW7k96uZG48sxebqCfk4Xcs6Px4txqR,,380.0
16,2vfQTAPcZDyyiJADb4cJ6fFZYR3xFE81uj2BUS4nQAR4cYr5okoHPdD39PjHtBpYGd1rHcwb3YBLb6egAi9UmE9T,buyNow,magiceden_v2,9yAcdzoBBmeCjG2LLCtDf9pELjcs55cvJE3NSW3K6xFH,degods,137594511,1655266016,GifMjm8J8CWg4ZCtXuVshUC5Y8BnCtDjV2duowRGHmw1,,5nJrqeFYCZFC3gqjCd7ZRu3uR4CxrUtKpgDqy5yh5AN5,,400.0
17,24S7CJCsqz1jgbbjsuc9mJqK2323aJPnDu32VPvCcwh77PRS25R8gQvhYC1efQBHPZvEGTQFrddPtCMhXq9oUvGU,buyNow,magiceden_v2,8MuAVJdn1dUpwScoVcvKcotRc2sLwcuaTDyYYaJS7azM,degods,137571884,1655249850,GVaYvLju8Wkej3GBDiEQjD7yRdg8UjGzLVV8rT4URx2,,FvoHWw9inmWWF1kqNjzvPfvnvnjXiP8fbC1SAqF6Tytp,,400.0
18,121mCWqBjs7v2MFpxBMBNmhz5DZxWM512saFWSJZgCrg2hvmTaeLSZ9cvH3ZLpaZa6GKiynD3EdePbaFh5VV6RH8,buyNow,magiceden_v2,GXDQLdtQWvvGYCLQKpW2zuxhhvtnXLStocZ2RzhFr8aJ,degods,137567653,1655246762,5bKkHmYhpoLwf92bjdtr878st4wt8uRTLvik3sksLGBg,,BZdFeaUwN5GFJU8YZjgTxbGwMqPTD8S5eMW7WdRu1U1t,,869.33333
19,57UDQie4Zb3gVTBRTKVe9F9bxKr2eCq3bbMxACUPV47nUPsudkr9j5sDmMdXp8JVCT9xbiCpgwuFGdSjFqkRZM93,buyNow,magiceden_v2,2NaWbfqyhH9uMNkR8Pwiiy1Fdo6tTy1VsPcbjMpsbbSJ,degods,137560446,1655241501,HsH7zSFpZtkBRax7Jkg4z3f7XMXBTLewRmhQKw4B78M5,,8pU3H32hQvjztgCpZPvSs9W9Ewg8x6Jr2TUF2gUkkW37,,399.0
20,5NGTxvo5CGnzyUYo9y15BJFbiN5E1LGpPrA1q6MLt1zJCKcd2VH6m9Ce4GSFnkseQSsCeo74n4SSqMcWJ57AMxdy,buyNow,magiceden_v2,6HRmjrQXSk5YhUbWJsWjyRoRf8ao3YYZeS5dNzgKL9wP,degods,137558667,1655240233,HrYbKcJiSVBNw2zxseJDdgF3mbTgASUwvFbpVKgHqg2w,,6MCTzXih7jo9retH9FWJFb93koPtoTB9pum2Y5hxzLs8,,350.0
21,aRPhqntfob5tiDYfB6kCUa2m8YmGLkbUP1PL4KGGWz5pCXwBzbxkJyCHCe9rYW51ustmbJvHwvR1sNdqwG76giu,buyNow,magiceden_v2,ApEi9VpVbsirRsm9YLmcQtw9TKvj8Mw6zVHaXER1WX6h,degods,137558119,1655239825,CKi4h4v1e3aDzWL3Hh2dAeJU6LUgvCnU3mYCcgtqDtRg,,BnwBeXK8FpBupWPxcHTNr5NSJY6ETMixj8M8N9hm716D,,315.0
22,4NWdYoXS6F32eCuC5Xnot5Bk71AcBq6ZNzs3tDcfppWWWd1Yt6yomhqcTa931tPn9QrneTrViEdzgenRjdpgdgAN,buyNow,magiceden_v2,8PwhkAfNw4JNJWCARJkeHDX9mB3DRqt9zsTeuU4ELgco,degods,137557062,1655239043,BKdoAJWLxrgzsJAQC7st1e6DTmJq4Q2Q9XA9EJ3FFXoM,,7EBpUi6tX2vg1FUM9hCpQGgHmGz94ADgwtXLJdTfoAqS,,455.0
23,5mTvbBYvkxTm1KjAL77FyKTjVmCR9Fpgn8Le3HWRL737oirLmV6MYox84iYRSJD65L5PAt43SDBXrogCmjnuAch,buyNow,magiceden_v2,C5CUFaE2myg4h5pWxsx2udZovffbZcCXv1greXBmGJoQ,degods,137546144,1655230867,B5kSQrHjp5WxKS4GnqYS8NW8QoPns3UFLyNY6AbafcuL,,6XGsDASK8WexzbqX8xkpKMLwDebW5K3HTr7bWi8dSZWP,,353.5
24,3DF2wKzz8RdrYG8HkjhAj5shohNiLbscwdzGXxCmpqc9HWsdoEmbVPbRRpH8tNwAZ3AZamtwgy8s1Cr8ZBy6HruH,buyNow,magiceden_v2,BCQBHTijeYw5TTTmvkS1pkgLRpWgkFsPoHfU8wHuQET9,degods,137545934,1655230696,2D4569wUs595HA3nihSFnkvk933EtsiLjMMHgRbUDkjW,,8239pKaFcgxsogQZQDAWEgELkHYXXkcFcVRAMZ8wk5Fr,,320.0
25,3DRe4nud5RjVtGEQyra4Hx615UWZ1N1vLBg7NUimpxhTZAvfmLisrKsXeq4ZRs3GeLFdZ6uMuixFRwu54z7PHpzW,buyNow,magiceden_v2,7fVKJJjn3xuetEbQByW6Pr2RZbFqTNDFg3tUkkMEctv9,degods,137543448,1655228844,81sdrxFrporx3Bq6TbskBr1AvqWBCKQVuGuav8wfz7US,,5K3ueFPUDvVtcG7kBZDsWLgFHZmPbft8tqfDMYnT7zPL,,333.69
26,485Pu2vXNzbRmgMJLFcH9P2hduwkzPbkk6DgQy5pPVYnHeyrJ7koXLPNHUhnGcUAeFGe3TPzF4SUtAhVBUE2vr9N,buyNow,magiceden_v2,HZuZgST7Et3oU2568WKc7PAv4LjdYvJaLG3bjQj3rw98,degods,137533670,1655221744,8Cbj8RtbYKEE4a98quvZapYX4NgqB33TS7gRDRMvqn53,,EuikeiWFW8nxxN2NNjmYfdt1e4XYaWhvVUXkG5MJiydk,,330.0
27,NsF5CkU3Htcx34MCHgjbKCKGujUYbDxnm3V4WrfNhvi2EzUKR5E8ZxmU3y1affKoiikYwHudzLXioBjFpgqEY7a,buyNow,magiceden_v2,BjCA9s9mjLPYNSLUC4jtgr3uFrHAWHQw351JYBxymiGJ,degods,137527814,1655217280,7ZzZW52jFLYWzKyQpcnxPJXHGVc7pZgqB86N8rvp2Jyn,,CHnawtiwvAQqyxTmtMmYr5Qydy12eh1B4MjcU5v1JKbC,,325.0
28,HYk7B13q9KcQcPYDbHPpeXFivR5ZjDyEhRcirDMSqnnRK3CqgLkzQEnJUN9ArzJCjGzsCVoUudiis9xt3Hhws1E,buyNow,magiceden_v2,9XSTSYDDdxoeYoRNrdJGf3pR2C87HW2tMNcXXkmLta6u,degods,137527777,1655217250,89D3yFYE11wXYkSDJKsweQoNCmKbhbLnLqFexAGHQt6T,,Xyk1BuGzf5nnHsEpZP9idcuoQe8ft9GeXu44zWPXGtM,,350.333
29,4q3gFFnMX51VcJ4PCLDJnwZgjff6xsuq4dA1BvK5wPhNK6HTjRp4fgdJsjvbNYEBGhDquK72f63HPNKgZeW2HY4B,buyNow,magiceden_v2,J43HpuL4QMBQJJp5SyyvPok4npYBKzYHQWXqSg3TY7Si,degods,137515134,1655207873,8ASpUkYaW26o5cCxuaAQgD9LFRFqBzs3GmH2dWS89WgG,,GousJw1aPDxF4emCdMbUQyZxLjEyMaM7ppm4nV1ZMLcF,,380.0
30,66nw49KSHA5pjWxG7rsCdeogjfjyiY6wp3G1Yjw3LAfcsWfnWEyncqG48M9SBcNWqVDWPj2LEtqiCG9gCpbPHam9,buyNow,magiceden_v2,7NATLtn6kiq9k3wgXe9vznw4xCH8GxGrW66fy7AmszxZ,degods,137502774,1655198760,EaAR2bTxKezUi6ssKaAx5TVXcLCTEMr9rGVt4vXDivU8,,E8J15TDUJrKusJX7fdMnwDAjaQ8rCp8xFR7J8PchG6Vx,,330.0
31,3LajBZpJRUYfGy7a4o7ZB7JZZWPE6mDRstKPXWwpHgU18JmnXhhpEXV194Lb8jbqyW5PyFzg6phJSci6yQzXfq5t,buyNow,magiceden_v2,2EScobJiAYbv2yytCgxUxWfHXaYxcFGLge6aN1DVeF9d,degods,137500658,1655197230,A2VXkhrUxstbxcFDkMdEiaEaPCi9sT9uMTj6SbaSAz7E,,5ZUMNM3r2XT6nYJKW7ZVZNVtL3Nk3m4tu5QAp1A15fmg,,312.0
32,3trAG91jZUCTYrJrZgLgKNusdZ6M2Hw8aN1PfhQM3vfjGcbSTR7cVzbd5WxmY64yQFHBSsyQQwXiNDNLeaFzewt7,buyNow,magiceden_v2,6SCFRWkSouZMcC1GAdaWxSaYsjbijGZFU7x14iNFR3ew,degods,137492849,1655191480,GgrnU1qeUyzksCPuXxEE9YeDESjVG199MCWGGaMFsUip,,CMakZf5q1QM9jDARDGWZNysbWWwYfCFemq7VhcQRuUN5,,448.0
33,31H1qrKheEnZE31v2MDbpog9RE9iYh9BFc9yAxD58KgHPisgp41vbrsWYxruv4VMhBtjwK8ktSouucghf5rKLcsP,buyNow,magiceden_v2,Ak2mQ1Py9fPHJQdMZSA9mRyonzcvkuran4HJq3Yi346N,degods,137481571,1655182988,AwHNPgxCbjofWZor3XWyjzKN1snD3uLX2jRTu4pRL2fP,,9b7qnD9o6uA1HC9K5KN7m3knEZT7svNPmFuk75hrAFmC,,329.69
34,9ZU3oyAr7qQVeCNr3yPqC4Fj5yo4bynX2wRupqCAzgWCBN9cxugHwbjAgJeTCjbAqmYZdGViu7YR8CopgqNe5zt,buyNow,magiceden_v2,HwQXeS4hcRuowLF5xGF1ZdLk2fwyK4VGXjPiWjxMX5FL,degods,137475072,1655178109,GfRHyp6CDwhQQ5yitq21NbQYXLEak1ku4eN5tnQGVq9J,,6y1opie8t6S48ZuWcEkLsCRSiuvjGkjSPom3cKAauoBN,,325.0
35,35gwjQtiGAoijspYkpHsc9LVhvs6kgz95tonmzQvGZfddWi7PPRcoAwPumRvChQkJoCz7hgymqxvqSYAPmbujJGm,buyNow,magiceden_v2,xZynYQrLzNUoMnZUYaitig44yWzY9tRP43wquyJVpDr,degods,137467389,1655172176,Aw55CBWeMi6NvPqYJ4Xg3q1c3xGLbfvsX646bB71SAK8,,HEXzDqGvKFyxFfxqMT3nYRi7sifveWbTDK3HnJLbrUDH,,300.0
36,WVxviWmkjuk364msbWddXM1bzX8p3juwLfhmQc4Hqhzv28Hx219MYsteJ22661KB95BA8ko44wogRtyUYxwrreR,buyNow,magiceden_v2,AvXz8x5ZGDx2Nm2y69jqGExrYjWQsGvyJM9coHn3Ei63,degods,137467339,1655172142,4MJMbPMgoV8zvh4BSRbvAHr2Un2MwFNbeB7AxgAGzYYz,,Fr2cSNeH28QDg7aUccHxkhBac5oRCd97wCyvt827XNzz,,270.0
37,YAozZyyasVUbBVsLGTCrPMHzwtzn5KmWzZJ448nDSUDQDhAnqCtoKVhTeRaME8Gbc3iFUQjevYbaR5XP59mWXxL,buyNow,magiceden_v2,47bwEaKLGjwxU6oRHHe3oo7F2c2FYLjQf68LupzBVEqS,degods,137462576,1655168478,9U37kXK2qG5BeZf6VJchCXuR1WNq7s6gygvu4qQ5bnYu,,FrKGN9MTZ9pa7Bshaya3UnJt5kgbkAULtbPbyPbEpcmm,,250.0
38,2UgvAsvPBfbdEtbSCxLHEYz2cQGGVvNg5tFvqvEU7m4eXxKsGsCaMmKosKraKVZPsAZjF91Z6sGzzqUzGcagqEno,buyNow,magiceden_v2,9UFVKfEqGtW7nsFAcmTdXibgDBxeBsYasTxzg2SCdQo8,degods,137461948,1655167990,BZBE3qcxLg7zAPm4rYRFM5hW5hphqyXkKXYb1ewzM4QM,,52jHJQW5Pex4Kf163YJBmdgnDfwwxyavtuJ1Gk8qN1JN,,333.0
39,j8sGe9tRWwYFRKRLadnRSiaRaDrsVGWaZkjVzEWpX77fPW1pLC79rLWXmopTz9Q9YpBuyLT5u27K9JESWEekbFf,buyNow,magiceden_v2,9hChae1XX52ofcf62ZsMG32uW28JUQSQAfPZpRhZ95Xj,degods,137452070,1655160471,53P92CMYRpwdj7TY5DbS95Uab1CzGDnAXgcUTvBhBcpQ,,6R5b3ARX5NANChdL2ppqAA5KRUttrbCd8sqBzhKYkKVV,,450.0
40,2DjZFebnhsFvbCobC8TRmns1ksLJ4H62rKbreZdazvu912sT64mYVce4GEETN4esuJJzkTgi5iZVRavJ3BKZyH6Z,buyNow,magiceden_v2,6MKLnc517G9F7MrS8wDvMr5NdWwd2yc3iG15MY4SzAtz,degods,137451006,1655159663,77vQCTAd7GczTczvQxAWhdoUgEsnHHAvSHJ58XbXouTj,,GJ1j7XxCXbeH6zg7nXPHULMqNjVuLvKMkbZH7czVcVn3,,295.0
41,3X2NGrWUcgxkKzrBg97qmEqFRgpe2bBGKb51VHgsfHFkpE8D2rjoKUjQxhFGPpufFCyQq83GtwQZjTdz2qcHRvip,buyNow,magiceden_v2,DE2kGJ1TwX6DuihKqepo9Tw5db2n9eSS6SVH2xnXmiZB,degods,137447230,1655156825,9zCXKhNcpb2W2pJS3NeuE7LvFSoDDK4dpXxETZjfiA2F,,B6KVBGaHXuAJreyKKkiH4U8j8jKi3wyMBqpMKSEQbK4z,,269.99
42,g5HtAEy8g6fzt8C3YdUnUsXud8w73JSP52oAvuVS6xdrUizCkWDytLV58NLSpz81Muj1s4vS92doWJeFbhfmtPY,buyNow,magiceden_v2,AyAXxXhtJYvBj1UwnPS4HTX519oubdazwbu6XmD9pz51,degods,137442193,1655153018,GvgMVDUPQE1pnTvrcBNGcMsCHpdmjjsy7X6udBWmG2Nu,,2MHSrie17CJovrzAgJvmCMRCNxCMgWop3CwpuSiPfTZH,,300.0
43,2o1uB529LtyD5sJGP291RBhJeszrbqjMVxGBGGZndeUFzvsuQLPskkmgRAKhTTC76hGxYrDq8k4XjMaKihfMwXDi,buyNow,magiceden_v2,CusFWqibzL9W6SaJDaAj7AHnwBp3jMkK1L9DtRxZokaA,degods,137440906,1655152052,Hw4XnuwPnpYzLst7KNFwBBZGAyoxoMYzJHqv1B3EGi7k,,5QgbyhD15RN9HU3EBw6XvTX7hmfpFuPjm96z7Eo4DKrh,,300.0
44,2r45JTeXG64thiEomjSoVzjrfnVpN9KiuqnaDVgh6KnAub1um2EbZRdzxuL8oNRf3tX7rgrYN4zEsEHE7wpW6Xnn,buyNow,magiceden_v2,5BeR8XggejGb2hfcCM7sf3zHRdWFLcwGtLKHFXpEgon1,degods,137435019,1655147633,44cEFwGwX9oMeGgTjU8zLHaeQkikTVmhHgP9q9xmRPbR,,65dtvPfN8FpCt2mM5mrrsy6Hvo1eUUYpPi65VExLqX8M,,280.0
45,2xcD4V7VvhMhrUW9tvp3oArCZzHofdgmvp3hVaPRfTh1ukhWf2QYrpqUsTtqzydsBibZuYyxNASLhULQKUUwdRzS,buyNow,magiceden_v2,6qtWht6HREzhYJDdEBV7ykBBiMSHABqkSE6Mv7StfAv9,degods,137433465,1655146438,5B4ntb5Yh3atzkqB6r8up3S2M1rPx5xAvB2TYyHmLEYy,,EaAR2bTxKezUi6ssKaAx5TVXcLCTEMr9rGVt4vXDivU8,,300.0
46,4hpjei8b3QNoyTPndm8Vrw55DS6gTN4wuZouMKZ1L61bUVTAedGUUSeU7b8jK41FmkjWKc6VN4XUbYtoa1CnX9Tf,buyNow,magiceden_v2,5BcRkFPeVEKtbmQu9PqB1MhAKKAiEodZpd24yUARNs8z,degods,137426094,1655141062,J4F6DTQgB9eCCtFqM2QWNSoCeUshPbRex8LyhKcnmyzc,,5B4ntb5Yh3atzkqB6r8up3S2M1rPx5xAvB2TYyHmLEYy,,359.0
47,4BPViWU1NZCxSDXCFVnYWQvXERnVmcoKkbqJX6KYUv6FpdKsw58Hkp4XBGvmdbqyES6VnLBvAeZ89uCLdnPMKQ47,buyNow,magiceden_v2,EXAQXTHP6mTQdvsAi7BRX8M3KZEn4idF1y4Y28uMyMPr,degods,137425919,1655140932,97QgL3iRYcaRdzEMZ26iZwLwhmefd22HHtvUvAGFonGP,,WumoeDEipFFvik9XFe8ifQupHfwszxPoum5UpdGV5Uw,,267.0
48,3Hi7MSWfgYiA5G1hhxvb6vimCtMrAX7NPQ4qAgCJB65ayphommQJeoCX3xDPcix5YvCXRapLdXc86crPkWomMFWV,buyNow,magiceden_v2,GxsRy5MXMMcfMDkVjwfczR6wGLMBHbuKkdHoVtnpN8Dg,degods,137411403,1655129859,49o3iKB5aYXKRyo6JhLVQwzH4Eo2VQoETp3Nk3VByLvz,,GKXMKBMt79yYhVNxqvQwazyC3XKFLdYAePbD8u7TfqtT,,325.0
49,5nBrwKz1r8wQViFiU8C8nmQMqGLYk8rJtHb3HN82aku4Uzes2vgZBMEr4KxEytx3FyNsiqU8iPEXvCstv5SbLGWd,buyNow,magiceden_v2,8xNRx9j63cjFMFEmZ7mUt5GKGm7nZRGXsi3HdzhghYNo,degods,137411173,1655129679,B5kSQrHjp5WxKS4GnqYS8NW8QoPns3UFLyNY6AbafcuL,,Br9TQj8DJVFgwocvwc2h47Kms9zjwpaDukuP4ZRmp29s,,333.0
50,3oUfM1YFEmdbmmBqzjJsbWe5YNFwWBFEPXNvJ5jHdphsrPttfhDcWM2q3SsfQPyQJMLUwcV37s15M5A4EoeDqJUk,buyNow,magiceden_v2,62UnLjpibFZhyDFVMfwoY7yKM19JcYFBC3mr7fAUivKv,degods,137410951,1655129518,B5kSQrHjp5WxKS4GnqYS8NW8QoPns3UFLyNY6AbafcuL,,9b7qnD9o6uA1HC9K5KN7m3knEZT7svNPmFuk75hrAFmC,,329.69
51,2dkrY7qC8F7h8Sqc5NeCBky9MnXGvAijX5HppoZiTpcXase9VB93cCT7yzPsesZrWpif9FgMszEQq2c7MewWxt7S,buyNow,magiceden_v2,Bx6xbMcazPaiZYERtxJKpLEh3aTqKS8A431oGLj6nHAd,degods,137410951,1655129518,B5kSQrHjp5WxKS4GnqYS8NW8QoPns3UFLyNY6AbafcuL,,ADp2NbE9MjVUurTszmgWr1DiGE3TDaikm3fPNdt1c8zN,,301.0
52,265r8wcYSDBbS2Bwpe2iiiuehQLUGCuFQscbC8DbTfS5SLUdfJWsQxeQAZvasSrbtNJyjVwGBMqth5P3dndFH2bL,buyNow,magiceden_v2,D8AGdarAhU8T5tcRebKeRZPkrCsd52hiWhGA5cPEx6UF,degods,137408709,1655127886,4pdeGfC5w9k5euUEQNUX1inTCAzdPh1RKHfkRbyDCSh8,,5EEK565TjKWFrkFHCHtRzwHbZBHZz13jQd2TzKCAg7rv,,324.0
53,9em3t7rUVReZtqLWxaZkFCYvibuEPJRfoEB1ZB7xjSriendLhAF96TZwXCNfKcdJ17tmotHYRcjiNzQD5UnsdLp,buyNow,magiceden_v2,83VA8RVX1MTX5591HNCNkQSs3USXB6i5mUUUuvZCJKNf,degods,137407758,1655127150,BYU5s9WQxRqMswYiPZv8F3tynYNMoFRBQ124Mswf4sbA,,ZiYbSxngAvpb3ooYF7TMdnBjxjzXSV1aoynz3BpbXKL,,285.0
54,WdqVHkJPbafK3yTqsjfrZiYATzchA6nMzt5aEW7kkQdMNEZ5LEdGU2mdJqAyQdmGZzuQLXygengZP4dckCD5VME,buyNow,magiceden_v2,Bh4hwhqQDLs1wt48czVhG3RBBfNr1ahVa4zsL3BnjTrL,degods,137405415,1655125409,J7ssPBUekeycWULrQYNDe37wUcHa1JSBgw6b9MbnNmkx,,9EYbhLeJgQpzrskTWEMCKykmqpjzBM6vRC7VQNzTDjGS,,300.0
55,5bQDLCn9wMTBUDUj7TMQqB423cce5FSY8qYpmMzUid3mKe7RwR6kokf8mnpwT9iaKD8D87o5xHZHxGsqijfzqGAC,buyNow,magiceden_v2,CpfQtaSyQqj2WLMF7HEtufqkxvz9pZMyBAaM4jN61Qfe,degods,137400984,1655122126,6oqRuiwVp2GEBwU6btXCsAXrbmyTBbsKA1xtNSbTUY6k,,9hTJrLtw55tAG5Zn6FM3k8FeoWeS6dUFc6VJ227M2U7C,,295.0
