,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.howrare.rank,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img
0,5DEiaCyWA4JrpHAW9ALiLZfnZGKAwdjqqeu4h9EKCPp2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,ChoBEJWs2Yimyaxrk2HaJBpKzBFun7fkN3WLFFt5ijfW,2EkNCL3BhFhxwp87JHycn8R3Pftigd5JzUSDpX7kP4FK,47EzugXa2Hxx5sTUXhM4aK5v4wfyyCotDLTANH7wVjoB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,349.0,-1,4421.0,3695,7.0153455489410306e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeie76clfcfh66hcgbcbjs2irasxah3txpv2vb6tl6joa37vzbdrbuu.ipfs.nftstorage.link/1532.png?ext=png
1,A92PMkwg8CURXyG7kDbbSjh39MMfmr5xofGht6mWqsqN,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CKY9M8DrgmLm8feFkVavTGq18jARJsFvLScwQHkrWqXM,BhaJutPzX4y2M3jPnmkLshpEryP4C6TbCPQqzQQgcq15,3hFuG5mE6PgCCz8vLSpzYikiwMmRF6j573uXiW7ZN22t,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,112.0,-1,5914.0,3556,6.35662491836043e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiaqmsdlddev7gnsjldzmarpqen6l2hgdg4krxveb2vfpif6kwacle.ipfs.nftstorage.link/2724.png?ext=png
2,AbwiGwZmz1TRmpyLkAdDDE8YmUVPWqXDZykMznQAPv7B,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,C1RkUjxKQ8xCLBEVsbgM3LPsNaVH4f4cnKnsYkRbWkYo,2YF5wrbvk8ADiuHuATAaNXsSwGFXG8HYU6VKKiG9wR3y,7qHYQT2npFxbTM5dS4nwj4JJ3cq28zhLGQHdk2GVaHU9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,240.0,-1,165.0,1168,7.713203478658068e-10,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigbxco62sv24qg7nrig4ahx2ypnwachyg2panepddkc4izybin72q.ipfs.nftstorage.link/227.png?ext=png
3,885tG8zKUG4hubzrGcU3hnFmpBjyUuqVw7AKM3JrHh5u,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CGchr2P8kvhRiEwUMpHukJAcMkuXqksD6DE5NHNpLUei,5D3mAQRvbz8An3bRN6XgD4HWH1tgHv4JRvderMPB5UJJ,QJruN8D76wW8QyKLJswAoRDAG48B4RLmuRvmaWtC1z5,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,142.69,-1,3722.0,5578,2.38600022097803e-08,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeibdktefbadhcttkm3cqp5ghb26utngxpolkvfgu3nmcfpgk4d2fem.ipfs.nftstorage.link/3711.png?ext=png
4,EuezUTXAcWPPFacfynYW7vzGebUU4qrucHd8mFexLtBs,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CEKCue11s1xEaMa7yk8NfBk9hjdyT9p5T6rn9JpwzRQn,AJhegAPNr8b21Xord2NeeUEBVQ6y1qKKmy2EQwf7rvWd,7qHYQT2npFxbTM5dS4nwj4JJ3cq28zhLGQHdk2GVaHU9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,150.0,-1,1049.0,3710,7.076186668142678e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeignqo2c4ayje56e3jejqn2timpsnupjfsyxn3sb24zlbcz7qlmk6u.ipfs.nftstorage.link/1147.png?ext=png
5,7odvyp3MWsLyX55unYoHydXNethmLqapWGANqAaBaiXY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EupW7ohVJJQsCALnjm5JzBoPGCujoz5ee6JjfSXyoZAp,4j6xRrfTn7Wj6TKqAxvpHpXj6QDZNYog77sawMWZbpTL,Csa36ns8eUg8pG2ucPyovh2suh2xEM3YFeSdaj9HmiNp,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,100.0,-1,9877.0,9728,1.6231063838349788e-06,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigrfcmzuc5yyi4xcjyjrwpbxmmocar3diwmtywxsxkls2fsw3pghy.ipfs.nftstorage.link/1626.png?ext=png
6,mx3kVm3Y8RRrZAYHzXbeK7jbk21qyEouZy1cZdNVM2g,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8RSSNz6ahhjS3BvGoXYL28Sp7YFxb4e1di2FGYUcnJaB,JApX6xvUj93ePvLBgxsfAcE7AJDzELuWVtuYQDMDHFdZ,8s3Qgq35fEzehu7Nw541nQ95m5JMjSdrTP8mwMEnu1Cw,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,145.0,-1,5019.0,3430,5.708708505812585e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeid5oszijw34lsmewd2wg56dprh7kvgxkzqj2jxwwoiztbeom5u5aq.ipfs.nftstorage.link/656.png?ext=png
7,HusLdB23xciG24qgCt6MAwXVU13uYVj8v9UaG24SFEyW,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9KwkFghWZmhiyAmr4QN34NHUME5VmEpvbARMyeo7fFuQ,5t7jv8w2ZPSny8kbDVGBiyLNcpuUd2FAMwtpMWYB8Zp2,F74Fntdk4SVDsQajxwFkeRi95wNRP8TUFEejizGm9zqK,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,130.0,-1,3396.0,3686,6.994605596175895e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiei3lgexvgt3252drfkk72amfy5a7dgmdg6cmlsgfvmo3vlnmm3da.ipfs.nftstorage.link/9158.png?ext=png
8,CpaoqS7tsE61SZqY4bdugRNTdrNypVzcGLwNQdeNbXMp,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,mmJ3RtRZUBfm5jBNT929CWS9m6pFTJ8PcCsZ82htENM,EKfpFYSzoehsF34hXh2LdhEKDfvzs3XE8UxoZwrL9JvU,5aC5y4ty5BAMFLesSBUpfWHMPdSH7vsaFvKjVUhL9FCW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,150.0,-1,3401.0,583,2.857982712609024e-10,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeif52aq4blrcyqwktwmjclvwg75jyp7qs33dxtzny6rpfwg5jd6xuy.ipfs.nftstorage.link/4736.png?ext=png
9,4RZGF4p9WHBWzoNuXGcePPBQnfzQejR1siRMh7M3Bqom,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6NCuZLLhoH8xSeD3QxpuY91afUcJhPaRtT8c8QizQsPz,6wTxNwT4QjND2NKyK4emFNheotfU5qAHA2PHd6yjKx9G,6bcHnyTpgL176xNgPvBhk6k3Bjamk8Wwv47eabuqaTpc,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,110.89,-1,4526.0,2955,4.052828701723983e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifs3vcqlc6b6fidxzezknzypqcssa25bsadxqkq76pnsywrk6w5ba.ipfs.nftstorage.link/7548.png?ext=png
10,Eso323vNicPwowCjXScgUqdsBgXaJKS2acCdpKom4ZC6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,C2EWP2jv3ciQdy7GMC9QE9eHPTDvo5BMkxVUDqRH8ysF,88eEhDcfkjb3HvLDW1gMhw9J4qNZZxiruiFDCRFJ2Yi3,HttwR286ZK4uf1e1xBNfLxS57koKspB1VCkpc82GijFr,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,333.0,-1,9708.0,9970,9.416652015184932e-06,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiacwciqezo5qnott2jbe2wor6urpfmtqiduqwir222xhgirpj7hla.ipfs.nftstorage.link/3749.png?ext=png
11,FyoCG8QVoL374UYG1ty7DDujYpepcdJWybpbAwyuSZaq,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Egh8Bf2hUDTwpm9d9GH9ZsSxTDMfcxsg68u6TJCeC5AP,HiP2j7PnZZDLSHxx1gHYnKceYziESNyrXswLxR8bzUGb,9ynqo73UeL8EYK2DpyaFoZbDxi1jvzhpT4JEFPNvVyYK,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,360.0,-1,289.0,262,1.1199297117448443e-10,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiaf3xea5l4zyknck43h4fznaxfzysxvbh66dwwknhtjdxcu64hmqa.ipfs.nftstorage.link/3382.png?ext=png
12,7RSGsQP2UdabfvCtPBsBnmFZXYPtFts5HMzTN4dZqwC9,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AsCpHPxEuLHzuHWEzD3zobJghsLGPbwR6iBAtBDnnNnf,8jF221r9dWKuiRxPVseu3h6s1JraNnpXiEuB72UBGw6r,HCAQz97koUJmzXy43sSUrCxZNykCvSgxD3ADqn2mcjwu,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,176.0,-1,4879.0,2223,2.2058999093551257e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifq6cosa3nf7ixn3bnip6f6gykwljwwdeoxvtligk5r6owpsaldve.ipfs.nftstorage.link/1701.png?ext=png
13,HXtNVdHv2MsiUKZikzSJQ89NB2r3yJxbr2sCHFfgEPu9,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,473ETZDkNBg8XhW6hrWLPL6FoY5MeCW7USVQc5oG54in,2JEpTmarQjA7sAcGy4i59oEioRJCtXvsE39wfBa2QT2c,HkZp2qC1mNXVQCZ76aFKoW2zV1Ne8CgcgUfmkRUTHGFL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1600.0,-1,8645.0,7618,9.475330233012707e-08,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiejj75uw57tocv33tump27nei4g3j5osuviby5jxsttsq4q2k5wha.ipfs.nftstorage.link/9865.png?ext=png
14,2XTfKGu2r4NktVNPepXLMxXTpXmZTdqMcE1eEgPQ73zE,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Ba6GvKPK7aEUqbysm1k3LCyLdAaCH1S9GVXyqd5Aaxi2,9xAzsn4VVYEYKDBNh2j3Xh7N8QNr8y7KE6wLY5Cjb7t7,EzyeBUuGNJEqgQrRtDK74DEmfhH3424A341Rk4XF72ap,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,195.0,-1,4744.0,6096,3.3294683349163805e-08,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeieoeyzu6vgs65vzrigljltolcrfomdz2aelk7icj7hj5afyrouzfa.ipfs.nftstorage.link/7633.png?ext=png
15,H8UxsafqzDQ7a5d8aPwW9uf8CN1TbQxjxGkTtmydAtXd,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,ATNviprywFWmr4VdXZGAyLnKxGgSPujmEqYPDf7ZfaRQ,CFDjpv9FKyy8Zp13mux6WwLYJjUJAjC4NnNctqdbnMDt,ASnywbYtse1AWjtAGEGR7nzYtJQ7cPz3AWMixi4XXSND,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,120.0,-1,2121.0,2088,1.9605837812944315e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeier3gbmyhd6fnsq3wibwwth3t46pv7xxkkeboljtfa4tqw6d2hnsy.ipfs.nftstorage.link/1657.png?ext=png
16,6nt4Lytz5SJ6EREoFPvxoLKxqnoiHxMvV8maLAqgUU56,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5kzQXjVsgiZ5rxdjrpcSP1iR6ADW3jiuNB8zxy8p3ggh,B37FkgcJrttuYfQ89WXLneqiJZhZAeF3ytNkYaHVTd8V,7PeEdCa2uqexaNYq9nnXX1eNrcGQ24z7Ju4wDACYhv59,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,99.88,-1,3388.0,3573,6.431395391723424e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigmaruz52sy4ccjm5hgnrkhv5n5ygu6z76kxqor3dvbf6pel5f2wq.ipfs.nftstorage.link/4396.png?ext=png
17,8dGZstcM1L4PSznkBwqYQgQec3BLaAP7SbJD4oeyfa8n,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3JXVTU5PKQ9TcLanK5hnGxGikL4WZVRydB6MF72HE8bL,B9dU7Nns2cUVisxGdzVjcUh5QvmygMMn9TVeCdKgcLGH,GF1wpmQiyqZ6m1fFBkdjaznMJprN9s1XiirEjssp1ynY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,180.0,-1,9543.0,9861,3.125611677520585e-06,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeignqo2c4ayje56e3jejqn2timpsnupjfsyxn3sb24zlbcz7qlmk6u.ipfs.nftstorage.link/1155.png?ext=png
18,HakZEmzgrvTCHkijHcVGv3VSVAUaT8e9R47mRyW7J1gr,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,A7xkzFTzsoRL75ey3Xpuyk8jqXURSmx1uUUueRMavBxM,62KPPhxAcDsyGwBTeqwiQzXACoCv6tD64jZHZhc8VErF,3dAyudcoP1EK6Hv9YmHYaGA9FU6n7fXpgtcg7q43DWNL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,114.0,-1,7741.0,5869,2.8493502729157295e-08,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeib6xilv34hxps4foewwkd3fripgnc4jitzul54uvflzmtmagm6rgu.ipfs.nftstorage.link/5830.png?ext=png
19,9eFWAJXBAQBdRcJie5HYmu52PixrjiMh3syhzkgEjE8X,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9driu9n3J2cZ6NiZkvatP4v8hPAGf84fs2nNXPNFcfWU,BRtqsi4M8PPv2xxkbR9Kt5uwqEknbrovk92mycb6nL5f,3dAyudcoP1EK6Hv9YmHYaGA9FU6n7fXpgtcg7q43DWNL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,114.0,-1,9301.0,7445,8.237088055815721e-08,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidj4qtagxh656hshac3se7ywq4lm6ej2g42nfadylezthu7mmslxe.ipfs.nftstorage.link/896.png?ext=png
0,f2XQ9pCohWX7DeiPcCj55kxn6CUoDfDWurixTQkcAAA,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4c42FD26vCXTv6iNtBceqR8eyzzaaSAzi94aRq4AY1Rd,7AaouKKpVZNBZLQLFf8w4nHiifGbRnAaZhNNLqzmswJa,2vZMdHgryKfFtRm5sDnY11FkF2SrWx2QS7MVSXZmTajF,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,115.0,-1,5610.0,7791,1.0904995584482584e-07,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihnixzb265oqd33oj5og3knlxln3226cur22kq45bcob4sfgofwf4.ipfs.nftstorage.link/7798.png?ext=png
1,AFMLEMowmc6HRS9fEZVejJZdJoVk2tsZpQVKWaDxG888,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8VqhJhTykaHEMWzjhgxVTARWxaRtgcXUH6HX9j3M3aGM,ASWWefUh7RcKsvinxyS8573PgEQmqrsg5yWGsDxWtfg7,Fb8WJoXchvYcWidjwUFeQ3FjJfRZ2ohRYauqF7WxPsJ1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,222.22,-1,6457.0,3348,5.404566722738153e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiergvyluqjqiheufi3xyejxjuz7jo3lydyi6kqduqngwjiczuvqwq.ipfs.nftstorage.link/9025.png?ext=png
2,3WfcpMHvWTybmfMtqEAeGqssNrnTwXSU2ZdRV7S5T6Qs,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DBsxd38viMB4kEU9UZmujCo85Lmmr6v1XU2yiv4fwKEt,6TT84aQSrMc3QNfPrL6S8mAE9efq4kaFpCrEYMDfckhY,4zNk68tpsmH5WywyVbw2aPqeY5oafYk9cLaSRHD7Gvpo,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,115.0,-1,6893.0,8546,2.2350907190844036e-07,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifs3vcqlc6b6fidxzezknzypqcssa25bsadxqkq76pnsywrk6w5ba.ipfs.nftstorage.link/7545.png?ext=png
3,2smG3REPh9vMmpmd3eQQfkDiYTUSRwcKcsVGHiyTYxy6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7pHf2pSwUTNnBbR2Zaa3D8VS57hCWQFbNuyXqU3MqzWA,GwkPivFHX6UGkh5MLBKtZnZvg8cS2bkLhkU22DKzSFSK,B1BuP6JiZpQHJh5DkstACm6n9r7XegstuxJtFFkdPrqg,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1000.0,-1,7366.0,7743,1.0530038232247673e-07,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihnixzb265oqd33oj5og3knlxln3226cur22kq45bcob4sfgofwf4.ipfs.nftstorage.link/7789.png?ext=png
4,uZWqggLrAj2jy1sNjckbxWqaC7VDnavYMG5FXohw4DM,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4RvQV3Tf2uPWowpXYRkiHn8fqVpwqRSaw8xvwa4oQzK1,BiebLHTT6YM1R3vvEYyLkamzdmdmkFGnR7BNdMahYB8o,DKjHwWugraDEjfgj3KijV6nZwCXtosrC9JRpgW18NjWY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,140.0,-1,1234.0,1403,1.0225614956220735e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiatt4tknzckozra7f46ouwvcoig66fhmti6ueknpmnijda2vwt3mm.ipfs.nftstorage.link/2324.png?ext=png
5,8XX6eo8RzYYHEis8bhKhYiBfV4X2CcCSaVn7sLYkPads,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FaziMDkxVDgQ1mywFMcrdbTBKRLwEC5UqgjMFDHGKdAt,HuXHmMcpAo11qKXpqRFeryBoj7oS4gwJKvSCvezV4irG,A7N5faEbnebiGYLhbHTgCBZTSaFaUmXpcy5Rp3WqG6Jv,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,110.0,-1,4311.0,2911,3.941557667014161e-09,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidl3dxvlqrfwxxfimv2b3chs65dwx6t2cnozkexqq3gtbfyisk35u.ipfs.nftstorage.link/4341.png?ext=png
6,81BUR1YNkZTezQAXoRcRmdnZTAXiB9ZVDGA5qFfVsqcZ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,12MCzFKSkPW6E1T9qTjpkaDrPM87Zvh8G98fVGuWVF7y,HeZtq5T7VFskqe7ogcjbshHjbYE8eeFjxAciZ5PYWDbU,5Q9W2sD5wqXcaLBjMc1egqYziQLnVE3o2DKsUPaBTm6Q,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,104.95,-1,5741.0,4857,1.491873847084367e-08,okay_bears,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiehi7k7vg4gwvknbsxg3nhqm3nppjh3j3o2ydsmbql77tqoizzqkq.ipfs.nftstorage.link/6868.png?ext=png
