,tradeCount,tradeTime,price,dex,signature
2752,2.0,1651609796.0,150000000000.0,magiceden,3NAe8cMnENNJrYEcRHgjUbqmCqYTJW7oZMgS5YDXxoDcqwkjsyXNSWupGVj9symoaAh5xVwWX7WhBLcNQL3Bzn3z
2753,3.0,1651634467.0,77000000000.0,magiceden,3RHDAoEXGGgcvwvXwKx8XX8Bu3eb3LCT3r5c9yzEEqxkDHySYXn3hct8VWitLr3csoK9wBKT3PcfRzALzYH9m8GA
2754,3.0,1651017070.0,20000000000.0,magiceden,3a58tKrTNTXSyXU3MtKzHG8u8ERYFmfq46AgSjWsBfPqts96HUSRb3AAeJ2TnhrPQ6xCoyrVT4QX186oxq72boc3
2755,3.0,1653246232.0,187000000000.0,magiceden,3TSWRjGDeewBBBwjX5cEXvtV9LChwzX75uQbHJzfmqPwdW434h1Gf27KSqxYAMgjYWeKv9jQYuU1QtMyqVU9Ubxx
2756,1.0,1651017735.0,33000000000.0,magiceden,4porxVR42h9RSq23G3WxkBjEVCCLAiFaN5haLbPzD6Sb1J9UvqhVxaW1P7JEaBPDq6k4fSqaiGcz65rb4am5P1mX
2757,2.0,1651050887.0,65000000000.0,magiceden,v84moQuTL5JGwMt71FsGPY57UUrtrKsbsE66q2eWfP9i7x3P886Q7aF85eELYKGoX5GZTMDNdepuop5EbHxjK3K
2758,4.0,1654335540.0,141000000000.0,magiceden,5Z3ekxTgkwTy7Fxt8L1xsuZVWDjfbn3rLCEqJbTS3kTSkpApRx2iLgRz2FvSNmwFXBFFAMhSJNuBFkYJxpLwXtCj
2759,3.0,1655100677.0,90000000000.0,magiceden,3wPxVM4VMSzkpErrwbuy5SVcLNJWahzr7kryrSVPWhHVshuMHShDs1EYjGgn1vXvyQap4AFujuQxdhHeXXzkkHUY
2760,1.0,1651005490.0,8500000000.0,magiceden,4rHXCFh8DfF2W7euAsRJPhzeWjhSRAR9AsEUAu72KvjVrVoGH59pURCijTo49nNm8KVjDzy8957Hr1XYp8jTTBQs
2761,1.0,1651163826.0,88000000000.0,magiceden,CXSNY21qHEYpg3Wnawy451eh6LD8Laad4jegbCZdSxrou6tLTQAkrdNkmxhV11WKuzJxNbFX3XzxNF92ZJL3vzH
2762,1.0,1651021917.0,90000000000.0,magiceden,2zVLCCXvJADQaQpEMYjHKYmMNGx5dtsNX5THvnCQwLkp3RwWkM1fmPaPccJYeX8SUdFpgHXaHEixRA7mxdHH2ExH
2763,3.0,1651425279.0,83000000000.0,magiceden,4ZAN1eMQjG91gc3LxmN19wAJWtZ2sB5MJviBpqT2EC3EqgS5Q94UBbunzjcw3W5SHTQyRpjnYCS4qKft2qhuyuvq
2764,1.0,1651011093.0,25000000000.0,magiceden,3M8RM2CWnbYaALvgMbvh92WYnWdvBtEDtB79NRk7hXDTcVJY1cFeHC1CjfmsHHiVsn3QW9hjwcqFyf3Lcdj1a9cJ
2765,1.0,1654796794.0,140000000000.0,magiceden,5P8PcY31j9AZmQUKGTNE7G3zWdnncwduq4VnZdXPBsJQAdneNkeqDqoyNHBZB5dPmEcBFapjDBRoWpjr6EdGrYX7
2766,2.0,1651818681.0,160000000000.0,magiceden,9RK3XJhJZ7oMaAJad3W2YE2zN5JZkWPnD7fGpgP18kdV2mL2Z418aHvLzwfVLJfVGTezVGVgMcKugFzUgTF6kg1
2767,2.0,1654704815.0,100000000000.0,magiceden,ZVTo5Z7sDeT7czNgKT5APLKAr9pfEhXtoooU4WjWaur76TxtHNLPwo8Da51ZUTwHrVeLTomikKd6bvmN78XW72p
2768,1.0,1652066839.0,195000000000.0,magiceden,4sL7tofhoQFe4CwyTqnpvAiGZWmeEB6fnvZUgDBediWe7w6GJiQSN6g5CoAE8kHFCmH7c5n1iTtiNfG7WQpEKDEd
2769,2.0,1652936519.0,290000000000.0,magiceden,4nJS4YFE5L2ubsLe7FuFWdTjwKNj45Ew23KLkra4VLGiPkWMRsUiWNhBkFuTh6fFnCR9P721YBvbFJYqvHo5SDgS
2770,1.0,1651022048.0,30000000000.0,magiceden,3hgicudFghjRibd5qtvxDExKsF1WYMBunRinJHWGuqMjh57gsxB56V6PMs37jbvUcSQjScsKP35yxMxhJs7rJfPu
2771,3.0,1651012696.0,21000000000.0,magiceden,25XaN71XE3yVBoFuPiDpM8cjSnxddbPkJEbhm1cYRFCCPpSqDRafiCmHNQPs9EDadUAdYGQFh1hLMm1Cqhz7fMB1
2772,1.0,1652592519.0,200000000000.0,magiceden,WCcht5B76egqsYE4F5hcHL9QVNNQ3sLRm5sGyxJWABTjVuSknpn5kvkNSbtyYPHRuN1dvHCjDbwXsWJwbXrPdvt
2773,1.0,1651007381.0,18000000000.0,magiceden,34LbgMAgFmTpabMfvzmKvgSzfJ98P3kFYx82k5aqqjXHiY7jiFSei7DDRbaajsVi4zAt2T2qtHsfRD5DwJpqMRkh
2774,1.0,1651013289.0,22500000000.0,magiceden,4HtnSuiDXsjkZ1MfxE4zRg6A5BHfq9jtePU5mM7pz3sLtDSBKYdNH2NeHjAmGrPCgBke8562HRCB2PTnxPhTLUfG
2775,7.0,1652482761.0,133000000000.0,magiceden,3mAYA71e39qNFCA1mdSviMMLXejv8RYS1ucDXKiHwmTQRx3yDqtyS35KcjJCLFhvJehyXhQWrthbPbMC4Kev3KMu
2776,5.0,1653079368.0,200000000000.0,metaplex_auction_opensea,3shbr1CoQbYicyRLPBvuHji9oXj3dwBNmmgrWdn7KTN6Fe7U3U79NqQF4rSgYqpkDddw8DiUXaoAsgks9m6jAU1N
2777,2.0,1651217869.0,111000000000.0,magiceden,3PwwkJn1U7yRGgPm2xTXHH7m8AKdE71CyG6jdQazzL9hJqh3TSuL9e4xXkkpXxQEXKittNN4tdRKXDZ4q2sm4ecp
2778,1.0,1651009384.0,11800000000.0,magiceden,2RGRN3pFuEqzefus5nmt18LDHDd7tyn3jLdCwg7UxoqSd1iC2kXgCZ5tPzVhgc4X2pWc6mjoZQ2D8xFUYJ9sPSmy
2779,1.0,1651068662.0,59000000000.0,magiceden,21bGBHHGpbpCuCwVPjun1zr5V1CZZVJChaojcgE8KXi8KinNfC26KkLR7enxxSB66NtYVMnMGU6qqkskPE6G3Uah
2780,1.0,1651466246.0,114206900000.0,magiceden,257FwXowgQLVQRUUebcAx8YSrQScpP8rwoFdN9nCyvJjYmhdpkiKYpHLseTzBo43TSNc4EKqAr1Ahe9YYm41UMGx
2781,1.0,1651006408.0,15000000000.0,magiceden,5QzoHwJVx72jHwrx1nzjmZPPWn2e3k6hAGU4c2suCzkFyAQT76wAracVxFPwHJb6wnjiZCWMvtKVaQH5Q3mWfXGf
2782,1.0,1652679514.0,249000000000.0,magiceden,3xV3RMEBUB8qDqm6Y71PU1vC3As4yRxJWfY4acYdDf6ypznJHgposwZ89DRErYmo661K53idpm15pr8JWNcTHEBx
2783,2.0,1653999988.0,146000000000.0,magiceden,E5G8Bqq6Uwvx2AFFzPD864Nr2gc92xYNR93APGTSCigrVEpjceb1sjLvFVDL5E6MqatZPC9XirBSdePE3pxNYt6
2784,2.0,1651210551.0,110000000000.0,magiceden,5T4hduUVTz4c94rAVUccv89ZBwvC6SAtrCuMW5hbKeNHPeWsqt5WhT2ee29VBGGERPZJLM3qqEctrre7tPthovP9
2785,1.0,1651139684.0,369000000000.0,magiceden,2v3b1AwtpM6Vrgb4efSQGqzuVpjLqVNU6SaYeRufF3KSt7esJxz4jNjJi1vAMaKCDbW2BzrA8NFdkiWJKc6VEc2z
2786,2.0,1651504040.0,66000000000.0,magiceden,27ZZPDWuABoRJHF2phgC58xEUnfg99knVenxQemLn8ypgbMWGV9y9z3cxA9YYzj8SAfA1XSrJn7gC6mmDURLihPP
2787,1.0,1651283228.0,299000000000.0,magiceden,2r5oK8a61BArNGYbp1JHMhzwZYk3XTrYd7eJzizzVW3PM4kfESkjcZnm17KuryR5f82uB7JZNhKaDvzCzWXbwdyy
2788,1.0,1651006298.0,11000000000.0,magiceden,5RGeHdKMYSNq3q9q3cQWYyFvBopFH8x5GotbRAG9n7WgA4NWL33JaZ5NiBvNJHLa1WLMf2u9ELwt9gVrQnEjgPdm
2789,2.0,1651007663.0,16000000000.0,magiceden,5V4pSmbYXyLDCXwvhrnriSJ7YGCz75TQ14M1dWZp99tbFpxGaTghi5FHS6rcinrTDVyuvA6AN3bSR33t9W9SD4gF
2790,2.0,1651023027.0,32000000000.0,magiceden,4NWiLAMm97dL95qwjQExJkqdwYg62NieRepEg4Utbap6P3njhxVHEp5wcfzGFXZfXajnTHSaRr59MVnDcMug24go
2791,3.0,1654795340.0,190000000000.0,magiceden,5p3g8SbiQXXzNefZYJ33cFYGAJnJ7SD8UMtagMowQwdFuDFd1vE2aYEFFPmB3txJ1MhtWX5bDHhTGuupjjzSY139
2792,4.0,1655097477.0,85000000000.0,magiceden,2VwW7aHAv4wYRM4Wi1uFm56o94oNPowxFt5JyzXb6d4FrPZNFEQcY6Hi7VBwBtrpxNte6xJvZ9bn1kbN8hwmFyus
2793,5.0,1654234892.0,178000000000.0,metaplex_auction_opensea,3eZ1wJ5ovWQbyEiWtJfSxDgbcFHhrHaZ1gX8TVWBv67hBYFrsq1jnsx7TWwoeHSAHXicJDXcX9J4VxM5QaAJBeJ1
2794,2.0,1651008236.0,13800000000.0,magiceden,5YmYCjStaKGK78ds8phDsCxYXjy9MtNsAywNerxwZHoeJudREkYsfxQ4hBEMr57q1Bamksg6SCqPb2mEf89UGGd4
2795,2.0,1654618698.0,198000000000.0,magiceden,3iMpsZEdJW6hW8FRhhj9PCGqTF9iLeER4jbVMx4TvoCUcoT91tk28A4RRqTMzq3aeAN6EMVbRcne8ARxrQFDRaNe
2796,5.0,1655210260.0,99000000000.0,metaplex_auction_opensea,4rKzoTvbmXUECTkZH99Zyoh4WHfMaoZkVrsWRHb2zuynDMPP1wZ7LNnvD5KVjNJS2Yxmtk8NLSk47CvhjJ29P95w
2797,1.0,1653243154.0,249000000000.0,magiceden,2fK4xJHRe1iwyT5EQE1DkcfAYpJ6rYX8BStE2nmkzcxV9zoL42RuhXCURbfm8hdMam2mxJ7ZAxaagRN9S2ZmA6Fz
2798,4.0,1655173963.0,90000000000.0,magiceden,29qxa5caPM4iq2Mueqg9WJVRYcUQF6KbEAgi55FZvXEgPTdTjWRbqmpYu5jsGWzv8se7c6PS6keud8xWHBNzkMnQ
2799,2.0,1651405034.0,180000000000.0,magiceden,GSZSyhGacYR8vuRDxQRoGPtokSLenoGyjUXutMuDx1HsF2Cu2h7pUtc2T4dVy6tijkwNUQSCHYyb9MXkJsbsoWC
2800,2.0,1652465499.0,250000000000.0,magiceden,2DYHKd5At2MjXkrDs6tGcuRWeD7FtzFgHRuAL9LveAyojRrU2Mq4xnN1ueRokk6e25LRHwS7Kaz2b7XRFSZYjia8
2801,2.0,1651609796.0,150000000000.0,magiceden,3NAe8cMnENNJrYEcRHgjUbqmCqYTJW7oZMgS5YDXxoDcqwkjsyXNSWupGVj9symoaAh5xVwWX7WhBLcNQL3Bzn3z
2802,3.0,1651634467.0,77000000000.0,magiceden,3RHDAoEXGGgcvwvXwKx8XX8Bu3eb3LCT3r5c9yzEEqxkDHySYXn3hct8VWitLr3csoK9wBKT3PcfRzALzYH9m8GA
2803,3.0,1651017070.0,20000000000.0,magiceden,3a58tKrTNTXSyXU3MtKzHG8u8ERYFmfq46AgSjWsBfPqts96HUSRb3AAeJ2TnhrPQ6xCoyrVT4QX186oxq72boc3
2804,3.0,1653246232.0,187000000000.0,magiceden,3TSWRjGDeewBBBwjX5cEXvtV9LChwzX75uQbHJzfmqPwdW434h1Gf27KSqxYAMgjYWeKv9jQYuU1QtMyqVU9Ubxx
2805,1.0,1651017735.0,33000000000.0,magiceden,4porxVR42h9RSq23G3WxkBjEVCCLAiFaN5haLbPzD6Sb1J9UvqhVxaW1P7JEaBPDq6k4fSqaiGcz65rb4am5P1mX
2806,2.0,1651050887.0,65000000000.0,magiceden,v84moQuTL5JGwMt71FsGPY57UUrtrKsbsE66q2eWfP9i7x3P886Q7aF85eELYKGoX5GZTMDNdepuop5EbHxjK3K
2807,4.0,1654335540.0,141000000000.0,magiceden,5Z3ekxTgkwTy7Fxt8L1xsuZVWDjfbn3rLCEqJbTS3kTSkpApRx2iLgRz2FvSNmwFXBFFAMhSJNuBFkYJxpLwXtCj
2808,3.0,1655100677.0,90000000000.0,magiceden,3wPxVM4VMSzkpErrwbuy5SVcLNJWahzr7kryrSVPWhHVshuMHShDs1EYjGgn1vXvyQap4AFujuQxdhHeXXzkkHUY
2809,1.0,1651005490.0,8500000000.0,magiceden,4rHXCFh8DfF2W7euAsRJPhzeWjhSRAR9AsEUAu72KvjVrVoGH59pURCijTo49nNm8KVjDzy8957Hr1XYp8jTTBQs
2810,1.0,1651163826.0,88000000000.0,magiceden,CXSNY21qHEYpg3Wnawy451eh6LD8Laad4jegbCZdSxrou6tLTQAkrdNkmxhV11WKuzJxNbFX3XzxNF92ZJL3vzH
2811,1.0,1651021917.0,90000000000.0,magiceden,2zVLCCXvJADQaQpEMYjHKYmMNGx5dtsNX5THvnCQwLkp3RwWkM1fmPaPccJYeX8SUdFpgHXaHEixRA7mxdHH2ExH
2812,3.0,1651425279.0,83000000000.0,magiceden,4ZAN1eMQjG91gc3LxmN19wAJWtZ2sB5MJviBpqT2EC3EqgS5Q94UBbunzjcw3W5SHTQyRpjnYCS4qKft2qhuyuvq
2813,1.0,1651011093.0,25000000000.0,magiceden,3M8RM2CWnbYaALvgMbvh92WYnWdvBtEDtB79NRk7hXDTcVJY1cFeHC1CjfmsHHiVsn3QW9hjwcqFyf3Lcdj1a9cJ
2814,1.0,1654796794.0,140000000000.0,magiceden,5P8PcY31j9AZmQUKGTNE7G3zWdnncwduq4VnZdXPBsJQAdneNkeqDqoyNHBZB5dPmEcBFapjDBRoWpjr6EdGrYX7
2815,2.0,1651818681.0,160000000000.0,magiceden,9RK3XJhJZ7oMaAJad3W2YE2zN5JZkWPnD7fGpgP18kdV2mL2Z418aHvLzwfVLJfVGTezVGVgMcKugFzUgTF6kg1
2816,2.0,1654704815.0,100000000000.0,magiceden,ZVTo5Z7sDeT7czNgKT5APLKAr9pfEhXtoooU4WjWaur76TxtHNLPwo8Da51ZUTwHrVeLTomikKd6bvmN78XW72p
2817,1.0,1652066839.0,195000000000.0,magiceden,4sL7tofhoQFe4CwyTqnpvAiGZWmeEB6fnvZUgDBediWe7w6GJiQSN6g5CoAE8kHFCmH7c5n1iTtiNfG7WQpEKDEd
2818,2.0,1652936519.0,290000000000.0,magiceden,4nJS4YFE5L2ubsLe7FuFWdTjwKNj45Ew23KLkra4VLGiPkWMRsUiWNhBkFuTh6fFnCR9P721YBvbFJYqvHo5SDgS
2819,1.0,1651022048.0,30000000000.0,magiceden,3hgicudFghjRibd5qtvxDExKsF1WYMBunRinJHWGuqMjh57gsxB56V6PMs37jbvUcSQjScsKP35yxMxhJs7rJfPu
2820,3.0,1651012696.0,21000000000.0,magiceden,25XaN71XE3yVBoFuPiDpM8cjSnxddbPkJEbhm1cYRFCCPpSqDRafiCmHNQPs9EDadUAdYGQFh1hLMm1Cqhz7fMB1
2821,1.0,1652592519.0,200000000000.0,magiceden,WCcht5B76egqsYE4F5hcHL9QVNNQ3sLRm5sGyxJWABTjVuSknpn5kvkNSbtyYPHRuN1dvHCjDbwXsWJwbXrPdvt
2822,1.0,1651007381.0,18000000000.0,magiceden,34LbgMAgFmTpabMfvzmKvgSzfJ98P3kFYx82k5aqqjXHiY7jiFSei7DDRbaajsVi4zAt2T2qtHsfRD5DwJpqMRkh
2823,1.0,1651013289.0,22500000000.0,magiceden,4HtnSuiDXsjkZ1MfxE4zRg6A5BHfq9jtePU5mM7pz3sLtDSBKYdNH2NeHjAmGrPCgBke8562HRCB2PTnxPhTLUfG
2824,7.0,1652482761.0,133000000000.0,magiceden,3mAYA71e39qNFCA1mdSviMMLXejv8RYS1ucDXKiHwmTQRx3yDqtyS35KcjJCLFhvJehyXhQWrthbPbMC4Kev3KMu
2825,5.0,1653079368.0,200000000000.0,metaplex_auction_opensea,3shbr1CoQbYicyRLPBvuHji9oXj3dwBNmmgrWdn7KTN6Fe7U3U79NqQF4rSgYqpkDddw8DiUXaoAsgks9m6jAU1N
2826,2.0,1651217869.0,111000000000.0,magiceden,3PwwkJn1U7yRGgPm2xTXHH7m8AKdE71CyG6jdQazzL9hJqh3TSuL9e4xXkkpXxQEXKittNN4tdRKXDZ4q2sm4ecp
2827,1.0,1651009384.0,11800000000.0,magiceden,2RGRN3pFuEqzefus5nmt18LDHDd7tyn3jLdCwg7UxoqSd1iC2kXgCZ5tPzVhgc4X2pWc6mjoZQ2D8xFUYJ9sPSmy
2828,1.0,1651068662.0,59000000000.0,magiceden,21bGBHHGpbpCuCwVPjun1zr5V1CZZVJChaojcgE8KXi8KinNfC26KkLR7enxxSB66NtYVMnMGU6qqkskPE6G3Uah
2829,1.0,1651466246.0,114206900000.0,magiceden,257FwXowgQLVQRUUebcAx8YSrQScpP8rwoFdN9nCyvJjYmhdpkiKYpHLseTzBo43TSNc4EKqAr1Ahe9YYm41UMGx
2830,1.0,1651006408.0,15000000000.0,magiceden,5QzoHwJVx72jHwrx1nzjmZPPWn2e3k6hAGU4c2suCzkFyAQT76wAracVxFPwHJb6wnjiZCWMvtKVaQH5Q3mWfXGf
2831,1.0,1652679514.0,249000000000.0,magiceden,3xV3RMEBUB8qDqm6Y71PU1vC3As4yRxJWfY4acYdDf6ypznJHgposwZ89DRErYmo661K53idpm15pr8JWNcTHEBx
2832,2.0,1653999988.0,146000000000.0,magiceden,E5G8Bqq6Uwvx2AFFzPD864Nr2gc92xYNR93APGTSCigrVEpjceb1sjLvFVDL5E6MqatZPC9XirBSdePE3pxNYt6
2833,2.0,1651210551.0,110000000000.0,magiceden,5T4hduUVTz4c94rAVUccv89ZBwvC6SAtrCuMW5hbKeNHPeWsqt5WhT2ee29VBGGERPZJLM3qqEctrre7tPthovP9
2834,1.0,1651139684.0,369000000000.0,magiceden,2v3b1AwtpM6Vrgb4efSQGqzuVpjLqVNU6SaYeRufF3KSt7esJxz4jNjJi1vAMaKCDbW2BzrA8NFdkiWJKc6VEc2z
2835,2.0,1651504040.0,66000000000.0,magiceden,27ZZPDWuABoRJHF2phgC58xEUnfg99knVenxQemLn8ypgbMWGV9y9z3cxA9YYzj8SAfA1XSrJn7gC6mmDURLihPP
2836,1.0,1651283228.0,299000000000.0,magiceden,2r5oK8a61BArNGYbp1JHMhzwZYk3XTrYd7eJzizzVW3PM4kfESkjcZnm17KuryR5f82uB7JZNhKaDvzCzWXbwdyy
2837,1.0,1651006298.0,11000000000.0,magiceden,5RGeHdKMYSNq3q9q3cQWYyFvBopFH8x5GotbRAG9n7WgA4NWL33JaZ5NiBvNJHLa1WLMf2u9ELwt9gVrQnEjgPdm
2838,2.0,1651007663.0,16000000000.0,magiceden,5V4pSmbYXyLDCXwvhrnriSJ7YGCz75TQ14M1dWZp99tbFpxGaTghi5FHS6rcinrTDVyuvA6AN3bSR33t9W9SD4gF
2839,2.0,1651023027.0,32000000000.0,magiceden,4NWiLAMm97dL95qwjQExJkqdwYg62NieRepEg4Utbap6P3njhxVHEp5wcfzGFXZfXajnTHSaRr59MVnDcMug24go
2840,3.0,1654795340.0,190000000000.0,magiceden,5p3g8SbiQXXzNefZYJ33cFYGAJnJ7SD8UMtagMowQwdFuDFd1vE2aYEFFPmB3txJ1MhtWX5bDHhTGuupjjzSY139
2841,4.0,1655097477.0,85000000000.0,magiceden,2VwW7aHAv4wYRM4Wi1uFm56o94oNPowxFt5JyzXb6d4FrPZNFEQcY6Hi7VBwBtrpxNte6xJvZ9bn1kbN8hwmFyus
2842,5.0,1654234892.0,178000000000.0,metaplex_auction_opensea,3eZ1wJ5ovWQbyEiWtJfSxDgbcFHhrHaZ1gX8TVWBv67hBYFrsq1jnsx7TWwoeHSAHXicJDXcX9J4VxM5QaAJBeJ1
2843,2.0,1651008236.0,13800000000.0,magiceden,5YmYCjStaKGK78ds8phDsCxYXjy9MtNsAywNerxwZHoeJudREkYsfxQ4hBEMr57q1Bamksg6SCqPb2mEf89UGGd4
2844,2.0,1654618698.0,198000000000.0,magiceden,3iMpsZEdJW6hW8FRhhj9PCGqTF9iLeER4jbVMx4TvoCUcoT91tk28A4RRqTMzq3aeAN6EMVbRcne8ARxrQFDRaNe
2845,5.0,1655210260.0,99000000000.0,metaplex_auction_opensea,4rKzoTvbmXUECTkZH99Zyoh4WHfMaoZkVrsWRHb2zuynDMPP1wZ7LNnvD5KVjNJS2Yxmtk8NLSk47CvhjJ29P95w
2846,1.0,1653243154.0,249000000000.0,magiceden,2fK4xJHRe1iwyT5EQE1DkcfAYpJ6rYX8BStE2nmkzcxV9zoL42RuhXCURbfm8hdMam2mxJ7ZAxaagRN9S2ZmA6Fz
2847,4.0,1655173963.0,90000000000.0,magiceden,29qxa5caPM4iq2Mueqg9WJVRYcUQF6KbEAgi55FZvXEgPTdTjWRbqmpYu5jsGWzv8se7c6PS6keud8xWHBNzkMnQ
2848,2.0,1651405034.0,180000000000.0,magiceden,GSZSyhGacYR8vuRDxQRoGPtokSLenoGyjUXutMuDx1HsF2Cu2h7pUtc2T4dVy6tijkwNUQSCHYyb9MXkJsbsoWC
2849,2.0,1652978910.0,228000000000.0,magiceden,5W1LX1EydmUd1KC8tbJcTndSUcBHPDHjEYVyEm7SNe4syCwmeV2ZqnNwQYDr5mdv7QvhPGjwJMYkAv8KFY4JwrP9
2850,2.0,1651609796.0,150000000000.0,magiceden,3NAe8cMnENNJrYEcRHgjUbqmCqYTJW7oZMgS5YDXxoDcqwkjsyXNSWupGVj9symoaAh5xVwWX7WhBLcNQL3Bzn3z
2851,3.0,1651634467.0,77000000000.0,magiceden,3RHDAoEXGGgcvwvXwKx8XX8Bu3eb3LCT3r5c9yzEEqxkDHySYXn3hct8VWitLr3csoK9wBKT3PcfRzALzYH9m8GA
2852,3.0,1651017070.0,20000000000.0,magiceden,3a58tKrTNTXSyXU3MtKzHG8u8ERYFmfq46AgSjWsBfPqts96HUSRb3AAeJ2TnhrPQ6xCoyrVT4QX186oxq72boc3
2853,3.0,1653246232.0,187000000000.0,magiceden,3TSWRjGDeewBBBwjX5cEXvtV9LChwzX75uQbHJzfmqPwdW434h1Gf27KSqxYAMgjYWeKv9jQYuU1QtMyqVU9Ubxx
2854,1.0,1651017735.0,33000000000.0,magiceden,4porxVR42h9RSq23G3WxkBjEVCCLAiFaN5haLbPzD6Sb1J9UvqhVxaW1P7JEaBPDq6k4fSqaiGcz65rb4am5P1mX
2855,2.0,1651050887.0,65000000000.0,magiceden,v84moQuTL5JGwMt71FsGPY57UUrtrKsbsE66q2eWfP9i7x3P886Q7aF85eELYKGoX5GZTMDNdepuop5EbHxjK3K
2856,4.0,1654335540.0,141000000000.0,magiceden,5Z3ekxTgkwTy7Fxt8L1xsuZVWDjfbn3rLCEqJbTS3kTSkpApRx2iLgRz2FvSNmwFXBFFAMhSJNuBFkYJxpLwXtCj
2857,3.0,1655100677.0,90000000000.0,magiceden,3wPxVM4VMSzkpErrwbuy5SVcLNJWahzr7kryrSVPWhHVshuMHShDs1EYjGgn1vXvyQap4AFujuQxdhHeXXzkkHUY
2858,1.0,1651005490.0,8500000000.0,magiceden,4rHXCFh8DfF2W7euAsRJPhzeWjhSRAR9AsEUAu72KvjVrVoGH59pURCijTo49nNm8KVjDzy8957Hr1XYp8jTTBQs
2859,1.0,1651163826.0,88000000000.0,magiceden,CXSNY21qHEYpg3Wnawy451eh6LD8Laad4jegbCZdSxrou6tLTQAkrdNkmxhV11WKuzJxNbFX3XzxNF92ZJL3vzH
2860,1.0,1651021917.0,90000000000.0,magiceden,2zVLCCXvJADQaQpEMYjHKYmMNGx5dtsNX5THvnCQwLkp3RwWkM1fmPaPccJYeX8SUdFpgHXaHEixRA7mxdHH2ExH
2861,3.0,1651425279.0,83000000000.0,magiceden,4ZAN1eMQjG91gc3LxmN19wAJWtZ2sB5MJviBpqT2EC3EqgS5Q94UBbunzjcw3W5SHTQyRpjnYCS4qKft2qhuyuvq
2862,1.0,1651011093.0,25000000000.0,magiceden,3M8RM2CWnbYaALvgMbvh92WYnWdvBtEDtB79NRk7hXDTcVJY1cFeHC1CjfmsHHiVsn3QW9hjwcqFyf3Lcdj1a9cJ
2863,1.0,1654796794.0,140000000000.0,magiceden,5P8PcY31j9AZmQUKGTNE7G3zWdnncwduq4VnZdXPBsJQAdneNkeqDqoyNHBZB5dPmEcBFapjDBRoWpjr6EdGrYX7
2864,2.0,1651818681.0,160000000000.0,magiceden,9RK3XJhJZ7oMaAJad3W2YE2zN5JZkWPnD7fGpgP18kdV2mL2Z418aHvLzwfVLJfVGTezVGVgMcKugFzUgTF6kg1
2865,2.0,1654704815.0,100000000000.0,magiceden,ZVTo5Z7sDeT7czNgKT5APLKAr9pfEhXtoooU4WjWaur76TxtHNLPwo8Da51ZUTwHrVeLTomikKd6bvmN78XW72p
2866,1.0,1652066839.0,195000000000.0,magiceden,4sL7tofhoQFe4CwyTqnpvAiGZWmeEB6fnvZUgDBediWe7w6GJiQSN6g5CoAE8kHFCmH7c5n1iTtiNfG7WQpEKDEd
2867,2.0,1652936519.0,290000000000.0,magiceden,4nJS4YFE5L2ubsLe7FuFWdTjwKNj45Ew23KLkra4VLGiPkWMRsUiWNhBkFuTh6fFnCR9P721YBvbFJYqvHo5SDgS
2868,1.0,1651022048.0,30000000000.0,magiceden,3hgicudFghjRibd5qtvxDExKsF1WYMBunRinJHWGuqMjh57gsxB56V6PMs37jbvUcSQjScsKP35yxMxhJs7rJfPu
2869,3.0,1651012696.0,21000000000.0,magiceden,25XaN71XE3yVBoFuPiDpM8cjSnxddbPkJEbhm1cYRFCCPpSqDRafiCmHNQPs9EDadUAdYGQFh1hLMm1Cqhz7fMB1
2870,1.0,1652592519.0,200000000000.0,magiceden,WCcht5B76egqsYE4F5hcHL9QVNNQ3sLRm5sGyxJWABTjVuSknpn5kvkNSbtyYPHRuN1dvHCjDbwXsWJwbXrPdvt
2871,1.0,1651007381.0,18000000000.0,magiceden,34LbgMAgFmTpabMfvzmKvgSzfJ98P3kFYx82k5aqqjXHiY7jiFSei7DDRbaajsVi4zAt2T2qtHsfRD5DwJpqMRkh
2872,1.0,1651013289.0,22500000000.0,magiceden,4HtnSuiDXsjkZ1MfxE4zRg6A5BHfq9jtePU5mM7pz3sLtDSBKYdNH2NeHjAmGrPCgBke8562HRCB2PTnxPhTLUfG
2873,7.0,1652482761.0,133000000000.0,magiceden,3mAYA71e39qNFCA1mdSviMMLXejv8RYS1ucDXKiHwmTQRx3yDqtyS35KcjJCLFhvJehyXhQWrthbPbMC4Kev3KMu
2874,5.0,1653079368.0,200000000000.0,metaplex_auction_opensea,3shbr1CoQbYicyRLPBvuHji9oXj3dwBNmmgrWdn7KTN6Fe7U3U79NqQF4rSgYqpkDddw8DiUXaoAsgks9m6jAU1N
2875,2.0,1651217869.0,111000000000.0,magiceden,3PwwkJn1U7yRGgPm2xTXHH7m8AKdE71CyG6jdQazzL9hJqh3TSuL9e4xXkkpXxQEXKittNN4tdRKXDZ4q2sm4ecp
2876,1.0,1651009384.0,11800000000.0,magiceden,2RGRN3pFuEqzefus5nmt18LDHDd7tyn3jLdCwg7UxoqSd1iC2kXgCZ5tPzVhgc4X2pWc6mjoZQ2D8xFUYJ9sPSmy
2877,1.0,1651068662.0,59000000000.0,magiceden,21bGBHHGpbpCuCwVPjun1zr5V1CZZVJChaojcgE8KXi8KinNfC26KkLR7enxxSB66NtYVMnMGU6qqkskPE6G3Uah
