,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,rarity.howrare.rank,extra.img
12,AmYK4pn4xFhKWKna3iVxJSFLPqwL9RZ4JdSHj3gcVAo1,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EkFXpBSvPDRpCVEZdR6aTx1eMu4B76L8ni4E4MoX1T2W,BZAZGi4PC3GmSWnprhMGvtGp16o9whDGH9WzHFVjXfHm,CasxKKCQZxv5oiBYEhQUkUCBUQyzQhmvEgH9zsdBeFwc,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,40.0,-1,3175,5.1410471958331195e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2921,https://bafybeift6skk2kekhavof3tps6brdra4utxpfm4x2kcrkbh2w27pkbiiii.ipfs.nftstorage.link/8385.png?ext=png
13,7xzNnCmPpN9QpPa3aZZ7yvG7DTG6g1eNtA3t2nDePe6C,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Dv7m6DdNuGd5ys1d541Zrr8rxJnaeHkQjHSchqBfY1DU,5ecFqSk61FjqAKYQVHdcsjNLetip9c1hn2BGinAGxs6s,2sRsF4MRjdVKiKkerG5EMNEaCjQmQeZHDZe9QE3knyRr,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,40.0,-1,608,6.955063876659602e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1069,https://bafybeieg3lll7z6hkgbk66xnmbeydafofxzlqszhc4qhfrkladvrtz7t5i.ipfs.nftstorage.link/6284.png?ext=png
14,GdCS2HNkAjLc4SRGnCThmsdVJrGfo7Kxx17wHDeW9F17,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8GNQK3HmMRhoRt4yzEAGfTnDaEGaPS6U9edaQs8RRHDc,4nkYeGWG6rATmS5LaNG1s5AcouPRZ26kEMDckXk9VWoV,FNeiF9hbgyoH4pLdyk2wBjj9Reu2YBhNvvCwsWS3Hq5w,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,88.88,-1,446,5.0982891248718e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,710,https://bafybeicd7q7vr5vft6aac2glyza57c75wqfiwakfhzc7vpg67i4z3igzwu.ipfs.nftstorage.link/3956.png?ext=png
15,FcKYTgUycBsW27gvHjU7UXDoAA9amS5j4RyhLjc9h4fK,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9m8upHXDwnpqy7h5ENNZpkY7s1MtUYxtfgfqap5Sqaih,5sYZVMtGFGV7mvwuNcG68wjdiCTzPBRs9Ztbk9szHQZS,4n8m9GSn67EgQg8FShEr7wATsYe1GRPcsWAUVhf6bWJ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,60.0,-1,5893,1.6018943999375424e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3800,https://bafybeib5cwser3sr2e2nxjflzrgees5jibieszvchswdp3mvi4honcncwi.ipfs.nftstorage.link/3344.png?ext=png
16,5W6AHUuEhJHJwmaQ6ynLscvTYbVJiNXaoiy3E1yThGnF,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7gf7cyXT5XYPZjHBHWyE8yGHKzi4RAuNA3NwpDKZw1F7,2hjwKuy35eYgaPLQGtboPzyr2CuAqFWGaHiMRWBY1To1,J33S3phMUpMPnSPzAnY2zCMvvYyFn7A8M2kWAAGyKkGu,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,68.0,-1,964,1.144074513652096e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,896,https://bafybeicd7q7vr5vft6aac2glyza57c75wqfiwakfhzc7vpg67i4z3igzwu.ipfs.nftstorage.link/3936.png?ext=png
17,84vTphohN4LDTnsGQRfQwPoLB9NMSoFtVKaJ2UAZUzXp,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,ERyJChi1mXSigtY2X3LvyvUUMtx282qJCfUeMo3nLpj7,FQFoEdgayZPDE439Da12UasWS3DYeNpfgMYgLXat9xMA,Hs6jPtxPYBbpUx1GG1iwYQ3rYiNFtX6KWqxL47Y8hAhB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,38.5,-1,9877,1.934744402217572e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,9870,https://bafybeiamdieqt6hthsid6hrmigo7sfxtq34x2r233wbpojhek2vjr2auei.ipfs.nftstorage.link/9677.png?ext=png
18,6uXzKp3oekSGDPS8wUkVZgwHdnqyjsYQZrUMCQKejavZ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,VBJKxwpG9TUaM866aNq9ivqFcKKZYnV6xQWoGjWtGj7,EQTKpWmcYbAhcgV2nm5uBq2JZD6BFQMfBcv45Gsf8qji,J1zdm7BCXmXHx9RuH3KPbFX5dZer5cEMniS2wkLoYqZG,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,42.0,-1,3942,7.216693358054402e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3315,https://bafybeiauhxudp7ds77jczlvkluiuwu2cjve3qbgnohydwgz32belhlamiu.ipfs.nftstorage.link/5768.png?ext=png
19,H7BLEWTKbXdz17nw9vU46brXeo56dX3TC1nJoseE9GUb,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6uAC1VnNgvLRuMggX82pEd7UBiezQUi2nad1eX1pTce5,6AfZfk2uY5XKBNWzR4dRnq1Vb61PBn4iBZqmR3MGvAjM,AxPjmvu5Km3Mx2xazprA48YZr2s3v65VLdGvJAUyp7Y2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,60.0,-1,3432,5.7912669912656794e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4168,https://bafybeihxqz5nwhuotvv36n6quhhmbvrruvopsxwm5gr5jeqxpovq4xte3u.ipfs.nftstorage.link/5359.png?ext=png
0,7VVsNUZuGvceCTaQd7kbCLmhjXGdGeHLLBrggV92AiJk,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CiRcU6vu9qqfXpKBRx3KDsjoq4K2UdUpa3SsiAt1JkKC,CbFt8QzaFekGqscSyHfw3aHbiug1MBo5i4q4WW6GcbkA,BgHeqDPfNgxVhxet9LzNvbdSQvAUE3mjo2cAbdWfeBPX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,35.0,-1,9870,1.9038600678350083e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,9832,https://bafybeihs6tv3frb4vf7piwoea7pgs237ldgkgolcsfbmqbui3l4wkhzhnq.ipfs.nftstorage.link/9282.png?ext=png
1,XgYCQj9fzboc849mbGGrUA6N4rvqGqw6vt8BuZ1F1M6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,35p6mTGfeCzaz7xDjGrDuRJxoVfFHKd3RjFDVBC5bYTF,22ZQ2tvguuNF1DbyV5nEKVAR8c8qNBGe3oSQJ7yxvCJM,BgHeqDPfNgxVhxet9LzNvbdSQvAUE3mjo2cAbdWfeBPX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,40.0,-1,7668,3.666252531427378e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,7448,https://bafybeiceuyhu4qah7sjwcwmxdmujgapef3kq7wtrtoddjcsuijztwje2tq.ipfs.nftstorage.link/6024.png?ext=png
2,E2L4DohuVAayRVgGvyuYiZAhNnBMjXEFVmHhx7nrdWJZ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6HeTmZ5y5XnHYNXmUEDqieigcHnsjSwse51Wy3uGuRBr,FzVyYjYNPS1w2SioqsEvPasxBFEyrSB5FcaBfGTtvx6x,7x7KEUuVgye1LRJDsVLJATjyzgFK7dRn5KAPtH2H1uun,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,156.69,-1,46,6.7669055188020004e-12,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,63,https://bafybeibtnnm2dtji64dfgfeek4o5jcxh6qw2jeirmrznzdu6bq253hq2cq.ipfs.nftstorage.link/8835.png?ext=png
3,Av5SjGHaXrWptbhnA9wYijNMMc6MFin3jcUejiggSMwq,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BLZYNcmDp9Kv9mMLxaPQBchYzz4yTLrpLZCJSzvNZyBW,HxuJPR364vi7NN9wVgfHddB6eGKVXmgrMnLJJNQxDEi8,AxazP45cvg4yHqiwyFCzEoSBNG8TEntHpn83HNtZKuDF,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,60.69,-1,4064,7.627378632445967e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4251,https://bafybeidlmrvldq5coqiwnptdjbxe7ej3xfbvh34qo46kqphxcr6fzjla2e.ipfs.nftstorage.link/5429.png?ext=png
4,2RAHXw2hiy5GgYJt1wHxskaowduAY8dcViUuYdUjJpJc,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EdVH8p7Mhf8Y4fiaTpkVHohAnLCKgswnLoRpo5bjUwvY,C9paUq59kgyfZW7L3ZxEwZTpGBsCXaARmhTvtwdmsmDv,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.0,-1,8285,5.158136626493466e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8198,https://bafybeic4az2mvfd764qtsnb7rgdcxfgjayenetzogxuwuzs6i5fgykvdzm.ipfs.nftstorage.link/9193.png?ext=png
5,w9yqq3Y3u8mepB52FQWJ7UVXCffW3WXEs2cw6K6GswT,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8D4Y3XN4fBY1g8h2xT5bVUoHgjMQsagzQfA9KfFxj3m3,8wmCmvnGBXBDiNfC1VyfbGmLZKbdbev7yBnr526Wt6ox,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.0,-1,8132,4.7084084266535315e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8216,https://bafybeihqiju7ranm26klb2mxhlzneh7pvjz2a5tddv527z2m5aaaxdsrdy.ipfs.nftstorage.link/9900.png?ext=png
6,ZBPeTF15c3CMaghNvetNr252VZsuekapbcAmdDqaPfw,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5oAPb1TZoAgqSZuBWT1G2PsEWDfo6Lh7wP3svD8APyEE,2JrH6BrEZfVC3nRMcCZDirSqwKWMcr5weEibMEChBik1,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.0,-1,8494,5.8019894935514524e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8364,https://bafybeihq53ibebzh57jlwbqj3c6bogu6dhnl7n6acf46ok7dtw5dpnip2q.ipfs.nftstorage.link/6352.png?ext=png
7,ApQttuMigCwhvKGLBDWbExEdifswwRa2Hzvx6KVg4gez,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EbrhwVzTNueGieqhx8KeMXXxkkrrjqsKknjzt23yZcei,2VfHjZH3ubtvD8xcuLihHApjYLqmyDVCSjYNFWfFrZTe,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,18.0,-1,9837,1.7785010580579457e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,9883,https://bafybeiepilmsehzs7gltqzemhbtfbww6bwwl2pizlvgjpbcrdi7vr22xha.ipfs.nftstorage.link/9832.png?ext=png
8,AHnhsY8e5hueNELV3nYmAgVTJoUhKApp8KnJt1MB8fyv,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4XeYbsvVsPgSybxoGVNBK6MvyLHa7WuFci4TsgQUzhhR,BrBVgYNgFUiyku6rJimzHsNMD6wXDHTJQhFDM9TuFkQC,EycpvACiavhxxZgFsqCQdTCvCyQ9XpQRSCtCee3Ra1Fk,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,99.0,-1,1947,2.572493612451841e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2092,https://bafybeig7taj5ggi4g4gjz2vqnhwmwio2hs5qshuzcllviifh3g7xykcmg4.ipfs.nftstorage.link/7184.png?ext=png
9,KSENszcBwU9KABEMmSDFCxYL1ufuWNWXDMuCiEenBNS,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,H1NN12BTE1ts33buHHE7h2u3zXbw5hjchK3saseYfeTp,9JegZgVBkpzN4hdGWxtC43kqA9KyfGDuEXmafU8oq3Ns,FFv2vAHcj5zv5u2EYsG6ptT5Fi2sLqrm4t8YsutcbpDg,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,23.777,-1,2899,4.479382990510272e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4417,https://bafybeicpyl25aenqmzl2xygwop7b3dblgelgd5a5xxmjktrnwi6sulautq.ipfs.nftstorage.link/1795.png?ext=png
10,F18qFYnW67888SimZamy6xx4U4CwPo1RE4GwoJkvYaey,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EbZvU2kJzxoc5KzQMr14YKPWYc5kGtvhn7UPB34a6ArP,4gjypA5JHnPXqFpQZxNwwZPJBc9D5ewfz1DXybjx1U3d,8jbz3kBiU6vk1XTE7uqicYJreautRbZVTymNj7pdtHkm,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,35.0,-1,729,8.23021216345944e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1706,https://bafybeievpzq2yo6h7ur7yae2civh566snu75qxdpukacbpwbzl5tulw4wa.ipfs.nftstorage.link/3179.png?ext=png
11,xuUCDZTPzV9vne27bAQjQUPhebeGVx78nnndbysHxGa,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2icU16unXgnVi2RdQ1rPBxe7CovjijwTyTavowoiUXNt,4j7NCtWi5gdFtroHzxmnumopUAe3s3rt4TZZdVN9fZgJ,HVPGGBbdpcK5VAdYq5jYYqjLj5n5wjynaCu7oxt6EuR1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,30.0,-1,4129,7.836168427211592e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4711,https://bafybeial63iome7xew3rzvbwstn5bhdtvjon3j2mndlbpcj4fp6zmyfr3i.ipfs.nftstorage.link/717.png?ext=png
12,6EJXDrXqF48aYA9hzvCyYZ7oEaLAGaciFdMWgq4L1KnU,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,B3otMPwrdDMszJzp1Uqj9EpdQN872Qh9LpBuiNTgTNWM,GQVoDQKUhRV62tWH8D4xZG8j9P2HcNvSGUnrxE7mqFS5,7UMCnnnDovk5pcQrPkBAJKvwdwwqdeoEhBuFmBWGiNCB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,55.49,-1,4372,8.64868824741953e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2685,https://bafybeifp4euhkggxowincbbcwg3jesci5e77sov22jtnynw5ffnm3i3gva.ipfs.nftstorage.link/4212.png?ext=png
13,EZLcwgyKxVmDx65N7NDZeypC5g6DcprQ9uMHLhwNXxN3,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3gGBXBYWSQSG6uZ4LrsY6qrcTcAdvyRbxNkGE5nbyhjF,6MXgEoQooMGxNU5VM9YyvnQAVsHTXmp7UA2ZM5m6KuT,2DStfnDGgLSpP2DaEpTPZcRBVr2YraniySZPQTRNYLb6,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,40.0,-1,2789,4.21947609362496e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3482,https://bafybeidhundcxfvfpn2kngwts5dkaygo663kccudnn3upgr43bw5t2bzya.ipfs.nftstorage.link/854.png?ext=png
14,HLzbGw7pfbsxXVeNHNKgGDkNNTNLiKE6zCriHP95Nwpm,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HT87MnHw5y4LdS13C4pvrcX56jo4ki3wr9GVHTiFsdxj,AE6MaTjaDkT6a827U7dKYqy5VFwEqMNLG9SkTYZkZYfE,7x7KEUuVgye1LRJDsVLJATjyzgFK7dRn5KAPtH2H1uun,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,29.0,-1,2676,3.964791805320061e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4058,https://bafybeibzrlztb57622rkvsriyjv2e2kpacxdkx7ouyude66n6h42otuegm.ipfs.nftstorage.link/6978.png?ext=png
15,7eaCYdssCzNhDs6dQN3urqWX2VEG4xoHcn3PsRGKyX4s,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7ctvkQL9FcpCt7cBSHBYA1hAxFtFoUxH3avb4MB9EGCt,7Fj5cq6oUpCFYwBMEEPWyJoVvpvkkayzRuq8xNyVuPKh,7x7KEUuVgye1LRJDsVLJATjyzgFK7dRn5KAPtH2H1uun,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,30.0,-1,3191,5.17471603494912e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3077,https://bafybeihskoubxml6ylndg5zvnqtlg7dc6ko2rehywhx6uuf4k62jrpzzka.ipfs.nftstorage.link/3631.png?ext=png
16,BLUK4nc4Pp9xmyRqQnLfZ3fxdRdovK5nAJq7C9TCSYB5,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Z1tff6f1ZrwEknZGBhyu7y8RWFP8L5ffxG9ED8GqVbY,2hiyhNatpkLNmDPZFBmcjihFeFeA3XWagZNy94NxFZRT,7x7KEUuVgye1LRJDsVLJATjyzgFK7dRn5KAPtH2H1uun,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,57.0,-1,1132,1.3679167680921605e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1305,https://bafybeickuz3xox36uq6jibb4vp6zudt4o63g5k2ifgjxmqohnqrrs7obnq.ipfs.nftstorage.link/7831.png?ext=png
17,6CEjz8VjBcRD2FVUhmzsvFfVd5LZgjjiMMhNZd2Vcuku,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DXVvFaNFbejZdyiY37wNaPJhGzdoE3xXPkcBTRCbECVm,14X4pLi6gapzJ9tuK17zopEQiYADQxT6JBYBkTRYUZ4Y,7x7KEUuVgye1LRJDsVLJATjyzgFK7dRn5KAPtH2H1uun,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,30.0,-1,6672,2.2660012089248688e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,5674,https://bafybeihskoubxml6ylndg5zvnqtlg7dc6ko2rehywhx6uuf4k62jrpzzka.ipfs.nftstorage.link/3643.png?ext=png
18,GmBEY4m9ncYJjFHJ7DSjDBFprft1epBPL348AYhTCC2y,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2BfTjBbUwwHGaRTMe7NrpEQYvUZvhkptgjD1F42gFcpy,398niBHU3VgNfCXJu1j1dTrAJYL4JhcUEcssRspwNomD,BCUUj17HSpg7nxJayMCW7tc2kkh22k1QAwuC4aPWvL5y,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,57.0,-1,7098,2.775535584982875e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3689,https://bafybeiajm7okhvoiymt6bknqh6fmxzylanotwbryxzggi3wpj3xrrptspi.ipfs.nftstorage.link/4645.png?ext=png
