,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
92,18.885153,23.0,Trippin' Ape Tribe #9745,9405,6,https://bafybeidsoo66vrz3m2ikuzzj5g4yamvxwgray7nysflfitbtzxz4yla4ca.ipfs.nftstorage.link/9745.png?ext=png,-4.114847000000001
129,17.617094,21.8,Trippin' Ape Tribe #9220,9158,5,https://bafybeifqh5fpg4s7p5zm2odfudcgocvwcs6k3lzbfrmtojvjsrw5g253cm.ipfs.nftstorage.link/9220.png?ext=png,-4.182905999999999
224,25.80619,30.0,Trippin' Ape Tribe #1725,1156,6,https://bafybeidoao6tpnbxhdjrp6za3rjq5ullsiiuxlpo2nkc4gese6mv5unlfy.ipfs.nftstorage.link/1725.png?ext=png,-4.193809999999999
3,18.7981,23.0,Trippin' Ape Tribe #73,7224,6,https://bafybeicvrfn5xz3ycb55azywbiyss5ndecchnq7jtnrlwaq44zsfkqcq2i.ipfs.nftstorage.link/73.png?ext=png,-4.201899999999998
366,40.733234,45.0,Trippin' Ape Tribe #8284,382,6,https://bafybeih5o2zplvzal6zik75wb6coidv7ayj7q3cu2agzxvhue5hwraxaui.ipfs.nftstorage.link/8284.png?ext=png,-4.266765999999997
203,18.72104,23.0,Trippin' Ape Tribe #5549,5432,6,https://bafybeihq2t5frcamsnmfdhcl4toj7x3slfwa63tbzumlbm2x6dih5eaoqu.ipfs.nftstorage.link/5549.png?ext=png,-4.278960000000001
80,24.042618,28.33,Trippin' Ape Tribe #4972,1649,5,https://bafybeig6wbpturw3ceeewum5chral4mwewea2lmftfp7a3pzhms5a4scjq.ipfs.nftstorage.link/4972.png?ext=png,-4.287381999999997
46,19.587599,23.9,Trippin' Ape Tribe #8419,2264,6,https://bafybeies2umahiq4w7bozochyzkbxvs5pbgnbkabnvndlarpwocdeqigeu.ipfs.nftstorage.link/8419.png?ext=png,-4.312400999999998
11,17.663424,22.0,Trippin' Ape Tribe #9712,9031,6,https://bafybeiahhcvghjjsmw2kqlo5nt3exbqeumvxkz2fj54i2etqprcdbdsrzu.ipfs.nftstorage.link/9712.png?ext=png,-4.336576000000001
22,19.306889,23.9,Trippin' Ape Tribe #8615,2767,6,https://bafybeidmgz455wfzcsn7uubmhtfh6ujcf32c7er4hiwzizytw7a5c4ojni.ipfs.nftstorage.link/8615.png?ext=png,-4.593110999999997
24,18.224846,22.88,Trippin' Ape Tribe #1306,3098,6,https://bafybeianbj4brupgeqd62tvj3aon2ipy4xdehunit6gko7ggfvrty2rbh4.ipfs.nftstorage.link/1306.png?ext=png,-4.655154
9,23.294268,28.0,Trippin' Ape Tribe #7562,2662,5,https://bafybeifjutfiywbt37e5hzoutt472por3kdnbx5ojj2blzpeqn7kxazirq.ipfs.nftstorage.link/7562.png?ext=png,-4.705732000000001
78,18.15357,22.88,Trippin' Ape Tribe #6580,3791,6,https://bafybeiefqrvwbrmhmjdfzjcfhewh5fhgr4ejv42ogdqbuk3j64bqkyqtyi.ipfs.nftstorage.link/6580.png?ext=png,-4.726430000000001
238,30.193634,35.0,Trippin' Ape Tribe #738,638,6,https://bafybeia46il4jvv3pis7zp2wwyygzmmkojerurnkxvfd3syj7kj7w2b37i.ipfs.nftstorage.link/738.png?ext=png,-4.806366000000001
128,23.865099,28.696,Trippin' Ape Tribe #7102,1077,6,https://bafybeiboo3vznq2ltp2rdtqsdbw2afuxqfcsayk33t7ssp6c4rt4sajhcy.ipfs.nftstorage.link/7102.png?ext=png,-4.830901000000001
305,18.160393,23.0,Trippin' Ape Tribe #6687,7992,6,https://bafybeia45qwptvqkqjlgjsb3opbwo3tvvdhrgna6s7azc5seoavkwibehm.ipfs.nftstorage.link/6687.png?ext=png,-4.839607000000001
333,24.69089,29.69,Trippin' Ape Tribe #8202,4602,6,https://bafybeib2vofcbtryjmbqpkfkffhoeto6vmc2o56l5u3izn43ghxsd5md4e.ipfs.nftstorage.link/8202.png?ext=png,-4.999110000000002
405,20.953547,26.0,Trippin' Ape Tribe #2611,3602,6,https://bafybeicxlkcft57cbqd4n47vletxegufkvr7dtwj4tyjfhv7iolwg7agmi.ipfs.nftstorage.link/2611.png?ext=png,-5.046453
164,34.882538,40.0,Trippin' Ape Tribe #290,195,6,https://bafybeidndzgrterwd36efevpyjs55a3d5oakh4szpjsjegprvxbylohsoa.ipfs.nftstorage.link/290.png?ext=png,-5.117462000000003
121,18.875132,24.0,Trippin' Ape Tribe #3506,4425,6,https://bafybeienyxw2wccty5f4z62k6u2mplhr3ydlazox7ialkdrphokolm344u.ipfs.nftstorage.link/3506.png?ext=png,-5.124867999999999
246,21.72938,26.9,Trippin' Ape Tribe #829,6651,6,https://bafybeiatneg567e5p2ttmmzelwi3zadwlmw3vdjbea3nswogxwldirqkcq.ipfs.nftstorage.link/829.png?ext=png,-5.1706199999999995
118,17.821516,23.0,Trippin' Ape Tribe #3068,4566,6,https://bafybeic7qymizulbrazjit6a6enkca4wbjw52yd5vprh73heyedmlgnpd4.ipfs.nftstorage.link/3068.png?ext=png,-5.178484000000001
